title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Coornhert en Van den thien Maeghden,"Suijkerbuijk, J.M.M.D.","['Warnar, Geert']",2017,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,,"['Coornhert', 'Allegorie']"
Opportunistische Opstanden,"Wijngaards, Sonja","['Geevers, Liesbeth']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,
The Portrait of the Sovereign,"Atalaia, Nuno","['Korsten, Frans-Willem']",2017,Faculty of Humanities,Arts and Culture (research) (MA),Research master thesis,en,,"['Classical Painting', 'Hegemony', 'Académie Royale de Peinture et Sculpture', 'Sovereignty', 'Art History', 'Absolutism', 'Louis XIV', 'Charles Le Brun', 'Art Theory', 'Pre-modern studies']"
La elección del indefinido o imperfecto: interlengua y adquisición del aspecto gramatical en castellano por estudiantes holandeses,"ten Dijke, Laura","['González, Paz']",2017,Faculty of Humanities,Latijns-Amerikastudies (BA),Bachelor thesis,es,,"['Linguistics', 'Spanish', 'Grammatical aspect']"
Demonstratives in Amharic,"Hooglander, Lisanne","['Amha, Azeb']",2017,Faculty of Humanities,African Studies (MA),Master thesis,en,,"['Demonstratives', 'Amharic']"
"De absolute ander. De functie van dieren en transformaties in de (de)constructie van het menselijk subject in Paravion, De voeten van Abdullah en Spotvogel","Roukema, Mirjam Dorothee","['Beek, Esther op de']",2017,Faculty of Humanities,Neerlandistiek (MA),Master thesis,nl,,"['Hybriditeit', 'Deconstructivisme', 'Dieren', 'Transformaties', 'Gender', 'Migratie']"
La literatura de dos hijos chilenos: Camanchaca y Fuenzalida,"Bus, Dennis","['Timmer, Nanne']",2017,Faculty of Humanities,Latin American Studies (research) (MA),Research master thesis,es,,"['Memoria Colectiva', 'Literatura Postdictatorial', 'Narrativa Chilena', 'Trauma', 'Literatura de hijos', 'Filiación']"
Political Islam In Malaysia: An Analysis Of The Relationship Between Islamisation and Democratisation,"binti Mohd Suffian, Thikuna Canna","['Arps, Ben']",2017,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Malaysia', 'Islam', 'Democracy']"
All Refugees Are Migrants but Are All Migrants Refugees? Framing of Migrants by Politicians and Non-Profit Organizations in the Netherlands,"Oudsten, A. den","['Foster, A.A.']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,"This study is about framing of migrants by political parties and non-profit organizations in the Netherlands. The recent increase in the influx of immigrants in the Netherlands has intensified the immigration debate and brought about more polarization in the debate about ‘refugees’; on the one hand the use of negative frames; and on the other positive frames. The frames used in the immigration debate aim to influence the general public’s attitude towards the issue. This study consisted of a content analysis of six political parties (VVD, PVV, PvdA, SP, SGP, CDA) and six non-profit organizations (Vluchtelingenwerk, Stichting Vluchteling, Stichting Gave, Cordaid, Rode Kruis, UNICEF) in two time periods to determine if there are any shifts in the way immigrants are framed. The first time period is before the recent increase, in 2012, and the second period is the current year, which is after the large influx of immigrants. The analyzed texts are the election programs of the political parties and the annual reports of the non-profit organizations. The content analysis focused on frame categories and the use of frame categories in combination with stock issues and means of persuasion. One of the main findings of this study is the need for a ‘neutral’ frame in the immigration debate. Secondly, the use of framing by some political parties in combination with social movement stock issues. And thirdly, the recent increase of immigrants in the Netherlands did not cause an increase and diversification of frame use in all the analyzed texts. The findings of this study complement our understanding of the frame use of these actors regarding immigrants in combination with stock issues and means of persuasion.","['Framing', 'Persuasion', 'Stock issues', 'Migration debate']"
De Vietnamoorlog en Nederland: Hoe De Telegraaf een spreekbuis werd voor het rechtse kamp,"Hoff, Jochem","['Schoenmaker, Ben']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Vietnam', 'Telegraaf', 'Protesten', 'Rechts', 'Nederland']"
Discourses and Representations of Old and Contemporary Tibet,"Crepaldi, Martina","['Pieke, Frank']",2017,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,,"['Tibet', 'Discourse', 'Media Power', 'Strategic Essentialism', 'Orientalism', 'Nationalism', 'Commodification and Politicization']"
The Phantom: from Gothic Novel to Romantic Musical,"Lamers, Daphne","['Leeuwen, Evert van']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,
"'Daer onse scippers vrij laden sullen alhier mede vrij laden.' Het recht van voorlading in 16e-eeuws Goes, Gouda en Haarlem","Zwieten, Jacob Jan van","['Sicking, L.H.J.']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['voorlading', 'gilden', 'binnenvaart', 'inter-city rivalry', 'binnen-dunen', 'aflegging', 'afleggen', 'scheepslading', '16e eeuw']"
Encountering the Vegetal-being: An Inquiry Through Contemporary (Bio)Art,"Lindqvist, Melissa","['Zwijnenberg, R.']",2017,Faculty of Humanities,Arts and Culture (MA),Master thesis,en,,"['Post-Metaphysics', 'Plants', 'Bio art', 'Post-Anthropocentrism', 'Vegetal Existence', 'Posthumanism', 'New Materialism', 'Contemporary Art', 'Encounter']"
"The Russian Apprehensive Construction: Syntactic Status Reassessed, Negation Vindicated","Baydina, Ekaterina","['Verhagen, Arie']",2017,Faculty of Humanities,Linguistics (research) (MA),Research master thesis,en,"Predicates of fear and apprehension in Russian can be followed by clauses with a marker of negation that does not alter the truth value of the proposition as in 'Ja bojus’, kak by ne bylo dožd’ja' (I am afraid that it might rain), where it is the possibility of rain that causes the fear and not the contrary. The negative particle ne thus seems superfluous and illogical if the two clauses are assumed to be linked by subordination. This thesis reapplies Jespersen’s insight of paratactic negation (Jespersen 1917) to address this well-known problem of Russian syntax. Corpus-based evidence is presented in support of analyzing clauses with 'kak by' and negation as instantiations of an autonomous, independent-clause construction rather than as embedded complements. By way of corroboration, the historical path along which the construction is likely to have developed is also examined to demonstrate its main-clause origins. While this analysis provides an elegant solution to the problem of negation by removing restrictions stemming from the notion of embeddedness, the precise function of negation is explored within an intersubjective approach (Verhagen 2005). The role of negation in the construction is shown to consist in cognitive coordination whereby the speaker instructs the addressee to entertain two mental representations of an apprehension-causing situation and to adopt the one in which this situation is construed as non-existent through the use of negation.","['fear and apprehension', 'Russian', 'paratactic negation', 'intersubjectivity']"
The Builders of the First Transcontinental Railroad of America: A Two-Sided Story in Many Ways,"Tijhuis, Rick","['Bilt, Eduard van de']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,en,,"['First Transcontinental Railroad of America', 'American Railroads', 'Irish Immigrants and Railroad Workers', 'Chinese Immigrants and Railroad Workers', 'Post-Civil War American Society']"
Conceptual Metaphors in Political Discourse: Bernie vs. Clinton,"Peker, Kaan","['Tieken-Boon Van Ostade, Ingrid']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['conceptual metaphor', 'bernie sanders', 'hillary clinton']"
Een Noordwest-Indo-Europese Taalfase?,"Heijden, Vincent van der","['Lubotsky, Alexander']",2017,Faculty of Humanities,Taalwetenschap (BA),Bachelor thesis,nl,,"['indo-european', 'prehistory', 'linguistics']"
"Sexuality, Knowledge and Power in Shakespeare's Measure for Measure","Steensma, Rhea","['Dijkhuizen, J.F.F. van']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['sexuality', 'political power', 'knowledge', 'Foucault', 'Rubin', 'Measure for Measure', 'Shakespeare']"
Quem virum!: receptie van Cato Maior als redenaar bij Cicero,"Pistola, Dimitri","['Pieper, C.']",2017,Faculty of Humanities,Griekse en Latijnse taal en cultuur (BA),Bachelor thesis,nl,,"['Cato Maior', 'Cicero', 'receptie']"
From Hunter to Hero: Hunting narratives in Odyssey 19 and Iliad 9,"Alepidou, Apostolia","['Sluiter, Ineke']",2017,Faculty of Humanities,Classics and Ancient Civilizations (MA),Master thesis,en,,
"Pander. Tijden veranderen, maar wij niet met hun.","Knulst, J.W.M.M.","['Meroz, J.']",2017,Faculty of Humanities,Arts and Culture (MA),Master thesis,nl,"Het meubel,- en interieurbedrijf Pander en Zonen was een bedrijf waar traditie en vakmanschap belangrijke begrippen waren. De producten van Pander werden in belangrijke mate geproduceerd in de traditie van de late negentiende eeuw: houten meubelen voorzien van historiserende decoratie. Het bedrijf gaf een tijdschrift uit, dat de lezers moest overtuigen in de juiste smaakbeleving. Het blad werd uitgegeven vanaf het jaar 1928. Een aantal jaar daar voor was er een geheel ander meubelontwerp ontwikkeld en op de markt gekomen: het avant-garde buismeubel. Dit meubel zou volgens de belofte van de ontwerpers in vrijwel alles tegengesteld zijn aan de opvattingen van Pander. Deze avant-garde ontwerpen werden vervaardigd uit een ander materiaal, zonder decoratie en zouden op industriële en gestandaardiseerde wijze geproduceerd kunnen worden. Een deel van de clientèle van Pander was echter zeer geïnteresseerd in deze ontwerpen. Het tijdschrift Thuis geeft inzage hoe een traditioneel meubelbedrijf omging met de introductie van avant-garde ontwerpen en hoe de vernieuwingen een plaats kregen binnen de bestaande tradities.","['Pander', 'Thuis', 'tijdschrift gewijd aan de inrichting der woning', 'traditie', 'avant-garde buismeubel']"
Betreffende den Nederlandschen Beecher Stowe,"Pol, Eytan","['Fatah-Black, Karwan']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"[""Uncle Tom's Cabin"", 'Max Havelaar', 'Multatuli', 'Harriet Beecher Stowe', 'De Hut van Oom Tom', 'Eduard Douwes Dekker']"
Is the Climate the Culprit? Drought in Darfur and Turkana: a Comparison.,"Rodenburg, Lara","['Williams, Corey']",2017,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"In this thesis the influence of drought on the conflicts in Turkana in northern Kenya and Darfur in Sudan is researched, both of which involve pastoralists, but which also differ in many other respects. First, a theoretical background on the relation between environmental degradation and violent conflict is provided, exploring the academic debate on the topic. The following chapters constitute a thorough overview of the histories and important factors for both the Darfur and Turkana conflicts, investigating the role of drought in the conflicts and its interplay with other causal factors. The last chapter compares the different ways in which drought influenced both conflicts. In the theoretical framework it is found that most often environmental factors alone do not cause violent conflict, but they can act as “threat multipliers”. This idea holds true for the conflicts in Darfur and Turkana. In both cases drought led to increased migration of pastoralists, causing increased tension in receiving areas. However, the effect of drought on the conflict is found to be much more direct in Turkana than it is in Darfur.","['Environmental degradation', 'Violent conflict', 'Turkana', 'Darfur', 'Drought']"
"Beyond the Formal Will: A research into concepts of the will in Kant, Schelling, and Cohen","Been, Lars Niklas","['Sneller, H.W.']",2017,Faculty of Humanities,Philosophy (MA) (120 EC),Master thesis,en,"In this thesis I will make a critical assessment of the Kantian formal conception of the will in light of Schelling and Cohen. My research question is twofold: how to assess the Kantian concept of will, given its notorious 'formality'? And under which conditions could Schelling's and Cohen's conception of the will meet the (assumed) flaws of the Kantian notion of the will? How could we evaluate Kant’s concept of the will in terms of its ‘formality’? What is the strength of Kant’s concept of the will and what is its weakness? Kant has provided us with a theory of how every rational human being can be ethical. We universally derive our ethical obligation, Kant claims, from the pure form of reason. This form of reason, motivating our will to act well, keeps our will formal. How can we assess this formality? On the one hand, the form of reason ensures that the individual can autonomously will and correspond to the ethical laws of a rational subject. This is the strength of Kant’s formal ethics. On the other hand, the form of reason makes our will lifeless, because Kant eliminates everything material. According to Kant, the will ought not be motivated by emotional inclinations nor serve a material purpose. Kant is not concerned with the matter of the action or what is to result from it, but solely with the form and the principle from which it does itself follow (Kant, 1984, 61). Kant’s morality is based on the presupposition that there ought to be a purely formal disposition to do good. Is there also a practical and vital disposition to do good? In other words, what would make the will dynamic? Could Schelling and Cohen perhaps solve the issue raised here? The problem of the lifelessness of the will lies in the transcendental nature of Kant’s will. The faculty of thinking and willing are united in Kant’s practical philosophy. In both Schelling and Cohen a new road is opened for a will that is not limited by reason. They both propose that there is a spirit that motivates the will, instead of reason. They also allow a dynamic power that has a disposition towards this spirit of the will. Both philosophers have a vital concept that replaces Kant’s formal concept of disposition, namely the concepts of Yearning and tendency. These concepts are not a motive of thinking but purely a motive of willing. Under the condition of making the will independent of the faculty of thinking, Schelling and Cohen are able to meet the flaws of Kant’s notion of the will.","['will', 'formal', 'reason', 'spirit', 'lifeless', 'vital', 'Kant', 'Schelling', 'Cohen']"
"United Nations Interim Force in Lebanon, Partijdig of Onpartijdig","Oude Avenhuis, Maureen","['Duyvesteyn, I.G.B.M.']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Libanon', 'VN', 'UNIFIL', 'Partijdigheid', 'Onpartijdigheid', 'VN-vredesmissies', 'Midden-Oosten']"
De kritische Surinaamse journalist: ook kritisch over eigen verificatiegedrag? De rolopvattingen en het verificatiegedrag van Surinaamse journalisten.,"Kerkum, Annick van","['Burger, Peter']",2017,Faculty of Humanities,Media Studies (MA),Master thesis,nl,"Wie kijkt naar journalistieke werkwijzen, kijkt al snel naar de rolopvattingen van journalisten. Een rolopvatting is de wijze waarop een positiebekleder, in dit geval de journalist, meent zijn rol te moeten vervullen. Vier belangrijke rolopvattingen van journalisten zijn de populistische verspreider, de onafhankelijke waakhond, de kritische bemiddelaar en de opportunistische bemiddelaar. Een journalist kan meerdere rolopvattingen tegelijkertijd hebben. Door de veranderingen in het journalistieke werkveld mede door de komst van het internet is de rol van populistische verspreider weggevallen, internet neemt immers de taak van het verspreiden van informatie over. Het duiden van informatie is echter een belangrijke taak voor de journalist als onafhankelijke waakhond en kritische bemiddelaar geworden. Onderzoek wijst uit dat er verschillen zijn in de rolopvattingen tussen westerse journalisten en journalisten uit derdewereldlanden. Deze scriptie focust op de journalistiek in Suriname, onderzoekt welke rolopvattingen Surinaamse journalisten aannemen en of dit samenhangt met hun verificatiegedrag. In deze masterscriptie is er een tweeledig onderzoek gedaan naar de rolopvattingen en het verificatiegedrag van Surinaamse journalisten. Het eerste onderzoek is een survey naar voorbeeld van Hermans et al. (2011), die door middel van een profielschets de rolopvattingen van Surinaamse journalisten blootlegt. De resultaten van deze survey worden vergeleken met die van Nederlandse journalisten, om op die manier een link te leggen tussen Suriname en Nederland. Het tweede onderzoek is een gemengde methode in navolging van Diekerhof & Bakker (2012), waarbij er per Surinaamse journalist drie artikelen worden geanalyseerd op het gebied van brongebruik, waarna de uitkomsten worden besproken in een aansluitend interview. Ook deze uitkomsten worden vergeleken met die van Nederlandse journalisten. Aan hand van bestaande literatuur werd verwacht dat de Surinaamse journalist zichzelf ziet als opportunistische bemiddelaar, maar deze ziet zichzelf net als de Nederlandse journalist als onafhankelijke waakhond en nog in meerdere mate als kritische bemiddelaar, zo is gebleken uit onderzoek. Een belangrijke taak die hierbij hoort is verificatie. Surinaamse journalisten bleken echter, net als Nederlandse journalisten, informatie alleen te checken als dit makkelijk gedaan kan worden. Door bijvoorbeeld het gebruik van quotes werd verificatie ook wel vermeden. Tijdsdruk of wantrouwen tegenover de bron bleek geen reden te zijn om niet te checken. Wel gaven Surinaamse journalisten aan dat zij op hun intuïtie konden rekenen. Een belangrijk verschil tussen Surinaamse en Nederlandse journalisten is dat Surinaamse journalisten Facebook veel meer als bron voor hun journalistieke werkzaamheden gebruiken.","['Suriname', 'Verificatie', 'Bronnenonderzoek', 'Journalistiek', 'Rolopvattingen', 'Verificatiegedrag']"
The Enforceability of Labour Rights in Bilateral Trade Agreements of the European Union: The Case of CETA,"Tsiami, Lydia","['Gruni, Giovanni']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"On the 30th of October 2016, President of the European Commission Jean-Claude Juncker, President of the European Council Donald Tusk, Prime Minister of Slovakia Robert Fico, and Canadian Prime Minister Justin Trudeau signed the Comprehensive Economic and Trade Agreement between the EU and Canada (CETA). In line with the EU’s external policy on the inclusion of social provisions in its bilateral and regional trade agreements, CETA contains a chapter entirely dedicated to the protection of labour standards in the context of trade relations, as a means of contributing to the overarching objective of ‘sustainable development’. The so-called ‘Trade and Labour’ Chapter includes detailed provisions on the protection and promotion of labour rights, as well as a special mechanism stipulated for the resolution of labour-related disputes. As regards the protection of labour standards, the European Commission has dubbed CETA as a ‘truly progressive’ agreement. Since both partners have experience in including labour provisions in their trade agreements, it could be assumed that the Agreement favours a revolutionary approach towards the trade and labour linkage, that could set a precedent for future trade agreements. This is the exact rationale of the Commission concerning the formulation and contents of the ‘Trade and Labour’ Chapter in CETA: according to the Commission not only have both Parties committed themselves never to undermine EU high labour standards ‘for the sake of commercial interests’, but instead to cooperate in encouraging ‘others around the world - particularly developing countries- to raise their own’. However, a closer examination of the labour provisions in CETA suggests that the Commission’s assertive stance on the preservation of high labour standards may well be unsubstantiated, which would in turn require the EU to revise its normative aspirations. The present thesis will therefore challenge the institutional expectations, arguing that the labour clause in CETA is defined by such crucial weaknesses that labour rights are rendered unenforceable.","['EU', 'trade agreement', 'CETA', 'social policy', 'trade policy', 'sustainable development', 'labour rights', 'CLS']"
Musicians' Motives for Using English or the Local Language in the Process of Writing Lyrics,"Schilden, Lianda van der","['Smakman, Dick', 'Meurs, Frank van']",2017,Faculty of Humanities,Linguistics (MA),Master thesis,en,,"['music', 'local', 'language', 'linguistics', 'writing', 'process']"
The Satellite’s Downfall: A Case Study On The Military And Legal Implications Of Chinese Anti- Satellite Missiles,"Voigt, Daniel","['Scott-Smith, Giles']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"The recent development in anti-satellite capabilities is amongst the great security concerns for modern space-faring states. This work seeks to outline the various dimensions of anti-satellite weaponry by reviewing the technical, strategic, and legal aspects of these weapons. This work discusses the possible impact of ASAT missiles on navigation, communication, information gathering, and early warning systems. Specifically in regards to the unhindered growth of Chinese ASAT capabilities, such missiles are becoming an increasingly relevant threat in our time. Thus, this thesis also draws possible connections to Chinese military doctrine in recent years. Following this analysis of the militaristic aspects, the final section of this paper reviews the legal restrictions on ASAT missiles, including international laws and norms, whereas in all practicality no treaties or norms adequately discourage construction or use of these missiles. Thus, this thesis attempts to outline the serious security threat that is posed by ASAT missiles, particularly in regards to China.","['Anti-satellite Missile', 'Space Security', 'Satellite', 'China', 'Orbit']"
The early awareness of tonal development in Chinese,"Deng, Bingcong","['Wiedenhof, Jeroen']",2017,Faculty of Humanities,Linguistics (MA),Master thesis,en,,"['Chinese linguistics', 'historical phonology', 'tonal development']"
Legitimation strategies in territorial disputes: the case of Russia and Ukraine's dispute over Crimea,"Kingstone, Kamila","['Bader, Max']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"This thesis argues that the Russian president Vladimir Putin and Ukraine president Petro Poroshenko have so far justified their territorial claims to Crimea in strikingly similar ways. Through a qualitative and quantitative content analysis of each president's key speeches, this study finds that both presidents emphasise national-historical arguments when addressing a domestic audience and normative arguments when addressing an international audience, but that both presidents weave the two types of arguments together to create an overall narrative. When compared against each other, this study also finds that Putin uses the most national-historical arguments while Poroshenko uses the most normative arguments. Several conclusions are drawn from these findings, including that the plethora of possible legitimation strategies make positions in a conflict relatively easy to justify, that the Crimea conflict is likely to be intractable, and that more research should be conducted on legitimation strategies in territorial disputes.","['legitimation strategies', 'Russia', 'Ukraine', 'Crimea', 'Putin', 'Poroshenko', 'Rhetoric', 'International norms', 'Historical', 'Territorial claim']"
"Namaste, No, Bula, I Mean Hello! Codeswitching Between English, Fijian and Hindi, and Indexicality in Fiji.","Dongen, Jasmijn van","['Smakman, Dick']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,
"Terug naar Curadise? Is er, omdat Curaçao nu een autonoom rijksdeel is, een sterkere motivatie onder Curaçaose universitaire studenten om na het voltooien van hun opleiding in Nederland terug te keren naar Curaçao?","Salas, Eveline","['Meel, Peter']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Curaçao', 'Studenten', 'Curaçaose studenten', 'Autonoom Curaçao']"
La transparencia y el acceso a la información en la lucha contra la corrupción: La situación en México en la transición del PRI al PAN,"Effting, Jantine C.","['Aguiar, José Carlos G.']",2017,Faculty of Humanities,Latin American Studies (research) (MA),Research master thesis,es,,"['México', 'Corrupción', 'Acceso a la información', 'Transparencia', 'Transición democrática', 'Secreto versus monitoreo', 'Culturalismo versus institucionalismo', 'Participación ciudadana', 'Rendición de cuentas', 'LFTAIPG (2002)']"
L'acquisition des questions qu- en français par des italophones,"Heiden, Lilian van der","['Doetjes, Jenny']",2017,Faculty of Humanities,Franse taal en cultuur (BA),Bachelor thesis,fr,,"['second language acquisition', 'wh-questions', 'judgment test']"
"Vengeful Animals in Horror Literature: An Analysis of the Vengeful Behaviour of the Animals in Fictions by Poe, Du Maurier, Benchley, and King","Vries, Sam de","['Newton, Michael']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,"This thesis explores the ways in which the animals in Poe’s ‘The Black Cat’, du Maurier’s ‘The Birds’, Benchley’s Jaws, and King’s Cujo act as if driven by a vengeful motive. This supposed vengeful motive is an aspect that allows the animals to act as agents of guilt. Part of the guilt finds its origin in the history that humans and animals share, and in this thesis, specifically in the Western societies. In this shared history animals were more often than not treated horribly. However, in recent years, humans have come to think of animals quite differently than they used to. Animals and humans differ most significantly in the aspect of consciousness: where animals are merely conscious, humans are self-conscious. In horror literature the most important aspect is the monster, and a monster is almost exclusively an animal that has acquired self-consciousness. The animals in the four discussed horror narratives are all seemingly in possession of a self-conscious mind, making them horrific monsters. But, besides being a scary monster that threatens the lives of its antagonists, the acquirement of self-consciousness gives the monster a purpose, it becomes an agent of guilt. In this function the animals can confront the characters in the story with repressed feelings originating from guilt, and, more significantly, through these animals a critical view on human society is offered.","['Horror', 'Literature', 'Critique', 'Poe', 'du Maurier', 'Benchley', 'King', 'Vengeful', 'Agent of guilt']"
"El susurro del Mayab: la relación entre cuerpo y territorio en el abuelo Gregorio, un sabio Maya (2012)","Calon, Anke","['Churampi Ramírez, A.I.']",2017,Faculty of Humanities,Latin American Studies (research) (MA),Research master thesis,es,,"['Cultura Maya', 'Cuerpo', 'Territorio', 'Literatura Testimonial']"
