title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Storytelling Practices in the New Millennium,"Ferrara, Martina","['Smits, Ivo']",2017,Faculty of Humanities,Asian Studies (60 EC) (MA),Master thesis,en,"In this new millennium, the world is facing many drastic changes. Technology has revolutionized our lives and we are still trying to grasp the essence of this new age. Many traditions are fading, one of them being the practice of oral storytelling, used in pre modern societies by common folks to amuse themselves and to educate children at the same time. This essay analyzes the transition from traditional storytelling to mass communication, and its implications, through the case study of Japanese snake and dragon lore. The dragon, a well established symbol of Eastern Asian cultures, is the mythical evolution of a snake, considered to belong to the same species. The two animals are treated, however, in very different ways: the first is venerated as a kami , a god, while the second, even though object of worship too, is so feared that speaking about it is still considered a taboo. During the last century oral storytelling practice has been fading out, overpowered by the attractiveness of new medias. However, while the traditional practice is slowly dying out, storytelling itself is, I argue, just changed media. This essay will look into modern portraying of snakes and dragons, comparing tradition with new media. Through the example of Oscar winner movie Spirited Away (2001) and especially through the character of the white dragon Haku, it will be shown how anime and manga can represent a new way for the transmission and preservation of folk tales and beliefs. The director, Hayao Miyazaki, created the movie with the precise aim of educate children about Japanese values and traditions. Manga and anime can be considered a new form of storytelling, accessible simultaneously by anybody and anywhere in the world, that at the same time crystallizes a set of stories and beliefs.",['Snakes Dragons Spirited Away']
"'Varen en Genieten' - De zeecruises van de Stoomvaart Maatschappij 'Nederland' en de Rotterdamse Lloyd, 1870-1940","Muller, J.F.","['Dissel, A.M.C van']",2017,Faculty of Humanities,History (MA),Master thesis,nl,,['SMN RL Zeecruises Cruises Toerisme Nederlands-Indië 1870-1940']
"Een verwijt aan vriend en vijand: jihad in Ibn Taymiyya's ""al-Jawab al-sahih li-man baddala din al-Masih""","Keijzer, Robin de","['Bruning, Jelle']",2017,Faculty of Humanities,Midden-Oostenstudies (BA),Bachelor thesis,nl,,"['Ibn Taymiyya', 'polemic', 'apologetic', 'mamluk', 'islam', 'crusade']"
"Seks in 'Lust, Caution' en 'Summer Palace': Wat is de functie van seks in deze films?","Pan, Chandan","['Keijser, Anne Sytske']",2017,Faculty of Humanities,Chinastudies (BA),Bachelor thesis,nl,,"['Seks', 'Chinese film', 'Lust Caution', 'Summer Palace', 'Seksscene']"
'To lobby or not to lobby.' The Battlegroup Concept as a first attempt to a practical embodiment of the European defence and security strategy.,"Wensing, Willem","['Sluiter, Peter']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"The announcement of the establishment of rapid response European Battlegroups (EUBG) in the Helsinki Headline Goal of 2004, functioning as the first European military capabilities, was marked as the start for the establishment of a common defence and security policy in the European Union. It is argued that the EUBG were a logical consequence of de further deepening of the European integration process at the end of the 1990s and would prove that even on such a sensitive issue the member states were able to contribute without only pursuing the national interest. This research focuses on the implementation and impact of the EUBG concept and shows that there must be a clear distinction between paper reality and the military feasibility of supranational cooperation. Subject to many determining factors the EUBG have never been deployed and are not recognized as common support until today. As such, this research seeks for the substantiation why the EUBG did not succeed in their primary task as accelerator of the integration process. This research suggests that without a policy-based embedding, a military executive organization misses not only the right facilities, but it is also insufficiently supported to be successful in the end.","['Battlegroup', 'CFSP', 'CSDP', 'European army', 'Sovereignty']"
The Lagging of Dutch Women in United Nations Peacekeeping Operations,"Hiltrop, Jordana","['Choi, Nan']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"In October 2000, the United Nations Security Council passed the resolution 1325 on gender mainstreaming. Several resolutions on this topic have followed and together these resolutions form the Women, Peace and Security agenda. This agenda encompasses all aspects of gender mainstreaming such as the protection of women’s rights in conflict and post-conflict, the prevention of sexual abuse against women and the enhancement of women in United Nations peacekeeping operations. This thesis particularly studies the latter issue, urging the Member States to deploy more women peacekeepers in peacekeeping missions. The larger deployment of women in missions is of high importance since the inclusion of women peacekeepers has advantages for conflict and post-conflict societies. Therefore, the United Nations advises the Member States to adopt a National Action Plan and aims to fully support national governments to implement gender mainstreaming in their policies and guidelines. This thesis hypothesises that there is a gap between the increasing policies established by the Dutch government in favour of gender mainstreaming and the reality of vast under-representation of Dutch women peacekeepers in peacekeeping operations. An analysis of the Dutch National Action Plans and Defence Action Plan demonstrates how the official Dutch governmental discourse fails to increase the participation of Dutch women in peacekeeping operations. The three main observations, resulting from this analysis, are the lack of internal focus within the national policies and the Dutch society on gender mainstreaming, the use of the word ‘women’ instead of ‘gender’ and the fact that the Dutch government treats the implementation of the policies as a final goal, while these policies are merely a sub-part of a larger effort. Therefore, it can be concluded that the official Dutch government discourse on the Security Council resolution 1325 shows the gap between the little change in Dutch women’s participation in peacekeeping operations and the adoption of policies in favour of gender mainstreaming.",['Peacekeeping Operatoins Women']
New Illocutionary Acts on Social Media,"Oomens-Spadon, Mirjam","['Schaar, M.S. van der']",2017,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,,"['speech act theory', 'Searle', 'Austin', 'social media', 'hashtag', 'illocutionary acts', 'Twitter', 'Facebook']"
"Neither Show nor Showdown: The 'Fascist Effect' and Cooperative Nationalism in Late Colonial Indonesia, 1935-1942","Lengkeek, Yannick","['Luttikhuis, Bart']",2017,Faculty of Humanities,History (research) (MA),Research master thesis,en,"This thesis investigates the impact of fascist ideas and practices on anticolonial nationalism in late colonial Indonesia (primarily 1935-42). Focusing on the example of Partai Indonesia Raya (Parindra) and its youth organization Surya Wirawan, it aims at bringing together disparate historiographies on fascism, anticolonial nationalism, and Indonesian intellectual history. Moreover, it traces the first 'birth pangs' of Indonesian paramilitarism back to the late colonial period, thus arguing against the commonly held view explaining the militarization of Indonesian politics merely as an effect of the Japanese occupation (1942-45). Therefore, this thesis uncovers traces of a 'homegrown' tradition of paramilitarism that drew a considerable part of its inspiration from fascist role models. For the purpose of this study, fascism is applied as a heuristic tool to ask hitherto avoided questions about organizations like Parindra that have long been labeled as 'cooperative' nationalist parties. In doing so, this thesis considers Indonesia as one of the countless (emerging) nations that were receptive to the global fascist hype in the 1930s.","['fascism', 'anticolonialism', 'nationalism', 'decolonization', 'parindra', 'surya wirawan', 'soetomo']"
De Democratische Autocraat,"Keuzenkamp, Max Marc","['Meel, Peter']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Autocratie', 'Democratie', 'Hugo Chavez', 'Punto Fijo', 'Subsidized Democracy', 'Venezuela']"
Christian Life-Journeys in Irish Voyage-Tales and English Travel-Literature: A Comparison of Immram Brain and The Pilgrim’s Progress,"Dongen, Maatje Elizabeth van","['Dijkhuizen, Jan Frans van']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['Life journeys', 'Pilgrimage', 'Irish Voyage tales', 'Immrama']"
A more satisfying view on why big nations lose small wars: the decisive elements for asymmetric conflict outcome,"Brongers, Kevin","['Regilme, Santino']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"Military conflicts with a significant difference in military power or strategy between two opponents are called asymmetric conflicts. Since World War II, research proves military and technological superiority proved to be a highly unreliable ground to predict the outcome of wars. This thesis aims to develop a more satisfying answer on why big nations lose small wars in asymmetric conflicts. The weaknesses and strengths of the currently leading explanations on asymmetric conflict outcome are assessed and combined. Instead of creating another rival view, currently known decisive elements for asymmetric conflict outcome are combined in a new, more comprehensive model. Although further research should assess the significance of the individual variables and the relevance of possible other variables, this thesis concludes that if the duration of an asymmetric conflict is short, the external political pressure aimed at the strong actor is low, the internal political pressure in the home country of the strong actor is low, a symmetrical military strategy is adopted and the strong actor received more military support from an external actor than its opponent, the strong actor is most likely to win the asymmetric conflict.","['global conflict', 'asymmetric conflict', 'Mack', 'Arreguin-Toft']"
Kijk op de Compagnie. Het fluitschip als venster op de intra-Aziatische vaart van de VOC aan het einde van de zeventiende eeuw,"Quist, Tom","['Dissel, A.M.C van']",2017,Faculty of Humanities,History (MA),Master thesis,nl,,"['VOC', 'Dutch East India Company', 'fluitschip', 'fluyt', 'Azië', 'Asia', 'database', 'shipping routes', 'scheepvaartroutes', 'overseas trade', 'overzeese handel', 'goederenverkeer', 'transport of goods']"
Discourse on the Use of English in Dutch Pop Music,"Kuijt, Elisabeth","['Smakman, Dick']",2017,Faculty of Humanities,Linguistics (MA),Master thesis,en,"This paper investigated discourse on the use of the English language in Dutch pop music. An important term in this research was societal treatment. Societal treatment studies deal with the explicit manifestations of beliefs, feelings and behavioural intents present in a wide range of communications (Santello 2015). The questions which were researched in this thesis were: What are the language attitudes of the people of the Netherlands towards Dutch and towards English in pop music? Do they have a language preference? Three methods were used to look at the societal treatment of English and Dutch in pop music: content analysis, indirect measurement, and direct measurement (Van Meurs 2010). In the content analysis, Computer-Mediated Communication (CMC) was gathered about the use of Dutch and English in pop music from different forums. All this data was categorized into twenty-three different categories. The indirect measurement consists of a questionnaire which focused on the four tendencies which were found in the content analysis. These four tendencies were the connection to the song, the understanding of the song, the thoughts on the lyrics, and the enjoyment of the song. The goal of this questionnaire was to define if there were differences in the treatment of Dutch and English in these tendencies by letting people evaluate different video clips. In all the video clips Dutch artists were present but half of the video clips were sung in Dutch and the other half was sung in English. The direct measurement was the creation of two discussions online which focused on upcoming new Dutch music genres and the language attitudes of the Dutch towards the Dutch language. Overall, the results show that most of the Dutch have a negative language attitude towards their first language and have a language preference for English in pop music.","['language', 'pop music', 'language choice', 'opinions', 'societal treatment', 'The Netherlands', 'Dutch', 'English']"
"Russisch nihilisme, van literair fenomeen naar revolutionaire beweging","Engelen, Gijs van","['Kern, J.H.C.']",2017,Faculty of Humanities,Geschiedenis (BA),Bachelor thesis,nl,,"['Rusland', 'nihilisme', 'Toergenjev', 'Tsjernisjevski']"
De invloed van cultuur en cultureel bewustzijn op de tweedetaalverwerving van Chinees en Nederlands,"Parlevliet, Dianne","['Arends, M.']",2017,Faculty of Humanities,Linguistics (MA),Master thesis,nl,,"['Chinees', 'Nederlands', 'Tweedetaalverwerving', 'Cultuur', 'Interviews']"
Shaping Girl Generations throughout the Twentieth Century: Time's Effect on the Filmic Representations of the A Little Princess Novel by Francess Hodgson Burnett,"Stuivenberg, Jenny","['Newton, Michael']",2017,Faculty of Humanities,Literary Studies (MA),Master thesis,en,,
The enunciation of 'terrorism' as a kind of power and its distribution in the West,"Hakim, Mona","['Chouraqui, Frank']",2017,Faculty of Humanities,Philosophy (MA) (60 EC),Master thesis,en,"This paper is motivated by the assumption that ‘terrorism’ is a loaded and politically significant term, the use of which exudes and produces power relations. It acknowledges this, and also argues that not everyone has an equal right to use the term. This leads to an examination into the kind of power that is manifested in the use of the term, by putting the social constructivist framework to work and placing the semantic field of terrorism within that framework. It identifies a kind of power attached to the enunciation of the term ‘terrorism’ and argues that it is unequally distributed between perceived potential victims of terrorism and perceived potential perpetrators of terrorism. Drawing on Nietzsche’s genealogical analysis of morality, I argue that it is counterproductive to deny potential perpetrators the power of enunciation around the term ‘terrorism’ on the basis that this leads to a kind of slave revolt in terrorism. Redistributing the power of enunciation around the term ‘terrorism’ might remove the line that separates potential victims from potential perpetrators of terrorism and work towards reducing the threat of terrorism itself by allowing those potential perpetrators to exercise this capability within mainstream society, as opposed to seeking alternative communities to do so outside of it.","['Social constructivism', 'power', 'knowledge', 'terrorism']"
An Acoustic Study on the Three-way Stop Contrast in the Medial Position of Tone Sandhi Domains in Lili Wu Chinese,"Bai, Ziyi","['Chen, Yiya']",2017,Faculty of Humanities,Linguistics (research) (MA),Research master thesis,en,,"['Lili Wu Chinese', 'three-way laryngeal contrast', 'f0 realization', 'voiced stops', 'aspirated stops']"
'Ghii die onsen goeden luden groten onverwinliken scade gedaen hebbe'. Bestrijding en misbruik van piraterij in het Oostzeegebied (1259-1500),"Nijstad, Robert","['Sicking, Louis']",2017,Faculty of Humanities,History (research) (MA),Research master thesis,nl,,"['Piraterij', 'piraterijbestrijding', 'Oostzee', 'middeleeuwen', 'late middeleeuwen', 'Hanze', 'Hanzenetwerk', 'Hanzesteden', 'steden', 'vorsten']"
Examining EU Economic Sanctions against the Russian Federation using a Constructivist Approach,"Tsimpidaros, Vasileios-Ioannis","['Foulon, Michiel']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"The thesis seeks to provide an explanation regarding the decision of the European Union to impose economic sanctions against the Russian Federation, after the latter’s involvement in Ukraine with the annexation of Crimea, by using a constructivist approach. The argument of this thesis for the constructivist interpretation of EU sanctions against Russia lies on the notions of EU Identity and EU Shared Values. The analysis of the purpose of the sanctions, their relation with the international legal order and the decision making process leading to their adoption, results in an interpretation that can be satisfactory under the constructivist approach. This approach is useful in order to explain EU’s imposition of economic sanctions against the Russian Federation as part of its broader foreign policy. Furthermore, by employing the method of Congruence Analysis the thesis draws inferences between normative predictions deriving from the given theory and empirical observations. Moreover, the argument of this thesis concludes that the special character of the EU, the notions of its Identity and Shared Values affected its collective decision to impose economic sanctions. Ultimately, the thesis renders the European Union to fit the constructivist assertions regarding the functions of the international system.","['Sanctions', 'European Union', 'Russia', 'Constructivism', 'Economic', 'International Relations', 'Foreign Policy', 'Crimea', 'EU Identity', 'EU Shared Values']"
Wat is de rol van θαῦμα ἰδέσθαι in het Griekse epos van Homerus?,"Bults, Inger L.","['Sluiter, Ineke']",2017,Faculty of Humanities,Classics and Ancient Civilizations (MA),Master thesis,nl,,"['Homerus', 'epos', 'θαῦμα ἰδέσθαι']"
Morphological Processing and Relative Frequency,"Stolte, Ilse Louise","['Botma, Bert']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['morphology', 'processing', 'frequency']"
India and the Responsibility to Protect: A Constructivist Analysis,"Pimpale, Arya","['Natermann, Diana']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,"India has a mixed stance on the Responsibility to Protect (R2P) norm due to its partial support to only pillars one and two and not pillar three. The first two pillars go hand in hand with the country’s foreign policy on humanitarian assistance. The third pillar that states the responsibility of the international community to protect citizens from mass atrocities using militarily intervention is incompatible with Indian foreign policy’s longstanding commitment to sovereignty and non-intervention. To comprehend India’s stance on the R2P norm, this thesis traces India’s views on the earlier principle of humanitarian intervention. India’s past humanitarian interventions into its neighbours have taught the country that social change cannot be achieved through forced military intervention. While India has always been suspicious of western intentions behind intervention, the R2P norm is also a direct threat to India’s own sovereignty as it focuses on India’s domestic vulnerabilities such as its human rights situation. Combining Amitav Acharya’s theory of norm localisation and feedback, and Negron-Gonazales’ and Contarino’s theory on compatibility between strategic interests and local norms, this thesis argues that localization of the R2P norm has not been possible in India due to incompatibility of its strategic interests, domestic norms or both with the third pillar of the R2P norm. In order to localize and accept the norm, India has attempted to limit the definition of mass atrocities under the norm to ease the threat on India’s own sovereignty.","['Responsibility to Protect', 'India', 'Foreign Policy']"
Instilling sovereignty or subordination? History education in non-Russian republics of the Soviet Union,"Jongen, Roel","['Kern, Henk']",2017,Faculty of Humanities,History (MA),Master thesis,en,,"['Soviet Union', 'Brezhnev', 'education', 'history', 'nationalities policy', 'schoolbooks']"
Women in Medieval Fantasy Literature: Gender and Knighthood in George R.R. Martin’s A Clash of Kings,"Kneijber, Jennifer","['Murchison, K.A.']",2017,Faculty of Humanities,Engelse taal en cultuur (BA),Bachelor thesis,en,,"['Gender', 'Medievalism', 'A Song of Ice and Fire', 'Literature', 'Philology']"
De opkomst van een nieuw journalistiek genre: Hoe de doelgroep van NOS op 3 de digital longform ervaart.,"Burger, Lotte","['Pleijter, Alexander']",2017,Faculty of Humanities,Media Studies (MA),Master thesis,nl,"Met de komst van het internet is vrijwel het gehele medialandschap veranderd. De journalistiek is steeds meer een digitale onderneming geworden, een ontwikkeling waarbij tevens nieuwe journalistieke genres zijn ontstaan. Zo experimenteert men met nieuwe vertelvormen die inspelen op multimedia, interactie, hypertekstualiteit en creatieve features. Op die manier is ook de productie ‘Snow Fall: The Avalanche at Tunnel Creek’ ontstaan. Dit verhaal van de New York Times dient als bakermat voor het opkomende journalistieke genre ‘digital longform’. De publicatie van ‘Snow Fall’ zorgt direct voor veel enthousiaste reacties, maar krijgt ook behoorlijk wat kritiek te verduren. Zo vragen critici zich onder andere af in hoeverre nieuwsgebruikers zitten te wachten op digital longform producties. Dit is een belangrijke vraag, want als blijkt dat de nieuwsconsument geen behoefte heeft aan deze nieuwe journalistieke vertelvorm, is het voor redacties zinloos om veel energie en geld te steken in het produceren van dergelijke verhalen. De enige manier om een antwoord te geven op de geuite kritiek, is door te onderzoeken hoe digital longforms worden ervaren door de gebruikers, iets wat tot dusverre niet of nauwelijks is gedaan. Dat is dan ook de kern van dit onderzoek. Via een hardopdenkmethode en aanvullende diepte-interviews wordt in dit verkennende onderzoek gekeken naar hoe de gebruikers van NOS op 3 de digital longform ervaart. Het jongerenplatform experimenteert al een aantal jaren met nieuwe journalistieke vertelvormen, waaronder de digital longform. Aan de hand van verschillende kenmerken die dit journalistieke genre vertoont, wordt geprobeerd de ervaring van de jonge doelgroep te onderzoeken. Hierbij wordt de volgende hoofdvraag gesteld: Hoe ervaren gebruikers van NOS op 3 digital longforms op het gebied van: het verhaal, multimedia, interactie, hypertekstualiteit en vormgeving? De proefpersonen krijgen twee digital longforms van NOS op 3 voorgelegd. Aan de hand van een kwalitatief experiment wordt gekeken hoe zij de producties ervaren aan de hand van de verschillende kenmerken die deze vertelvorm vertoont. Zodoende kunnen de resultaten uiteindelijk worden gekoppeld aan de theorieën die voor dit onderzoek zijn gebruikt, waardoor het mogelijk is een antwoord op de hoofdvraag te formuleren. Uiteindelijk is te zien dat beide producties zowel plus- als minpunten vertonen. Vooral de balans tussen de lengte in combinatie met de diepgang van beide producties heeft grote invloed op de ervaring van de nieuwsgebruiker. Maar ook de inzet van verschillende modaliteiten en de hoge mate van interactie spelen een belangrijke rol in de beoordeling van beide producties. Hoewel er bij de onderzochte verhalen nog veel verbeteringen mogelijk zijn, lijkt het erop dat de jonge nieuwsconsument in ieder geval openstaat voor meer experimentele vertelvormen in de journalistiek.","['journalism', 'digital longform', 'longread', 'NOS op 3']"
An American Caledonia? The Migrants of the Darien Project,"MacGregor, Alec","['Fatah-Black, Karwan']",2017,Faculty of Humanities,History (MA),Master thesis,en,,"['Scotland', 'Migration', 'Darien', 'Famine', 'Colonialism']"
"Great kings, little kings en de Verenigde Oost-Indische Compagnie: Een kijk op de relaties in en rond het gesegmenteerde Cochinse rijk in de periode 1725-1750","Jong, Dennis Albert de","['Gommans, J.J.L.']",2017,Faculty of Humanities,History (MA),Master thesis,nl,,"['Cochin', 'Verenigde Oost-Indische Compagnie', 'VOC', 'Malabar', 'great kings', 'theatre state', 'politieke relaties', 'India']"
Negatieve feiten: een verdediging,"Efting Dijkstra, Karel","['Schaar, M.S. van der']",2017,Faculty of Humanities,Wijsbegeerte (BA),Bachelor thesis,nl,"De centrale vraag in dit paper is wat een ware negatieve propositie waar maakt. Kan dit een negatief feit zijn, of moet het op de een of andere manier door een verzameling positieve feiten worden waargemaakt? Er is in de analytische filosofie een discussie gaande over het al dan niet bestaan van negatieve feiten en hier onderzoek ik de vraag wat feiten zijn en hoe negatieve feiten hier wel of niet inpassen. Of negatieve feiten worden erkend of niet blijkt vooral te maken te hebben met de opvatting over de ontologische status van feiten zelf. Russell, die het begrip introduceerde, ziet feiten als aparte ontologische categorie en laat toe dat feiten van abstracte aard kunnen zijn. Peter Simons, hedendaags verdediger van de analytische filosofie, beschouwt feiten aan de andere kant als fysieke objecten in een toestand. In deze materialistische visie is geen ruimte voor negatieve feiten en moet een ware negatieve propositie op de een of andere manier worden waargemaakt aan de hand van positieve feiten. Ik zal argumenteren voor een positie waarbij feiten uit zowel fysieke als abstracte onderdelen kunnen bestaan en dat feiten in ieder geval voor een deel afhankelijk zijn van denkende subjecten. Dat zij hiervan afhankelijk zijn doet echter geen afbreuk aan de objectiviteit van feiten. Met deze opvatting over wat feiten zijn, is er geen probleem met het aannemen dat negatieve feiten bestaan en vormt deze aanname de meest eenvoudige en natuurlijke oplossing voor wat een ware negatieve propositie waar maakt.","['Negatieve feiten', 'Bertrand Russell', 'Logisch atomisme']"
Private Initiatives in International Diplomacy. The Rijkens Group and the West New Guinea Dispute 1949-1962,"Verster, David","['Scott-Smith, Giles']",2017,Faculty of Humanities,History (MA),Master thesis,en,"This thesis focuses on an informal collective of individuals known as the ‘Rijkens group’. It offers new insights in the influence this group has had on the international developments of the West New Guinea dispute, thereby strongly challenging current historiographical consensus. This topic is approached from a New Diplomatic History perspective and focuses in almost equal parts on private archives, governmental archives and secondary literature. It showcases the value of expanding the notion of ‘diplomacy’ to also include non-state actors and therefore is able to present a more complete image of the exchanges between, and influences on, the countries involved in the dispute. Ultimately this thesis is able to conclude that the group was of large influence on the views and undertakings of the different governments involved in the dispute. This is accompanied by the group’s influence on Dutch domestic press coverage of the West New Guinea dispute. Such coverage turned out to be much more representative of the group’s opinion on the matter than that of the actual larger public.","['West New Guinea', 'Rijkens Group', 'Groep Rijkens', 'Private Diplomacy', 'New Diplomatic History', 'Nieuw-Guinea']"
Energy Diplomacy as a Form of Soft Power: The Rise and Fall of Brazil’s Ethanol Diplomacy in Africa,"Druif, Mariët","['Wiesebron, Marianne']",2017,Faculty of Humanities,International Relations (MA),Master thesis,en,,"['Brazil', 'Ethanol Diplomacy', 'Africa', 'Soft Power']"
