title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Adaptiviteit van strategiekeuzes bij meercijferige aftrekopgaven onder de 1000 van leerlingen uit groep 6: De invloed van het gebruik van kladpapier,"Eikelboom, Janneke","['Hickendorff, M.', 'Mostert, T.M.M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Een leven vol angst: De invloed van leeftijd en geslacht op sociale angst,"Pels, Roos","['Harrewijn, A.', 'Molen, M.J.W. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Risk homeostasis theory and the effect of affect on risk-taking and performance,"Mons, Celina","['Groeneweg, J.', 'Olfers, K.J.F.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Job satisfaction of maternity care assistants in the Netherlands: A comparative study between Dutch maternity care assistants and midwives,"Blankendaal, L.","['Doef, M.P. van der', 'Ploeg, M.M. van der', 'Crone, M.', 'Rijnders, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['job satisfaction', 'maternity care assistants', 'job demands', 'resources model']"
Evening use of caffeine moderates the relationship between caffeine consumption and sleep quality in students,"Kerpershoek, Mirjam L.","['Berg, J.F. van den', 'Bruijn, E.R.A. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Mamma mia! My parents didn’t love me: An investigation into whether insecure attachment style potentiates severity of emotion dysregulation in a clinical sample of adults with borderline personality features,"Ahtime, Li-Ling","['Krause-Utz, A.D.', 'Haringsma, R.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The effect of human-robot synchronization on the tendency to anthropomorphize,"Heijnen, Saskia","['Kleijn, R.E. de', 'Hommel, B.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
De mogelijke voordelen van de trage ontwikkeling van cognitieve controle bij kinderen,"Leeuwen, M.B. van","['Jolles, D.D.', 'Karlsson, A.K.J.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Is a personal drives based intervention effective?,"Bierens de Haan, Emmelie","['Westenberg, P.M.', 'Wijsman, L.A.', 'Brezet, A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Diversity within unity: Dutch municipalities and their membership of transnational municipal networks on climate change,"Engelenburg, Martijn van","['Vollaard, J.P. (Hans)']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Sex differences in adolescent testosterone levels, reward and punishment sensitivity in relation to academic performance","Rose, Christopher","['Peper, J.S.', 'Cruijsen, L.W.P. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het ingroup/outgroup effect: de onbewuste voorkeur,"Tjioe, Zoë E.M.","['Berlo, E. van', 'Bocanegra, B.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
"Ervaren kindermishandeling en angst tijdens het zorgen voor een baby, is er een verband?","Molenaar, Debora","['Alink, L.R.A.', 'Prevoo, M.J.L.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Do rewards and punishments breed the homo economicus?: Unintended side effects of the implementation of selective incentives in group task performance of university students,"Groen, Lieke","['Wit, A.P.', 'Molenmaker, W.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Heart work after errors: Behavioral adjustments following error commission involves cardiac effort,"Spruit, Iris Martine","['Steenbergen, H. van', 'Wilderjans, T.F.']",2017,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,"['errors', 'effort', 'cognitive control', 'orienting response', 'cardiac measures']"
The Visual Association Test-Extended: An examination of the memory scales paired associates and free recall,"Witteveen, Caroline","['Schuitema, I.', 'Nijboer, F.', 'Jonghe, J.F.M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A happy worker is a hard worker: The belief in a job satisfaction – job performance relationship and how it influences supervisors’ employee evaluations,"Boots, Stijn","['Molenmaker, W.E.', 'Dijk, E. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['job satisfaction', 'job performance', 'happy productive worker hypothesis']"
"Dealing with Adversity: Employees might be engaged, yet feel miserable","Boberg, Lovisa Elisabeth Cecilia","['Marguc, Janina', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Invloed van aandacht training met visuele jeukprikkels op jeukervaring bij gezonde mensen,"Akkersdijk, Fien","['Laarhoven, A.I.M. van', 'Schakel, L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The influence of childhood trauma on relationship satisfaction: Establishing the role of attachment,"Ludwig, Nadja","['Krause-Utz, A.D.', 'Antypa, N.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Comparing regression methods for analysing Likert data,"Leeuwen, Rik van","['Bakk, Z.', 'Heus, P. de']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
A different story?: An analysis of conflict narratives before and after public mediation,"Hoyer, Annalena","['Steinel, W.', 'Mors, E. ter']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['narrative analysis', 'Linguistics', 'Public mediation', 'Storytelling', 'Negotiations']"
Heart rate deceleration in socially anxious women: A biomarker of social anxiety?,"Lykke, Jon","['Molen, M.J.W. van der', 'Harrewijn, A.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,"['Cardiac deceleration', 'electrocardiogram', 'parasympathetic nervous system', 'social anxiety', 'social rejection']"
"The relationship between anger and PTSD symptom cluster E, and the moderating role of trauma type","Prot, Lianne","['Mouthaan, J.', 'Krause-Utz, A.D.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De relatie tussen de voedingsstijl van moeders en het eetgedrag van baby's,"Meems, A.","['Vliet, M.S. van', 'Veek, S.M.C. van der']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het verband tussen fysieke en emotionele verwaarlozing en negatief affect tijdens het zorgen voor een baby-simulator,"Bijl, Thara van der","['Andeweg, S.M.', 'Linting, M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The role of affect synchrony on attraction and dating success,"Maur, Merel in der","['Prochazkova, E.', 'Sellaro, R.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Effects of inducing curiosity on mood and evaluation,"Crump, Anne","['Noordewier, M.K.', 'Dillen, L.F. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Kandidaatselectie: meer democratisering, minder representativiteit","Arbai, Majdouline","['Vollaard, J.P. (Hans)']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Macht en risico: De invloed van interpretatie en morele identiteit,"Kuijt, Nikie","['Scheepers, D.T.', 'Lee, R.A. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The moderating role of IQ in the association between harsh-parenting and delinquent behaviour,"Sewnundun, Wesley","['Habers, G.E.A.', 'Daams, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
A cross-sectional study on the association between employment status and the sense of mastery in relation to BMI,"Duijnhouwer, Laura Victoria","['Doef, M.P. van der', 'Verhoeven, C.J.M.', 'Klein Ikkink, C.E.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Body Mass Index', 'sense of mastery', 'employment status']"
"To tease or not to tease: The importance of timing incuriosity-inducing communication within a consumer context and its effect on curiosity, affect, expectancy and outcome evaluation","Kanoldt, Claudia","['Noordewier, M.K.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Time', 'Curiosity', 'Affect', 'Expectancies', 'Outcome evaluation']"
Dutch public opinion on the ISAF mission in Uruzgan: The role of heuristics and values in determining public support,"Bensdorp, Kars","['Meffert, M.F.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Relationship of demographic and clinical variables to treatment outcome: A case mix correction for categorical outcome,"Bozkuzu, Deniz","['Beurs, E. de', 'Bruijn, E.R.A. de']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['routine outcome monitoring', 'brenchmarking', 'case mix correction']"
De invloed van het werkgeheugen en de leessnelheid op tekstbegrip bij woord-voor-woord lezen,"Hooijmans, M.","['Slim, T.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Toen arbeid eerlijk werd: Arbeid en eerlijke arbeid in antropologisch perspectief,"Ravensbergen, Annemiek","['Pauwelussen, A.P.', 'Jansen, J.A.M.M.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
De validatie en betrouwbaarheid van de HOME-MC in Nederland,"Groeneveld, Annemiek","['Geel, M. van', 'Goemans, A.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Excluding burdensome in-group members during inter-group conflicts: A moral dilemma,"Kreitz, Sabrina","['Dreu, C.K.W. de', 'Gross, J.A.J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
The effect of computer experience and performance on appreciation of a serious game in brain-injured patients,"Bruijn, Millie de","['Ham, C.J.M.', 'Habers, G.E.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Appreciation', 'Serious game', 'ABI', 'Computer experience']"
"Despues nos ta nos mes: Change, loss and salvation in Aruban carnival","Rutten, Louisa","['Postma, M.A.', 'Mepschen, P.J.H.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"De rol van de ontwikkeling van empathie in pro-sociaal gedrag, bij kinderen en adolescenten","Fieret, D.","['Overgaauw, S.', 'Burger, A.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
De kwaliteit van de interactie binnen een coöperatieve leersituatie: De invloed van de instructie op de relatie tussen het inlevingsvermogen en de leeruitkomsten van basisschoolleerlingen,"Post, Mirjam","['Mouw, J.M.', 'Hickendorff, M.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Influence of impulsivity on cognitive performance,"Jago, Shadellys Sint","['Meulen, M. van der', 'Bulk, B.G. van den']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Impulsivity', 'Cognitive Performance']"
"Video games ruined my life, good thing i have two more: Identity and identification in games","Middendorp, Jenny","['Westmoreland, M.R.', 'Heide, N. van der']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,"['race', 'gender', 'sexuality', 'identity', 'gaming']"
Azc door de strot geduwd: Een onderzoek naar de legitimeringsstrategievan Bernheze en Geldermalsen rondom de rellen tegen een azc,"Olsthoorn, Anne-Lise","['Waling, G.H.', 'Meijerink, F.G.J.']",2017,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,nl,,
Leeftijdsgebonden verschillen in capaciteit van het werkgeheugen en het effect op tekstbegrip.,"Bakker, Marjolein","['Bakker-van den Berg, A.S. van den', 'Koornneef, A.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The effect of meditation on moral judgement: An evaluation of the metacontrol State model as a predictor of utilitarian judgements in a moral dilemma task,"Schmidt, Vincent","['Sellaro, R.', 'Jongkees, B.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Vertrouwen & pijn: Onderzoek naar de modererende rol van vertrouwen op het effect van een verbale suggestie op pijn,"Steensma, Tessa","['Peerdeman, K.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Does optimism moderate the effect of verbal suggestion on pain perception,"Wegen, Kris van der","['Peerdeman, K.J.', 'Vaart, R. van der']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
A mediterranean structural injustice: Examining the mediterranean refugee crisis from a perspective of moral political responsibility,"Meulen, Douwe van der","['Mansvelt Beck, F.F.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Dynamic testing with the graduated prompts training on the complex figure design task to assess performance, strategy use and transfer","Hoogerdijk, Naomi Noëlle","['Veerbeek, J.', 'Resing, W.C.M.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Guided internet-based cognitive behavioural therapy among medical psychologists in hospitals: Degree of implementation and associated influencing factors,"IJzerman, R.V.H.","['Vaart, R. van der', 'Manaï, M.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['implementation', ""medical psychologist's role"", 'internet-based cognitive behavioural therapy', 'UTAUT']"
On fact-making: Differences in public and scientific use of the race concept,"Mintes, Ferdi","['Pels, P.J.', 'Janssens, F.']",2017,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,en,,
"The relationship between self-esteem, depression, anxiety and spatial and verbal performance in adolescence","Giokari, Daphni Eleftheria","['Spaans, J.P.', 'Peters, S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Het effect van stimulatie van de nervus vagus op aandachtsbias bij depressie klachten,"Bok, Silke de","['Burger, A.M.', 'Overgaauw, S.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Impact of spatial distance on individual and group divergent and convergent production,"Günzl, Johanna","['Band, G.P.H.', 'Hommel, B.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Het effect van een aandachtstraining naar visuele jeukprikkels toe op de jeuksensitiviteit van gezonde mensen: De rol van geslacht,"Wiebing, Naomi","['Laarhoven, A.I.M. van', 'Schakel, L.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Parental psychopathology and family functioning: Relationships with the severity and treatment of school refusal,"Ooijen, Marloes van","['Heyne, D.A.', 'Westenberg, P.M.', 'Melvin, G.A.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['school refusal', 'parental psychopathology', 'family functioning', 'treatment outcome']"
Thuisvoordeel in de voetbal,"Diemeer, Susanne","['Heus, P. de', 'Ginkel, J.R. van']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The impact of previous gaming experience on mental rotation and navigation skill,"Mossel, A.L.M.","['Ham, C.J.M. van der', 'Skvortsova, A.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Is democratic leadership advantageous?: An experimental investigation of the effects of electoral systems on free-riding and trust,"Bening, Jonathan","['Gross, J.A.J.', 'Boezeman, E.J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Kwalitatieve taalinteractie in gezinnen met een lage sociaal economische status: De invloed van opleidingsniveau op de verbale stimulatie van baby’s,"Voorn, L.F.","['Jong-Kegel, C.A.T. de', 'Guda, M.C.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Vertonen kinderen met een lagere intelligentie meer schizotypische kenmerken?,"Dungen, Denise van den","['Vermeulen, M.C.M.', 'Ziermans, T.B.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Het effect van digitale prentenboeken met print referencing op vroege geletterdheid van kleuters,"Kalmthout, Evelien van","['Dijken, M.J. van', 'Bosch, R.M. van den']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
EEG theta/beta ratio neurofeedback training,"Stuhlreyer, Julia Paula","['Son, D.M.E. van', 'Sieh, D.S.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Effects of different ways of dealing with adversity on value,"Buuren, Daan van","['Marguc, J.', 'Steinel, W.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
"Het verbeteren van de taalomgeving van baby’s tot 1,5 jaar oud: de kracht van feedback","Dijk, Anne Louise van","['Kegel, C.A.T.', 'Sikkema-De Jong, T.M.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Welk aspect van yoga creëert geluk en ‘well-being’: Een onderzoek naar het verschil tussen yoga- en pilatesbeoefenaars op het gelukkig voelen en ervaren van ‘well-being’,"Calmthout, Fleur van","['Haringsma, R.', 'Mouthaan, J.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Celebrating diversity: Validating a screener instrument for measuring (a lack of) openness to diversity in organizations,"Loon, Wouter Benjamin Glastra van","['Boezeman, E.J.', 'Marguc, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Diversity', 'Screener', 'Validation', 'Questionnaire', 'Organization']"
De invloed van verbaal en visueel werkgeheugen op tekstbegrip in relatie tot leeftijd,"Veldhoven, C.L.","['Bruine, A. de', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De rol van alexithymie bij het effect van arousal op de emotieherkenning van vrouwen met ASS,"Jong, Linda de","['Ketelaars, Mieke']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Many studies have already focused on Autism Spectrum Disorder (ASD). However, few studies have focused on specifically women with ASD. In practice, evidence is provided for the fact that women with ASD show different symptoms than men with ASD, especially as regards to social skills. These different symptoms sometimes make these women hard to distinguish from women without ASD, with wrong diagnosis and treatments as a result. Therefore, information about these differences between women with and without ASD is needed. The first purpose of this study is to investigate the relationship between arousal and emotion recognition of women with ASD. The second purpose of this study is to investigate the role of alexithymia on this relationship. Emotion recognition was examined by two tasks, Prosody Task (vocal emotion recognition) and FERT (visual emotion recognition), in a group of 31 women with ASD and 32 women without ASD, controlled for educational level. The current study used heart rate as a measure of physiological activity to relate arousal responses in rest to accuracy of emotion recognition. With the use of a Mediation Model is examined whether alexithymia is playing a mediating role on the relationship between the arousal and emotion recognition. Findings revealed that women with ASD do not differ from women without ASD in their ability to recognize emotions. In addition, no relationship was found between arousal and emotion recognition of women with ASD. Moreover, alexithymia did not play a mediating role. Although these findings are contrary to expectation, they support the hypothesis that women with ASD are hard to distinguish from women without ASD due to their (relatively) intact socio-emotional skills. This highlights the need to adapt current diagnostic and therapeutic protocols to meet the needs of these women. However, more research to social development of women with ASD is needed.","['Autisme', 'arousal', 'alexithymie', 'vrouwen']"
Motieven voor middelengebruik onder jongeren en jongvolwassenen in Nederland,"Snikkers, Elise","['Huijbregts, S.C.J.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,"Jongeren en jongvolwassenen in Nederland gebruiken vele verschillende middelen, van alcohol tot harddrugs. Iedereen heeft zijn eigen motieven voor het gebruik. Het huidige onderzoek had als doel te onderzoeken of de motieven onderliggend aan middelengebruik verschillen tussen Nederlandse jongeren en jongvolwassenen en jongeren en jongvolwassenen met een niet-Nederlandse achtergrond. Eveneens werd de invloed van leeftijd en geslacht onderzocht. De steekproef bestond uit 825 participanten in de leeftijd van 13 tot en met 30 jaar oud (M = 21.6, SD = 3.1). Gegevens over het middelengebruik, motieven, etnische achtergrond, leeftijd en geslacht zijn verkregen door middel van zelfrapportage. Over de data zijn verschillende multivariate variantieanalyses (MANOVA) uitgevoerd. De etnische achtergrond bleek van invloed te zijn op het Sociability-motief, F(1,816) = 4.04, p = .045, Nederlandse participanten scoorden hierop hoger dan niet-Nederlandse participanten. Daarnaast werd een effect gevonden op het Tension Reduction-motief, F(1,816) = 6.34, p = .012, waarbij niet-Nederlandse participanten hogere scores hadden. Ook het geslacht bleek van belang bij dit laatstgenoemde motief, F(1,816) = 9.96, p = .002, mannen scoorden hoger dan vrouwen. Een interactie-effect is gevonden voor etniciteit en geslacht tezamen op het Sociability-motief, F(1,816) = 4.09, p = .044, vrouwen van niet-Nederlandse afkomst hadden lagere scores op deze schaal dan vrouwen van Nederlandse afkomst. Voor de verschillen tussen de Nederlandse en niet-Nederlandse participanten bleek een islamitische achtergrond een belangrijke verklarende factor te zijn. Verkregen gegevens kunnen ingezet worden in toekomstige interventies, waar steeds effectiever gebruik gemaakt wordt van internet om grote groepen jongeren te bereiken en te helpen.","['Middelengebruik', 'Niet-Nederlandse achtergrond', 'Onderlinge motieven middelengebruik', 'Islamitische achtergrond']"
I belong (t)here: A visual ethnographic case study on the community art project Ik was niet van plan te blijven (I did not intend to stay),"Berentsen, Salina","['Prins, Janine']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,en,,
"Rumination, worry, and aggression: Cognitive vulnerability factors before, during, and after depression or anxiety","Plingen, Pia","['Giezen, A.E. van', 'Jans, L.A.W.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Rumination', 'worry', 'aggression reactivity', 'depression', 'GAD']"
