title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Northeast Asia’s security situation; A comparative analysis of North Korean threat perceived in Japan and South Korea.,"Tomida, Norima","['Kasahara, Shigehisa']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
CULTURAL STEREOTYPES AND THE LACK OF WOMEN’S PARTICIPATION IN GUATEMALAN POLITICS: A Study on Sandra Torres and the Outcome of the 2015 Guatemalan General Elections,"Ilieva, Siya","['Vieira, Eduardo Alves']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"Stereotypes are powerful constructs embedded in humans’ minds that are difficult to be changed. Furthermore, in the region of Latin America, machismo and marianismo beliefs dictate the proper behaviour of men and women and establish norms of conduct. Hence, existing cultural expectations regarding the role of females in the society translate into concrete realities that limit females’ availability for professional development. This Bachelor Thesis studies the influence of gender stereotypes, machismo and marianismo beliefs in Guatemala on the outcome of the 2015 general elections in the country and the defeat of Sandra Torres. To this end, articles from both national and international newspapers are analysed through critical discourse analysis. Since media conveys knowledge and reinforces meaning regarding the position of males and females in the society, it is discovered to be a powerful influencer on the way the Guatemalan population votes. Therefore, this Bachelor Thesis provides an explanation about the relationship between media representation of Sandra Torres and her loss in the 2015 general elections. Additionally, the results of the analysis of the case study in Guatemala illustrate how media strengthens existing cultural norms and expectations regarding the role and the behaviour of females, which in turn impact people’s attitudes towards women in a certain manner; thus, obstruct females to engage with politics and to develop a professional career in the field.","['culture', 'gender stereotypes', ""women's participation in politics"", 'Guatemala', 'Sandra Torres', '2015 Guatemalan general elections', 'machismo', 'marianismo', 'critical discourse analysis']"
The Opposition Prospers: The Rise of the CNRP in Cambodia’s 2013 Elections,"Offerijns, Margot","['Arps, Ben']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Cambodia', 'elections', '2013', 'opposition', 'politics', 'social media', 'youth political participation', 'youth activism']"
La migración haitiana en la República Dominicana. La pérdida de nacionalidad de los dominicanos de ascendencia haitiana,"Alejo Romero, Rosa Elena","['Isla Mosalve, P.A.']",2018,Faculty of Humanities,Latijns-Amerikastudies (BA),Bachelor thesis,es,,"['Apátrida', 'Migración', 'Antihaitianismo', 'Discurso Político', 'Política migratoria dominicana', 'Segregación']"
Tōkaidō Yotsuya kaidan’s Oiwa: Analysis of a kabuki vengeful ghost,"Mansi, Rachele","['Smits, I.B.']",2018,Faculty of Humanities,Asian Studies (120 EC) (MA),Master thesis,en,"This essay analyses Oiwa, the female vengeful ghost protagonist of the kabuki play Tōkaidō Yotsuya kaidan, written by Tsuruya Nanboku IV in 1825. Due to its popularity, Oiwa has been a widely discussed topic by experts of the field, but there is a fundamental issue to reconsider if we are to achieve a better understanding of this character: why did she turn into a vengeful spirit? By applying the theoretical concept of intertextuality, i.e. by considering the relations between Yotsuya kaidan and other texts such as its sources and other plays from Nanboku’s repertoire, this thesis challenges the consolidated opinion that Oiwa turned into this frightful creature out of jealousy towards her unfaithful husband. Although jealousy is impossible to exclude, it argues that key to unravelling the motivations behind Oiwa’s revenge is the status of Yotsuya kaidan as the parody of the famous dramatization of the forty-seven ronin’s tale Kanadehon Chūshingura (1748). As propaedeutic to the making of this point, this work also looks at a less discussed side of Oiwa’s character, that as a daughter, wife and mother of a samurai household at the end of the Edo period.","['Tōkaidō Yotsuya kaidan', 'Oiwa', 'Vengeful ghost', 'Jealousy', 'Kabuki', 'Intertextuality']"
"Turkish migration to Germany in the 20th century and beyond: effects on economy, identity, culture and politics","Herborn, Julia","['Migliori, Laura']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"While Turks have been welcomed to the German Federal Republic (FRG) with the launch of the guest worker program in the 1960s, their presence seems to have developed into a contemporary issue. The purpose of this thesis is thus to examine the reasons and effects of a change in public perception regarding the migration of Turks to the FRG between the 1960s and the present day. This development will be revealed through an analysis of magazine articles from the 1960s as well as more recent ones, and the distinctive media framing of Turks within them. The change in perception of Turkish individuals in Germany will be analyzed from an interdisciplinary approach, including economic, identity, cultural and political perspectives. First, a range of migration theories will be reviewed and a short historical background will be given in order to contextualize the subject matter. Subsequently, the main factors contributing to a change in the perception of Turkish migrants in Germany will be highlighted by presenting economic, identity and culturally driven, as well as political factors. This approach is vital since all of the named factors had a considerable effect in shaping the way Turks are being viewed. As will be highlighted by the research, the perception of Turkish migrants in Germany subsists to be a particularly significant one, due to its contribution to country’s identity, culture, society and everyday life. The migration of Turks to Germany is not only a subject of much and ongoing controversy, but has also been shaping German identity, culture and discourse in a considerable way. The research will thus contribute to the already existing field through an interdisciplinary approach, revealing the connection of a range of factors in shaping the perception of Turkish migrants within Germany. This will consequently allow for a broader and more advanced insight into the overall subject matter.","['Migration', 'Guest Workers', 'Germany', 'Turkey', 'Changing Perception']"
Leadership Capital and the Houthi Mobilization,"Karisto, Anna","['Azoulay, Rivka']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"The Houthis managed to invade the capital of Yemen in 2014. During the preceding decades, the Houthis had turned from a religious student organization into a political and military organization and gone though six wars against the government. Reasons for their success have been argued to be their popular support and adaptability in identity construction, while the role of framing in the mobilization process has also been studied. This research ties these explanations together by means of the tripartite leadership capital theory by Nepstad and Bob, and shows how the components of the theory, namely, cultural, social, and symbolic capital helped the Houthi leadership in gaining support. This research shows that the symbolic capital of the Houthi movement is not attributed to one person but rather the family. In addition, this research examines the opponents of the Houthis and shows that leadership capital also partially explains why certain individuals supported the Houthis and others did not. Furthermore, this research critically assesses the role of the Houthi leadership in the mobilization process during the wars and shows that the role of leadership shifted when the conflict escalated, as many individuals joined the fight with Houthis for reasons completely unrelated to the leadership.","['Yemen', 'Houthi Movement', 'Leadership Capital', 'Leadership in Social Movements', 'Structure and Agency']"
Dark Knights in De Facto Democracy,"Farrell, Francis John","['Wilbrink, Hans']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Transnistria', 'Russia', 'regime change', 'pluralism', 'monopoly', 'Shevchuk', 'Smirnov', 'Sheriff', 'unrecognised states']"
"Making Peace, Not War over Mainstream Hydropower Dams on the Lower Mekong River.","Janssens, Maaike","['Shidiq, Rizal']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"The Mekong River is an important water source for the Southeast Asian states, shared among six riparian states. To meet the growing energy needs, Lao is constructing hydropower dams on the Mekong mainstream which will have negative transboundary impacts. In this thesis, I focus on the absence of escalated inter-state conflict in the Mekong River Basin despite the disputed construction of hydropower dams on the Mekong mainstream. The question that I aim to answer is whether the Mekong River Commission (MRC) is accountable for the absence of escalated inter-state conflict despite the controversial construction of hydropower dams on the mainstream. I found that for the MRC to be accountable for the absence of escalated inter-state conflict, it should have applied issue linkage to settle the dispute, it should have settled the disputes through a dispute-settlement mechanism and it should have monitored the development of the river. I found that the MRC is not accountable for the absence of escalated inter-state conflict and maintenance of cooperation, because its dispute-settlement mechanism failed to settle the Xayaburi dispute and the MRC was not directly accountable for the issue linkages created. I conclude that another driving force must have been accountable for the absence of inter-state conflict.","['hydropower', 'conflict', 'monitoring', 'dispute settlement', 'mekong', 'benefit-sharing', 'issue-linkage']"
Immigration discourse in Russia,"Martirosyan, Tsowinar","['Robbe, Ksenia']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"This thesis explores how the discourse around immigration in Russia is shaped by the government, and by society segmented in actors disapproving or favorable of immigration. From the selected primary sources, four main themes of discussion and four subsequent main techniques of persuasion used in argumentation around the themes are identified and scrutinized through critical discourse analysis. The main themes are economy, security, lifestyle and demography; the main techniques are play on emotion, anecdotal approach, comparison and statistical manipulation. The main findings of this paper constitute the following. The government pursues a dual policy to maximize the number of its adherents, and in its rhetoric most noticeably uses comparison for the purpose of justifying its policies. Anti-immigrant groups exploit all techniques extensively and mostly build their numerous arguments around economic, security and lifestyle concerns. Immigrant advocacy groups refrain from thorough discussion of security issues, present a limited amount of economic arguments, and focus instead on lifestyle and demography. They use all techniques as well but mainly play on emotion and narrate individual stories, displaying the immigrants’ perspective and encouraging leniency.","['Russia', 'CIS', 'immigration', 'government', 'society', 'discourse']"
The power to unmask: The dirt-eating mask in Rio's Carnival 2018,"Mommertz, Marny Garcia","['Brandellero, Sara']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['anti-Black racism', 'carnival', 'intersectionality', 'enslaved Africans in Brazil', 'Black feminism']"
The French Toubon Law and its effectiveness in Different Domains,"Juseviciute, Lina","['Migliori, Laura']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Toubon Law', 'effectiveness']"
"The Political, Social, and Medical Environments Shaping C-sections in Turkey","Seidler, Rosa Ann Nihal","['Christiana, Strava']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"A mother’s decision-making process underlying the choice of her delivery method in the months leading up to birth is not only a highly complex and non-linear development as Mina’s story above suggests, but also a politically, socially and economically charged experience. In Turkey in particular, mothers-to-be are affected by a changing political rhetoric portrayed in national media, the influence of friends and family within their immediate social surroundings, and the cultural understanding of the doctor’s role in the clinical environment. Accordingly, my research puts forward that the Global Health challenge of unprecedented increases in C-sections world-wide cannot be viewed independently of the specific environment through which mothers navigate leading up to birth. Although influencing factors in the decision-making process stem from the political, social and medical perceptions at large, their composition is highly context dependant. Through the lens of body politics, my research will address the medicalization of the female body as well as the increasing normalizing of the surgical birth procedure intended for emergencies. Rooted in biopower, body politics, as informed by Dr. Wendy Harcourt, will constitute the framework to make sense of the factors influencing women leading up to their delivery. Using this approach, my qualitative research will shed light on how women’s decision-making processes regarding child delivery are shaped in Turkey’s political, socio-cultural and clinical environment.","['Medical Anthropology', 'Global Health', 'Cesarean Sections', 'Turkey', 'Body Politics', 'Biopower']"
Tourism in Tunisia: Trick or Treat?,"Righetti, Laura Stephanie Mariette","['Henderson, Christian']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"The economic impacts of tourism have been discussed widely, but mostly through the Tourism-led growth hypothesis. That is why; this thesis will contrast two viewpoints that I apply to the tourism industry, which are the tourism-led growth hypothesis and the resource curse approach. Tunisia will be a useful case study because it epitomizes the debate on tourism due to its colonial history and the fact that its mass tourism development was centred on the well-known ‘sun, sand, sea’ package. The positive economic impacts of tourism, but also the costs of tourism will be analysed by the means of answering the following research question: How has mass tourism influenced the economic development of Tunisia since the late 1980s?. The purpose of this thesis is to research and understand the development and the economic impacts of the tourism industry in Tunisia. The theoretical framework will give an overview of the literature regarding the various perspectives on tourism. The conclusions drawn from this research provide insights into the positive economic impacts of the development of the tourism sector in Tunisia. I will also demonstrate throughout my thesis that there are constraining factors to the economic development of the industry. This implies that Tunisia could upscale its economic benefits from this sector. The aims of the research are to give recommendations to Tunisian policy-makers, and to suggest further research on the cross-sectoral linkages between tourism and the agricultural sector.","['Tunisia', 'Middle East', 'Tourism', 'Economics', 'Politics', 'Resource Curse', 'Crowding out effect', 'Tourism-led growth hypothesis']"
Active Local Memory in Transition: Plan de Sánchez and the impact of local monuments on national and international transitional justice (1994-2017),"Martin, Isabelle","['Rios Oyola, Sandra']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['Cultural Memory', 'Transitional Justice', 'Guatemala', 'Internal Armed Conflict', 'Conflict', 'memorialisation', 'International Criminal Court', 'Inter-American Court of Human Rights']"
The role of Cyprus to the broader geopolitical vision of Turkey in the Eastern Mediterranean,"Papalouka, Christos","['Henderson, Christian']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,
Mexico; a failed state?,"Boon, Franka","['Crevels, Mily']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,"This thesis analyzes the ongoing debate to what extent Mexico can be considered a failed state. There are different points of view about the concept of the failed state, on the one hand it is commonly accepted; and on the other hand it is mainly seen as a Western paradigm. Mexico has longstanding problems with violence and the failure of the government to provide internal security, both a result of the democratization of this century and the war on drugs by the government. The government cannot address the violence effectively because of the dysfunction of institutions like the police. Another longstanding problem that influences the country are the human rights abuses, in relation to the war on drugs. However, despite these longstanding problems, the Mexican state overall is not failed and will not fail in the near future because it functions effectively on other levels. Economically the country has a strong position in the region. Moreover, the government is able to perform its daily tasks effectively. The failed state paradigm does not take into account the specific cultural and historic characteristics of state development, which is different in every region. The structural problems in Mexico can pose a threat to democracy in the country, but will not lead to state failure.",['Mexico failed state']
"Free Trade or Fair Trade? The Impact of Certifications on Rural Development in Cusco, Peru.","Wassenaer, Justine van","['Amann, Edmund']",2018,Faculty of Humanities,Latin American Studies (MA),Master thesis,en,,"['Fair Trade', 'Coffee', 'Rural Development', 'Certifications']"
LAS RELACIONES OCULTAS ENTRE EL TANGO CANCIÓN Y LA ÓPERA VERISTA EN LA FORMACIÓN DEL IDENTITARIO CULTURAL RIOPLATENSE,"Martino Avila, María Fernanda","['Inzaurralde, Gabriel']",2018,Faculty of Humanities,Latin American Studies (MA),Master thesis,es,"La ópera lírica ha sido considerada desde siempre como música culta, propia del consumo burgués. El tango, por su génesis y circulación, se identificó como música popular, o perteneciente a los modos de circulación cultural propios de las clases populares de Buenos Aires y Montevideo a principios de principios del siglo XX. A lo largo de la historia ha recibido influencias de otros estilos musicales como el sainete español, la habanera, la milonga criolla, el jazz, pero poquísimas son las referencias que emparentan el tango canción surgido a partir de 1916 con la ópera lírica. Por el contrario, tango y ópera están inscritos como dos géneros antagónicos, sin mayor relación aparente que la técnica vocal lírica implementada por Gardel en sus interpretaciones. Incluso hoy en día la sensibilidad respecto de esta dicotomía sigue siendo muy vulnerable. El presente trabajo está orientado a distinguir la operación narrativa del tango canción y de la ópera lírica verista, y a identificar los puntos de encuentro que pudieron tener estos dos géneros artísticos y su rol en la conformación del identitario cultural, indagando sobre los elementos comunes que aportó la inmigración italiana y sobre el proceso que hizo posible esta vinculación.","['opera verista', 'tango canción', 'identidad cultural', 'inmigración italiana']"
“The Crimmigration Narrative in Contemporary Europe” : a selling strategy by the West- European populist establishment on Facebook and Twitter?,"Haasnoot, Tim","['Augusteijn, Joost']",2018,Faculty of Humanities,International Studies (BA),Bachelor thesis,en,,"['crimmigration', 'immigration', 'populism', 'West-European populist parties', 'Facebook', 'Twitter', 'discourse analysis', 'data analysis']"
