title,author,supervisors,date,faculty,program,type,language,abstract,keywords
Coalition theory and foreign policy decision-making: a case study of Dutch coalition politics during the Greek-government debt crisis in 2012 and 2015,"Gelder, Laurens van","['Kleistra, Y.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Lifestyle and the course of depression in older adults: A NESDO study,"Bruin, M.C.","['Berg, J.F. van den', 'Haringsma, R.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Lifestyle', 'Depression', 'Older adults']"
Sociale angst en emotieregulatie bij adolescenten met een extra X-chromosoom: Een vergelijking met ASS,"Hanenberg, Myrthe","['Rijn, S. van', 'Bouw, J.C.']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Chaos thuis bij gezinnen met tweelingen: Opleidingsniveau en stress in de opvoeding,"Slappendel, Anneloes","['Kolijn, L.', 'Bakermans-Kranenburg, M.J.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Peuters en nieuwe media: Wat is de relatie tussen het gebruik van nieuwe media en het temperament van peuters,"Klerks, Loulou","['Merkelbach, I.', 'Chung, S.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De invloed van tekstpresentaties op tekstbegrip en leessnelheid,"Vincent, Niké","['Danel, M.S.', 'Koornneef, A.W.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The effect of bilingualism on fluid intelligence and executive functions,"Knijff, H.W. van der","['Vermeulen, M.C.M.', 'Ziermans, T.']",2017,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,en,,
Donating and self-interest: The influence of (im)moral behavior and norms,"Jong, Mandy de","['Dillen, L.F. van', 'Lelieveld, G.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Morality', 'Social norms', 'Prosocial behaviour']"
"Cooperation and stress of volunteers working together with paid employees: The effects of respect, identification, and their predictors.","Groen, R.R.","['Boezeman, E.J.', 'Leeuwen, E.A.C. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['volunteers', 'respect', 'stress']"
Spinoza's democratische model en de representatieve democratie,"Olierhoek, A.","['Oversloot, J.']",2017,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
"Locus of control, mortality salience, and protection on risk-taking behaviour","Middelkoop, Daniel van","['Groeneweg, J.', 'Verschuur, W.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Risk Homeostasis Theory (RHT)', 'Locus of Control (LOC)', 'Mortality salience', 'Risk-taking behaviour', 'Risk compensation', 'Risk perception']"
The influence of household chaos and effortful control on inhibition in young children,"Boekel, Y.E. van","['Bulk, B.G. van den']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Inhibition', 'Household chaos', 'Effortful', 'Control', 'Children']"
Does language help seeing?,"Roth, Katalin","['Poletiek, F.H.', 'Bocanegra, B.']",2017,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
The influence of shame on divergent thinking,"Meulen, Miranda van der","['Stallen, M.', 'Dijk, W. van']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
De invloed van sociaal medium Facebook op het zelfvertrouwen van moeders met jonge kinderen: Heeft de inhoud van Facebookberichten invloed op de mate van zelfvertrouwen bij moeders?,"Breidel, Quincy","['Smeets, D.', 'Rosmalen, L. van']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"Welke risicofactoren wegen zwaar mee in de beslissing tot uithuisplaatsing?: Het meewegen van kind-, ouder-, gezins-, en hulpverleningsfactoren in de beslissing tot uithuisplaatsing en de invloed van professionele achtergrond en werkervaring","Luth, Pien","['Alink, L.R.A.', 'Asdonk, S. van der']",2017,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
How can we enhance the diagnostic criteria for posttraumatic stress disorder?: Investigating ptsd's latent structure and differential symptom expressions for sexual assault survivors,"Grimm, J.R.","['Mouthaan, J.']",2017,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Posttraumatic stress disorder', 'Factor structure', 'DSM-5', 'Sexual assault', 'Emotions']"
The influence of overexposure to environmental noise on the cortisol level in young children,"Kemp, Elisa","['IJzendoorn, M.H. van', 'Wijk, I.C. van']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,en,,
Examining reasons for learning and perceived autonomy: A qualitative approach,"Bakker, Chantal","['Wijsman, L.A.', 'Westenberg, P.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Motivation', 'perceived autonomy', 'interviews', 'GUTS']"
Verbal fluency in pediatric multiple sclerosis patients,"Jeske, Nadine","['Vreeker, A.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Abequality: How does the third arrow of Abenomics influence economic inequality in Japan?,"Ipenburg, Pam van","['Coppenolle, B.S.K. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
Liberaal Nationalisme: Een vergelijking van Oekraïne in 1996 en 2011,"Essen, Bram van","['Bakker, F.E.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De invloed van het gebruik van een zit-sta bureau op het werkgeheugen: EEG onderzoek naar het effect van een afwisselende zit/sta houding versus een langdurige zithouding op de werkgeheugenprestaties,"Halfweeg, Ànke","['Steenbergen, H.', 'Steenbergen, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The relationship between anger regulation and prosocial behaviour in Dutch school children,"Bruin, Carina de","['Bos, M.G.N.', 'Broekhof, E.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Sleep differences in larks and owls: Effects of chronotype and gender on sleep parameters,"Zlatarek, Dea","['Antypa, N.', 'Tollenaar, M.S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De invloed van sociale motieven en asymmetrische machtsverdelingen op groepsonderhandelingen,"Knoester, Hella","['Steinel, W.', 'Mors, E. ter']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Reducing modern LGBT-prejudice; A study into the effectiveness of a Dutch LGBT classroom intervention,"Ribbink, Kim","['Cramwinckel, F.M.', 'Scheepers, D.T.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['LGBT', 'classroom intervention', 'modern prejudice', 'sexual diversity', 'empathy']"
De relatie tussen self-efficacy en mastery-avoidance goal orientation en de prestaties van middelbare scholieren: Een onderscheid voor leuke en niet-leuke vakken,"Koolwijk, Suzanne","['Wijsman, L.A.', 'Westenberg, P.M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Dynamic testing: A more reliable view of children’s learning capabilities?,"Vanmaris, Josine","['Vogelaar, B.', 'Resing, W.C.M.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
"Gevoelens, identiteit en roots: Een onderzoek onder volwassen interlandelijk geadopteerden in Nederland","Breedveld, Marieke","['Smeets, D.J.H.', 'Meulen, G.R.B. ter']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
De grenzen van vluchtelingenhulp: Over waarom we vluchtelingen helpen en migranten niet,"Wingerden, Laura van","['Boog, I.', 'Bähre, E.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (BSc),Bachelor thesis,nl,,
"Democratie, een wapen voor de eeuwige vrede?","Butt, Haseeb","['Bakker, F.E.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Early childhood trauma: An indication for long treatment duration?,"Born, Hannah van den","['Mouthaan, J.', 'Schoorl, S.M.D.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['CPTSS', 'early childhood trauma', 'treatment duration', 'protocolled treatment']"
"Opvattingen over burgerschap in Nederland: Een analyse van het Nederlandse parlementaire debat omtrent het intrekken van burgerschap bij terroristische misdrijven, 2015","Molengraaff, Alicia","['Mansvelt Beck, F.F.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
De invloed van de compensatieprocedure op de evaluatie van de compensatie en het windmolenpark.,"Kuit, Maureen","['Mors, E. ter', 'Blaker, N.M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Afschrikking in het India-Pakistan conflict,"Dijk, M.G.A. van","['Pellikaan, H.', 'Willigen, N.J.G. van']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Het effect van het spelen van een serious game op voedingskeuze bij gezonde participanten,"Hoogendoorn, Cerise","['Schakel, L.', 'Ham, C.J.M. van der']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Private mechanisms of global environmental governance: The international Monsanto tribunal case,"Cortellini, Isabel","['Ragazzi, F.P.S.M.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Het effect van actie videogames op motor-sensorische kalibratie en agency,"Welvaart, Ryon","['Olfers, K.J.F.', 'Kleijn, R.E. de']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The interpersonal effects of emotional expressions in online restaurant reviews: How they influence restaurant evaluations,"Schoondermark, Steffi","['Lelieveld, G.', 'Hendriks, H.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
'Per ongeluk expres?' De relatie tussen een geschiedenis van kindermishandeling bij de moeder en de mate van vijandige attributies: SES als mediator en/of moderator,"Roos, Anouk","['Beckerman, M.', 'Alink, L.R.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
"De invloed van verschillende persoonskenmerken, binnen de leeftijdsgroep 30 tot en met 50 jaar, op tekstbegrip","Coppus, Stephanie","['Bakker-Berg, A.S. van den', 'Koornneef, A.W.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
The predictive value of eye movement patterns and reading skills in arithmetic word problems: Assessment of a mediating construction,"Rutgers, Joep","['Alberto, R.A.', 'Rooij, M.J. de', 'Stevenson, C.E.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
De samenhang tussen de Dark Triad en Cyberpesten: Een onderzoek onder MBO-studenten,"Enneking, Margot","['Goemans, A.', 'Geel, M. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"When surfers should be fed: A new appreciation of 'justice as fairness', liberal neutrality and the unconditional guaranteed income","Stam, Jip","['Zwart, F. de', 'Nieuwenburg, P.']",2016,Faculty of Social & Behavioural Sciences,Political Science (MSc),Master thesis,en,,
Just cities? The effects of international human rights on urban government,"Serrano de Geus, Roxanne","['Vollaard, J.P.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
"Social anxiety and performance monitoring - Women outperform men, but for their own good?","Roca Lisarazu, Anna Magdalena","['Overgaauw, S.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Smartphone- en tabletgebruik van jonge kinderen,"Beijer, Channah","['Smeets, D.J.H.', 'Rosmalen, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
"De relatie tussen mood labeling, self-efficacy en actief en passief uitstelgedrag bij middelbare scholieren","Wesseling, Mirthe","['Helder, A.', 'Leijenhorst, L. van']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
I spy democratic norms: The democratic peace thesis and the international response to norms breach,"Ploeg, Wieke van der","['Bakker, F.E.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,en,,
The benefits of dynamic testing over static testing and teachers’ estimations in primary education,"Laan, Esra","['Veerbeek, J.', 'Resing, W.C.M.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Besluitvorming omtrent uithuisplaatsing: De invloed van ervaring en perceptie van veranderlijkheid van persoonlijkheid en karaktereigenschappen,"Valentijn, Anne","['Haan, W.D. de', 'Alink, L.R.A.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Anticipatory pleasure and desire: More or less the same or clearly distinct emotions? An appraisal study,"Weijden, Elise van der","['Bullens, L.', 'Dijk, W. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Anticipatory pleasure', 'appraisals']"
"De verschillen tussen jongens en meisjes in het vertonen van grandioos-bedrieglijke psychopatische trekken, bij jonge kinderen","Haas, Mariëlle van der","['Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
From structured to everyday deliberation: Education and the prospects for deliberative democracy,"Does, Ramon van der","['Meffert, M.F.', 'Spirova, M.S.']",2016,Faculty of Social & Behavioural Sciences,Political Science and Public Administration (research) (MSc),Research master thesis,en,,
The effect of adolescents’ leisure choices on internalising symptoms: exploring the role of unstructured activities and electronic media,"Smolinski, James","['Rieffe, C.J.', 'Fincan, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Leisure time', 'internet', 'gaming', 'sport', 'adolescents']"
Verschillen in emotie onderdrukken tussen mensen met emotie-eters en mensen met eetbuien,"Özdemir, Özge","['Noordenbos, G.', 'Mouthaan, J.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
The moderating role of social value orientation on third-party punishment in the public good dilemma and the common resource dilemma,"Fransman, Rick","['Molenmaker, W.E.', 'Shafa, S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
Prevention focus following negative stereotypes: bad for setting high math goals in girls?,"Riesthuis, Maaike","['Laar, C. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
'Don Quichot op de Katwijkse boulevard': Kwalitatief onderzoek naar lokaal verzet tegen nationaal offshore windmolenbeleid in Nederland,"Visser, Marieke","['Kopnina, H.N.', 'Pels, P.J.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,nl,,
Globale ambities en lokale focus: Paradoxale bewegingen binnen het netwerk van Let's do it! World.,"Genuchten, Iris van","['Barendregt, B.A.', 'Kopnina, H.']",2016,Faculty of Social & Behavioural Sciences,Cultural Anthropology and Development Sociology (MSc),Master thesis,nl,,
Posttraumatic stress in war-affected youth in Sierra Leone: Examining posttraumatic stress reactions among youth participating in the youth readiness intervention trial,"Graaff, Anne-Marijn de","['Elzinga, B.M.', 'Mouthaan, J.', 'Betancourt, T.S.']",2016,Faculty of Social & Behavioural Sciences,Psychology (research) (MSc),Research master thesis,en,,
De prestatie van extraverten op twee varianten van de Raven's Progressive Matrices: Een onderzoek naar de mogelijkheid tot een verbetering in prestatie bij extraverten als gevolg van een actievere vorm van probleemoplossing,"Emmen, Marlon","['Bocanegra, B.R.', 'Lippelt, D.P.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Liberia: Natievorming in Afrika's eerste onafhankelijke republiek,"Zoutendijk, Maarten","['Erk, J.G.']",2016,Faculty of Social & Behavioural Sciences,Politicologie (BSc),Bachelor thesis,nl,,
Verklaring van risicogedrag Sociale status en referentiepunten.,"Swank, L.M.","['Steinmann, L.J.', 'Zanolie, C.K.K.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,nl,,
Executive functioning and anxiety in the elderly: Are changes in anxiety accompanied by changes in executive functioning?,"Birnstengel, Lena","['Spinhoven, P.', 'Molendijk, M.L.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Old age', 'anxiety', 'meta-analysis']"
Delegating the power to sanction: On the preference for centralized sanctioning authorities,"Eilers, Milou","['Molenmaker, W.E.', 'Kwaadsteniet, E.W. de']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Punishment', 'social dilemmas', 'delegation', 'centralized authority']"
The role of empathy on the relationship between the implicit racial bias and social decision-making,"Moussaid, Sabria","['Meuwese, R.', 'Güroglu, B.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['social decision making', 'race bias']"
Psychische problematiek en het verband met psychische problematiek: Een onderzoek naar de afhankelijkheid van intelligentie,"Beijen, Nina","['Ziermans, T.', 'Platje, E.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Invloed van werkgeheugen op leessnelheid bij verschillende manieren van lezen,"Vermeer, Floor","['Koornneef, A.W.', 'Oudega, M.H.']",2016,Faculty of Social & Behavioural Sciences,Pedagogische wetenschappen (BSc),Bachelor thesis,nl,,
Percepties van moeders over het temperament van hun baby: De modererende rol van sensitiviteit en depressie in de relatie tussen geobserveerd en door moeder gerapporteerd temperament,"Kalloe, S.","['Alink, L.R.A.', 'Biro, S.']",2016,Faculty of Social & Behavioural Sciences,Education and Child Studies (MSc),Master thesis,nl,,
Inducing curiosity through teasers: The role of information-gaps and time in advertisements,"Gille, Tobias Nikolaus","['Noordewier, M.K.']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,"['Curiosity', 'Teaser', 'Information-gap', 'Time', 'Affect']"
Comparing apples to bananas: Enhancing performance on a visual feature integration task through gamma binaural beats,"Schnehen, Andres von","['Steenbergen, L.', 'Colzato, L.']",2016,Faculty of Social & Behavioural Sciences,Psychologie (BSc),Bachelor thesis,en,,
Obsessive-compulsive symptoms in psychosis: An evaluation of the association between intra-individual en environmental factors related to the onset and course of obsessive-compulsive symptoms in patients suffering from psychosis,"Schreuder, Marieke","['Overgaauw, S.', 'Giezen, A.E. van']",2016,Faculty of Social & Behavioural Sciences,Psychology (MSc),Master thesis,en,,
