title,author,date,supervisor,faculty,abstract,keywords
I guess I’ll see you at the movies. An examination of gay and post gay media representation experienced by Dutch queer audiences,Inna van Engen,2021-06-18,['Kim Dankoor'],"Erasmus School of History, Culture and Communication","Recent years have shown a dramatic shift in representation of queer identities in both film and television. Within that rise, character’s sexuality often became more incidental to the plot, instead of the center of the story – a notion sometimes described with the late 90’s concept of ‘post-gay,’ which considers sexuality to no longer be a defining characteristic in any way and sets out to disentangle queer sexuality and struggle. Although this increase in representation of LGBTQ+ characters in mainstream media has been celebrated, some scholars have criticized the politics of said representations, arguing that post-gay neglects societal reality and depoliticizes real queer experiences. This thesis examines these claims, centering queer audience’s experience of these representations, through qualitative research. Through a series of semi-structured interviews and by drawing on Uses and Gratification Theory, this thesis demonstrates the way queer audiences adopt an actively critical lens when consuming (queer) media, whilst also consuming post-gay media to fulfill the specific need of tension release. In doing so, it showcases the ineffectuality of the concept post-gay, as well as the potential post-gay representation has for queer audiences.","['Post-gay', 'queer representation', 'diversity', 'audience studies', 'media studies']"
Sociological Factors Affecting Change in Music Taste,Irma Gasparyan,2021-06-18,['Dr. Thomas Calkins'],"Erasmus School of History, Culture and Communication","There is a body of well-established research on music taste and demographics, but we do not know enough about how taste changes over time. The study answers the question, “What are the main sociological factors that affect someone’s change in taste of music?” In this study a qualitative research design was used, particularly a phenomenological design. The data collection method that the study employed was semi-structured interviews. The research was conducted in Armenia, with 10 selected participants being English-speaking Armenians. As predicted, the study found that age was linked to changes in music preferences. Further, the study found that culture and family background influenced one’s music preferences as well. The study also found that folk and popular music were common preferences for individuals with poor academic performance and low social status while classical music was highly preferred by the affluent individuals and those with higher academic performance. The study further found that both males and females listen to the same type of music, and depending on their moods, they may prefer certain music genres over others. The findings of this study can be used to assess sociological factors that affect music taste, and these factors may help to throw light on how music affects human behavior for both psychologists and sociologists.","['music', 'taste', 'change', 'sociological factors', 'personality']"
Sociological Factors Affecting Change in Music Taste,Irma Gasparyan,2021-06-18,['Dr. Thomas Calkins'],"Erasmus School of History, Culture and Communication","There is a body of well-established research on music taste and demographics, but we do not know enough about how taste changes over time. The study answers the question, “What are the main sociological factors that affect someone’s change in taste of music?” In this study a qualitative research design was used, particularly a phenomenological design. The data collection method that the study employed was semi-structured interviews. The research was conducted in Armenia, with 10 selected participants being English-speaking Armenians. As predicted, the study found that age was linked to changes in music preferences. Further, the study found that culture and family background influenced one’s music preferences as well. The study also found that folk and popular music were common preferences for individuals with poor academic performance and low social status while classical music was highly preferred by the affluent individuals and those with higher academic performance. The study further found that both males and females listen to the same type of music, and depending on their moods, they may prefer certain music genres over others. The findings of this study can be used to assess sociological factors that affect music taste, and these factors may help to throw light on how music affects human behavior for both psychologists and sociologists.","['music', 'taste', 'change', 'sociological factors', 'personality']"
LO-FI FOR THE SOUL: HOW DOES LO-FI MUSIC HELP WITH EMOTIONAL ANXIETY,Irina Strugaru,2021-06-18,['Dr. Kim Dankoor'],"Erasmus School of History, Culture and Communication","Music was found to play an important role in the human brain and is closely linked to our wellbeing (Blood & Ferris, 1993; Kemp, et.al, 2018). Due to this link, music is therapeutic for anxiety-prone individuals (Baker & Bor, 2008). However, a new genre born online has remained unexamined in academia. Lo-fi is a new melodic genre that has been growing in popularity. The problem covered in this paper sets to find if lo-fi music is helpful for anxiety. Hence, this current study was aimed at understanding the meaning that anxiety-prone individuals give to lo-fi music. Specifically, through examining their daily music interests, the thesis was narrowed to lo-fi, and analysed from a mental health perspective The main research question this study set out to answer is the following: ‘How do anxiety-prone individuals give meaning to lo-fi music?’. As a comparison, other genres were also examined for a better contrast. Qualitative semi- formal interviews were utilised addressing the individuals listening patterns, mental health and relation to lo-fi. In comparison, other genres of their choice were explored. The sample consisted of 11 people that suffer from or experience anxiety on a daily basis. The results indicated that individuals use lo-fi passively, and find the genre neutral. The interviewees listen to the genre in the background and while working/conducting other activities. The listeners relax while listening to lo-fi, as it helps them be more productive. Lo-fi was also found to be perceived in a positive light by all interviewees and evoke nostalgic feelings. It was also found that the genre was understood as very personal and versatile. Mainly, lo-fi was seen as a tool for mood regulation and helped the respondents shut off their minds. This lead to the listeners’ anxiety levels decrease. Other genres were found to cause opposite reactions, with one exception of feelings of comfort similar to those induced from lo-fi. However, these reactions differ from each individual. This represents a path for future examination. The study has concrete implications for the fields of sociology, psychology and music therapy. Recommendations include future longitudinal research into the subgenres of lo-fi.","['Lo-fi', 'Anxiety', 'Mental health', 'Nostalgic music', 'Uses and gratification']"
Strava: the race towards the best self Digital mediation of self-tracking application Strava and self-tracking data on body articulation,"Spruijt, R.",2021-06-15,"['Willem Schinkel', 'Bonnie French']",Erasmus School of Social and Behavioural Sciences,"This thesis explores technological mediation on body articulation. By using two complementary analytical approaches, an interface analysis and interviews, this thesis examines self-tracking application Strava and its users to determine how body articulation might be mediated by Strava and the self-tracking data. Drawing on the concept of human-data assemblages, which describes how humans and technology form a co-constitutive relationship in which both have agency, it is examined how agency is distributed within this relationship. Data analysis revealed that fitness data positions body in a certain way, namely focussed on output and improvement. Strava as a knowledge mediator can determine what knowledge is presented to its users. Additionally, Strava’s emphasis on its social aspects increases the possibility for mediation by facilitating competition and peer surveillance. The thesis concludes that fitness data as a digital materiality mediates how Strava users articulate their body through implicit norm-setting.","['Self-tracking', 'technological mediation', 'Strava', 'body articulation']"
A Thousand Blockchains: Capitalism and Tokenmania,Sebastian Cincelli,2021-06-15,,Erasmus School of Philosophy,"Capitalism has become able to appropriate economically and quantitatively our
“qualitative field of life” and to destroy and create social relations based on debt mechanisms. In parallel, technologies such as blockchain are expected to disrupt business practices and social interactions as they are currently conceived. For Brian Massumi, blockchain is what we need to resist capitalism and escape its pervasiveness, as it can help us “reinvent” the concept of value within
broader collective arrangements. In this thesis, I argue against this assumption; blockchain is still inadequate for effectively resisting the pernicious effects of capitalism, and decentralized technologies cannot replace the hard work of politics.",
Perception of Dutch society towards statues of colonial past. A discourse analysis of news articles,Demi van Kesteren,2021-06-15,['Emiel Martens'],"Erasmus School of History, Culture and Communication","Various acts against statues of historical figures have created a discussion about how Dutch society should deal with heritage and works of art which carry a story that glorifies dark pages of a nation's colonial history. Moreover, since the Black Lives Matter protests of summer 2020, the tensions between different groups in society have been increasing. The urgency to find a solution regarding controversial statues is therefore also increasing. As there are various stakeholders with different ideas on how to conserve (or not conserve) controversial statues, this research aims to get a grasp of the various positions in the debate by answering the following research question: How are statues which are connected to national colonial histories looked upon by various stakeholders and how should these be preserved by Dutch society, according to the current dominant discourses in news articles? The research question will be answered properly through a discourse analysis on a set of news articles published by Dutch news outlets between 25 May 2020 – the day George Floyd died – and 1 March 2021. News articles are used as these are seen as the building blocks of public debates. First, it is found that academics, politicians and passers-by are heard most often in the articles reviewed. On the contrary, protestors are barely asked to shed their light on the events occurring. In addition, if protestors are heard, their ideas are reported as the secondary definition. Moreover, from the articles analysed, eight different repertoires are distinguished: (1) the nationalists; (2) the trivialists; (3) the relativist; (4) the pragmatic contextualist; (5) the idealistic contextualist; (6) the artistic defacers; (7) the museologists and (8) the radical anticolonialist. The earlier three repertoires are a part of the colonial discourse, while the latter five are embedded in the post-colonial discourse. From the colonial discourse, it is argued that no changes should be made towards the statues, for different reasons represented by the three repertoires. However, from the post-colonial discourse, it is advocated that the public sphere should change, reasoned from more or less radical repertoires on how this should be done. This post-colonial discourse is the dominant position in the public debate. However, from this discourse, the modest repertoires are most widely represented.","['national identity', 'difficult heritage', 'discourse analysis', 'postcolonialism', 'multiculturalism']"
The reflection of Spinoza-Leibniz theodicy debate in Dostoevsky’s “Brothers Karamazov”,Timofey Kharitonov,2021-06-15,,Erasmus School of Philosophy,"In Dostoevsky’s “Brothers Karamazov”, Ivan Karamazov refutes Leibniz's theodicy by claiming that knowledge of good and evil is not worth a single tear of the tormented child. Instead Ivan proposes the idea of “Grand Inquisitor,” which would relieve humans from cognition of good and evil in exchange for their freedom. Dostoevsky shows that there are only two ways to justify freedom in the classical theodicy – you either exercise your radical freedom and take all the sins of humanity upon yourself, as Dostoevsky himself proposes, or demolish the freedom of will completely, and erase with it the whole category of moral responsibility – as the Grand Inquisitor does. The second solution is very similar to Spinoza’s ethics, where natural necessity depriving people of free will also cancels their moral notions. What Dostoevsky has represented as an antitheodicy resulting from the immorality of philosophy of his century was already proposed two centuries before by Spinoza. In this respect, Spinoza’s criticism of anthropomorphic morality, taken purely on the normative grounds, can be seen as one of the most radical responses to the problem of evil in his history of philosophy.",
The Politics of Algorithms,Sofie Neuteboom,2021-06-15,,Erasmus School of Philosophy,"In this thesis, the book Overspannen Democratie by Gijs van Oenen is explored in depth. Building on his analysis of contemporary democracy, several other phenomena are identified that emphasize a need for change. A thought experiment is designed, to find out whether an algorithmic democracy would resolve some of our issues but also to find out what new problems it might lead to. The main purpose is not to answer the question of whether democracy should rely on algorithms and in what way, but it is to raise interesting questions, provoke thought and stir up the debate concerning this possibility.",
The primacy of capabilities and functionings,Tomás de Joode,2021-06-15,,Erasmus School of Philosophy,,
"(Pro)testing heritage, (re)searching identity: Belarus uprising – studying national perspectives",Dzmitry Sialitski,2021-06-14,['Nicky van Es'],"Erasmus School of History, Culture and Communication","Protests in Belarus that started at the height of the presidential campaign in June 2020 and gained a massive scale in August have been going on for a year. Despite the suppression of large demonstrations, the conflict is actively unfolding in a symbolic 'world': conflicting sides – the pro-Soviet one backing by the government and the pro-democratic one represented by the protesters – try to undermine each other's cultural and ideological foundations, acting on the level of identity. Heritage – its mobilizing tool – is used both to attack and defend, given its political undertone. Young people as the future generation are an important target audience in this regard. Therefore, how and in what ways do both sides of the current protests in Belarus utilize heritage as a symbolic(-political) instrument, and how is this being negotiated by young Belarusians in constructing a sense of national identity? The interview method has been adopted to assess the multi-layered interplay between heritage and national identity in the context of Belarusian protests. Based on thorough communication with ten respondents, the research results show that through heritage, conflicting sides establish contact with politically 'beneficial' eras and adapt their principles to existing needs. The pro-Soviet side, accordingly, turns to heritage of the USSR, precisely one of the Great Patriotic War, to expose protesters as Nazis. The pro-democratic side strengthens its position through traditional/pre-Soviet heritage, demonstrating that the 'roots' of Belarus are deeper than the USSR. To achieve dominance over defining Belarusianness, opponents 'paint public space' via heritage. The public art that protesters use as an additional means of symbolic 'hegemonization' is transformed into conflict heritage due to iconoclasms: its defense/restoration has become the crux of resistance. Moreover, heritage that has come to the fore during protests prompted the respondents to actively reflect on national identity, imbue it with new meanings and shift their position on the spectrum of Belarusian identity – such a model is presented in the thesis to provide the fluidity and dynamics characteristic of national identity as such.","['cultural contestation', 'heritage dissonance', 'conflict heritage', 'national identity', 'Belarus', 'protests', 'post-Soviet youth']"
"Analysing the Role of Cultural Events in Post-Disaster Recovery  Through Placemaking. The case of The Reborn-Art Festival in Ishinomaki, Miyagi Prefecture, Japan,",Moéna Verdier,2021-06-14,['Annaclaudia Martini'],"Erasmus School of History, Culture and Communication","Using cultural events as a way to reconstruct places hit by disasters is not uncommon. Apart from the economic benefits that they can deliver, cultural events can be used as an essential tool for placemaking, offering possibilities for local communities to reimagine their city and generate a sense of place through connections created between people, whether locals or non-locals. Ishinomaki in Miyagi prefecture is one of the places hardest hit by the disaster that affected the North-eastern part of Japan in 2011. This study focuses on the Reborn-Art Festival (RAF), a biennale festival that was inaugurated for the first time in 2017. How and in what ways do stakeholders involved in the RAF negotiate their engagement and placemaking processes, and how does this relate to the socio-cultural role of cultural events in post-disaster recovery processes of Tōhoku after 2011? In the case of Japan, academic research on the topic of cultural events in post-disaster areas by looking at community bonds and placemaking is still limited, and, while previous research about the RAF exists, it has not focused on its social relevance and interplay with tourism development. In an attempt to unravel stakeholders engagement and placemaking processes developed through the RAF, semistructured interviews were conducted with locals, volunteers, artists, visitors and event organisers. The findings reveal that the RAF has a socio-cultural role benefiting all stakeholders involved, including locals and non-locals. While the RAF can be considered as a successful event that brought movement to Ishinomaki, local’s engagement is ambivalent, resulting in placemaking processes and imaginaries that are unequally enacted.","['Cultural events', 'post-disaster recovery', 'placemaking', 'sense of place', 'furusato']"
