title,author,date,supervisor,faculty,abstract,keywords
Benchmarken in de Publieke Sector : de bijdrage van benckmarken aan organisatieleren,"Gangelen, J.P. van",2005-05-23,,Erasmus School of Social and Behavioural Sciences,,"['benchmarking', 'publieke sector']"
In verbinding met…De rol van koppeling bij doorwerking van resultaten van interactieve beleidsvorming,"Huntjens, L.",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['interactieve beleidsvorming', 'doorwerking', 'VERM', 'ONR', 'koppeling']"
Marktgericht toezicht in de Rotterdamse Haven? Onderzoek naar de marktgerichtheid van toezicht op veiligheid in de Rotterdamse haven en de mogelijkheden ter verbetering,"Kruijsbergen, M. van",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['Toezicht', 'Veiligheid', 'Marktgericht', 'Rotterdam', 'Haven', 'Toezichthouder']"
Democratische vernieuwing op lokaal niveau. De raad communicatief tot meer in staat?,"Wisselo, R.B.J.",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['bestuurlijke vernieuwing', 'kloof', 'Habermas', 'Schein']"
How and why did the influence of the OECD on international public management vary over time,"Ying, C.",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['OECD', 'internationale publieke management']"
"Stedelijke distributie, het prikkelen van partijen tot wenselijk gedrag","Hogewoning, M.",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['stedelijke distributie', 'marktimperfecties', 'netwerkanalyse', 'ketenanalyse', 'stedelijke bereikbaarheid', 'gemeentelijke afstemming']"
Afschaffing van de Wet op de Woonwagens en Woonschepen: een act van normalisering of een weloverwogen integratie?,"Widdershoven, E.H.M.",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['Woonwagenwet', 'integratie', 'woonwagenbewoners', 'netwerk', 'instrumenten']"
Transnational differences in EU Funding Programmes: A comparison of two EQUAL projects,"Axelsson, M.",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['transnationale verschillen', 'EU funding']"
"Effectief minder, een analyse van bezuinigingsprocessen bij gemeenten","Meij, B. van der",2005-05-09,,Erasmus School of Social and Behavioural Sciences,,"['bezuinigen', 'bezuinigingen', 'bezuinigingsprocessen', 'gemeenten', 'lagere overheid']"
De organisatie van de gemeente Europaproof!,"Jong, A.",2005-05-04,,Erasmus School of Social and Behavioural Sciences,,"['Europeanisering', 'Europese Unie', 'Europese integratie']"
"Sociale onzekerheid, organisatiecultuur UWV. Theorie en praktijk, interculturalisatie : zijn de verschillende organisatieculturen uiteindelijk als puzzelstukken in elkaar gevallen?","Heer, L. de",2005-04-26,,Erasmus School of Social and Behavioural Sciences,,"['Sociale onzekerheid', 'Organisatiecultuur', 'UWV', 'Interculturalisatie']"
"Natuur in beweging: een verklarend onderzoek naar de werking en effecten van De Heijting Methode bij Directie Natuur (Ministerie Landbouw, Natuur en Voedselkwaliteit)","Raben, C.",2005-04-26,,Erasmus School of Social and Behavioural Sciences,,"['Geplande veranderstrategieen', 'Bedrijfsvoering publieke sector']"
Natuur in beweging : een verklarend onderzoek naar de werking en effecten van De Heijting Methode bij Directie Natuur (Ministerie Landbouw Natuur en Voedselkwaliteit),"Raben, C.",2005-04-26,,Erasmus School of Social and Behavioural Sciences,,"['Geplande veranderstrategieen', 'Bedrijfsvoering publieke sector']"
De elektronische overheid : de diepste wateren surfend overbruggen,"Hoff, J. van het",2005-04-26,,Erasmus School of Social and Behavioural Sciences,,"['Relatie burger overheid', 'ICT']"
Netwerkbenadering op lokaal niveau : Verkeers- en vervoerssituatie Voorburg West,"Melsert, V.",2005-04-26,,Erasmus School of Social and Behavioural Sciences,,"['Netwerkbenadering', 'Beleidsvoorbereiding', 'Actor-inventarisatie']"
Sturing en Toezicht in Ontwikkeling : toepassing van de principaal-agenttherorie op sturings- en toezichtsrelatie tussen het Ministerie van Buitenlandse Zaken en de FMO,"Stander, P.J.",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['sturing', 'toezicht', 'principaal-agenttheorie', 'agentschappen', 'verzelfstandiging', 'FMO']"
Convenant Hoogvliet,"Solon, H.F.M.",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['Hoogvliet - Rotterdam', 'convenant', 'PPB', 'lokaal bestuur', 'samenwerking']"
Cultureel erfgoed : Een studie naar de keuze die Turkse en Nederlandse vrouwen maken met betrekking tot arbeid en zorg en de invloed van cultureel kapitaal,"Scholten, M.",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['cultuur', 'erfgoed', 'cultureel kapitaal', 'Turken', 'Nederlanders']"
Menselijk Kapitaal in de kenniseconomie,"Ruiter, G.W.H.",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['kenniseconomie', 'menselijk kapitaal', 'beleid']"
Verkeersnetwerken in Utrecht: congestie en doorstroming in bestuurlijke processen,"Amelink, M.",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['verkeersnetwerken', 'Utrecht', 'congestie', 'doorstroming', 'bestuurlijke processen']"
"Recreatie 2000+ en ASV, een (mis)match? Een onderzoek naar de beleidstheorieen achter de Algemene subsidiverordening en de recreatienota Recreatie 2000+ van de provincie Zuid-Holland.","Groenenboom, L.",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['recreatienota', 'recreatie 2000+', 'algemene subsidiverordening', 'Zuid-Holland']"
Cultuur & techniek : de invloed van bedrijfscultuur op het succes van automatiseringsprojecten.,"Hemmen, A.P.J. van",2005-03-23,,Erasmus School of Social and Behavioural Sciences,,"['cultuur', 'automatisering', 'organisatiecultuur', 'gebruikers', 'IT']"
Communication in a Decentralized Health Sector:,"Botero, Olga Natalia Jaramillo",2005,['Botero Olga Natalia Jaramillo'],International Institute of Social Studies,"Communication has been part of development programs throughout the world since
1950s. Especially in the field of health it has played an important role promoting social
change in the search for healthier societies, which has become a key factor for development.",['EPI']
Displaced Livelihoods in the Face of Armed Conflict,"Cader, Azra Tasnim Adbul",2005,['Cader Azra Tasnim Adbul'],International Institute of Social Studies,,"['Sri lanka', 'Anuradhapura', 'armed', 'conflict']"
Land Reforms and the Role of Civil Society Organizations in Africa: The Tanzanian Case,"Mbilinyi, Teophory Anthony",2004-12-31,['Donge Jan Kees van'],International Institute of Social Studies,,
"The Impact of  Programme Versus Project Aid on Fiscal Behaviour in the Gambia ""Implications for Aid Flows Supporting the PRSP""","Camara, Morro",2004-12-31,['Vos Rob'],International Institute of Social Studies,,
Naar een resultaatgerichte informatievoorziening : de informatievoorziening van het Directoraat-Generaal Ruimte.,"Taale, E.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Beleidsbegroting', 'Verantwoording', 'Informatievoorziening']"
De gekozen burgemeester in de rampenbestrijding : een verkenning en analyse van het functioneren van de benoemde en de gekozen burgemeester in de rampenbestrijding,"Nieuwehuyzen, C.A.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['gekozen burgemeester', 'rampenbestrijding']"
Schoon door de poort,"Snijders, R.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Verzelfstandiging', 'Kostenproblematiek', 'Privatisering', 'Arbeidsvoorwaarden', 'Gemeenten']"
Delivering the digital goods: Online government information quality from,"Kooten, R. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Informatiekwaliteit', 'E-goverment', 'Organisatieleer', 'Kwaliteitsverbetering']"
De uitwerking van Europese integratie en beleidsvoering op MKB-Nederland,"Buijze, P.J.F.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['MKB-Nederland', 'Europese integratie', 'Europeanisering', 'Interne markt', 'Aanpassing-onder-druk mechanismen']"
De benelux als voorbeeld : Een onderzoek naar de voorbeeldwerking op de Baltic Assembly en de Visegrad Group.,"Dekkers, A.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Benelux', 'Baltic Assembly', 'realisme', 'Visegrad Group']"
Een queeste naar effectieve instrumenten voor het innovatiebeleid,"Menzing, R.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Beleidsinstrumenten', 'Innovatie', 'Innovatiebeleid', 'Instrumententheorie']"
Netwerken onder architectuur : een analyse van de elektronische overheid en haar toekomstige architectuur aan de hand van de netwerkbenadering.,"Noordzij, P.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Elektronische overheid', 'E-government', 'Architectuur', 'Netwerkbenadering']"
Het Nederlandse Exportnetwerk- Analyse van een Netwerk.,"Hesseling, E.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Netwerk(organisatie)', 'Expertvordering', 'Analyse', 'Case']"
Veranderingen in beleidsprioriteiten bij het Directoraat-Generaal Goederenvervoer (DGG) : Een onderzoek hoe het implementatietraject van het securitybeleid binnen het maritieme cluster van DGG plaats vindt na de gebeurtenissen van 11 september 2001.,"Dinter, W.R.F. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Beleidsprioriteiten', 'DGG', 'Implementatietraject', 'Securitybeleid']"
Effecten van een fusie tussen gezondheidsinstellingen.,"Zoest, D. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Doelen', 'Structuur', 'Fusie', 'Zorgcontinuum']"
Informatie op tien : Over hoe informatie voetbalgeweld kan voorkomen.,"Jagan, A.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Voetbalvandalisme', 'Informatie', 'Netwerk', 'Crisis', 'Interactie']"
De gemeentelijke reintegratiemarkt : een werkelijke markt?,"Smittenaar, E.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Marktwerking', 'Gemeente', 'Reintegratie', 'Bijstandsclient', 'SUWI']"
Inzicht in toezicht : sturing en controle van de gemeente Rotterdam op deelnemingen.,"Dijk, M. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Toezicht', 'Participatie', 'Principal agent', 'Stawardship theorie', 'Gemeente Rotterdam']"
Ontwikkelingsplanologie: een blik op de toekomst : Case-study naar de inzet van de provincie Zuid-Holland bij de realisering van de A4 Midden-Delfland.,"Maric, A.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Netwerken', 'Publiek-private samenwerking', 'Provincie', 'Ruimtelijke ordening']"
Galvanisatie van de elektriciteitssector : De borging van publieke belangen bij de liberalisering en privatisering van de elektriciteitssector in Nederland.,"Stuart, J.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,"Deze scriptie is gericht op de borging van publieke belangen bij de liberalisering en 
privatisering van de elektriciteitssector in Nederland. In deze scriptie is vooral 
aandacht besteed aan wat publieke belangen zijn en welke publieke belangen een rol 
spelen binnen de elektriciteitssector. Daarnaast is nagegaan hoe deze publieke 
belangen geborgd kunnen worden.",['liberalisering']
De illusie van een parttime baan : een onderzoek naar de relatie tussen welzijnsrisico's en deeltijdarbeid,"Veldhoen-van Blitterswijk, M.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['parttime baan', ""welzijnsrisico's"", 'deeltijdarbeid']"
How Dependent Drug Users Cope with Basic Needs : Rotterdam drug users and the role of social capital in satisfying the need for housing and drugs,"Barendregt, C.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['sociaal kapitaal', 'drugsverslaving', 'dakloosheid', 'coping strategies']"
Complottheorieen voor dummies? Een onderzoek naar het denken in termen van complottheorieen.,"Aarsen, E.K. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['complottheorieen', 'ziener', 'scepticus', 'speler', 'complotdenken']"
"Loopbaanmanagement binnen de Koninklijke Luchtmacht : een zoektocht naar verleden, heden en toekomst","Doorn, E. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"[""7 'ssen model"", 'Loonbaanmanagement', 'Personeelsbeleid', 'Koninklijke Landmacht']"
De positie van de vrouw op de arbeidsmarkt in Paramaribo : Belemmerende factoren voor vrouwen voor het verbeteren van hun positie op de arbeidsmarkt.,"Goercharan, S.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Vrouwen', 'Arbeidsmarkt', 'Paramaribo', 'Gender', 'Achterstand']"
Het argument als fundament : de beleidstheorie achter het VROM-project 'Verbeteropties milieudienstverlening' gereconstrueerd en beoordeeld.,"Maljaars, B.",2004-12-31,['Charmant J.N.M.'],Erasmus School of Social and Behavioural Sciences,,"['Beleidstheorie', 'Argumentaties', 'Beleidsanalyse', 'VROM', 'Dienstverlening', 'milieu']"
Medisch Asieltoerisme : feit of fictie?Een beschrijvend onderzoek naar een vermeend sociaal probleem in onze huidige dramademocratie.,"Zanden, R. van der",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['medisch asieltoerisme', 'sociaal probleem', 'dramademocratie']"
Ketens binnen de elektronische overheid: verbetering of bottlenek : een verkenning van de organisatorische consequenties van elektronische dienstverlening voor de schakels in de keten.,"Wierda, H.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Elektronische dienstverlening', 'Ketenintegratie', 'Overheid', 'Ketensamenwerking', 'Elektronische overheid']"
Grounding Structures; on Improving Modern Apprenticeship,"Dekker, D.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Network structuren', 'Modern Apprenticeship']"
"Raadscommissies in het dualistische stelsel : Een onderzoek in de gemeenten Barneveld, Liesveld,Oosterhout en Oudewater naar het functioneren van commissiemodellen in het dualistische stelsel.","Mulder, J.M.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Raadscommissies', 'Dualisering gemeentebestuur', 'Dualisme', 'Lokaal bestuur', 'Bestuurlijke vernieuwing']"
Veranderen en goed veranderen : een wereld van verschil,"Tak, M.
     and 
    
  


Netten, J. van",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Verandermanagement', 'Overheidsorganisatie']"
"De bijdrage van  public affairs aan maatschappelijk ondernemen : het combineren van twee triple P concepten People, Planet, Profit & Procedures, Positions, Persons.","Gooijer, I. de",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Public affairs', 'Maatschappelijk ondernemen']"
Bilateraal via multilateraal : de bilaterale relatie tussen Nederland en Indonesie beschouwd vanuit de agencytheorie.,"Kasanom, S.H.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Bilateraal', 'Multilateraal', 'Agencytheorie', 'Ontwikkelingssamenwerking']"
Wethouders: dwalen door dualisme?,"Penning, R.W.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['lokaal bestuur', 'Nederland', 'dualisme', 'wethouders']"
Een onderzoek onder gedetineerde overvallers,"Linde- de Koster, E. van der
     and 
    
  


Staal- Koppelman, E.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['criminaliteit', 'overvallen', 'cultuur', 'persoonlijkheid']"
Het belang van sociale netwerken voor dagelijkse ondersteuning en het vinden van werk: een vergelijkend onderzoek naar het sociaal kapitaal van turkse en Nederlandse arme huishoudens,"Boonstra, N.",2004-12-31,['Snel E.'],Erasmus School of Social and Behavioural Sciences,,"['sociale zekerheid', 'sociaal netwerken', 'steun', 'strong ties / weak ties']"
Wat een zorganisatie! Een kwalitatief onderzoek naar de ervaren prive-werkbalans van operatie-assistenten in zes Rijnmondse ziekenhuizen en de invloed hiervan op verloopgeneigdheid en vertrek bij de werkgever.,"Smolders, M.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,arbeid en organisatie,"['prive-werkbalans', 'verloopgeneigdheid', 'arbeidssituatie', 'operatie-assistenten']"
De Vergunning op Hoofdzaken: een onderzoek naar de implementatie van de Vergunning Op Hoofdzaken bij een fabriek van Exxonmobil en de keuze voor de Vergunning Op Hoofdzaken,"Bakker, A.M.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Vergunning op Hoofdzaken (VOH)', 'nieuwe milieuvergunning', 'handhaving', 'implementatie', 'Exxonmobil']"
Interactief beleid en sociaal kapitaal en Schollevaar Oost,"Sanden, M. van der",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['sociaal kapitaal', 'interactief beleid', 'Schollevaar']"
Simuleren: de bal rondspelen : een onderzoek naar verloop van en lessen uit de EK- oefening van het nationaal coordinatiecentrum,"Camonier, G.L.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Simulatie', 'Nationaal coordinatiecentrum', 'EK-oefening']"
De opheffing van het algemeen bordeelverbod; de erotiek als beleidssucces : evaluatie van het Rotterdams prostitutiebeleid drie jaar na de opheffing bordeelverbod.,"Mulder, A.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Bordeelverbod', 'Erotiek', 'Beleidssucces', 'Prostitutiebeleid']"
Verkeersveiligheid en Gedragsbeinvloeding : een onderzoek naar het functioneren van het ROV- en Rijksbeleid,"Graaf, S.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Verkeerveiligheid', 'Gedragsbeinvloeding', 'ROV beleid', 'Rijksbeleid']"
Het subsidie-instrument kritisch bekeken : evaluatie van de tijdelijke woonzorgstimuleringsregeling,"Schippers, R.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Subsidie-instrument', 'Woonzorgstimuleringsregeling', 'Beleidsinstrumenten']"
Kengetallen Kunsteducatie,"Rossaert, R.",2004-12-31,,Erasmus School of Social and Behavioural Sciences,,"['Doeltreffendheid', 'Doelmatigheid', 'Kengetallen', 'Kunsteducatie', 'Cultuurbeleid']"
Universalising Primary Education and the Child Labour Problem in Bangladesh,"Salehin, Khan Mohammad Faizus",2004-12-31,['White Benjamin'],International Institute of Social Studies,,
When the Mandacaru Blooms: External Intervention as the Catalyst of Collective Action in Northeast Brazil,"Camargo Ramalho, Priscila",2004-12-15,['Guimaraes Joao'],International Institute of Social Studies,,
Microcredit for Small Female Peasants of Rural Bolivia: At the Shadow of the Success,"Landivar, Norah Elisabeth Jimenez",2004-12-01,['Kay C.'],International Institute of Social Studies,"This research paper deals with the themes of gender and microfinance. It analyses the relationship among the different factors that contribute to the improvement the conditions of life of rural women and by extension of their families. It also studies the factors that affect the demand and supply of microcredit in agricultural contexts, and the form in which they relate with the successful experiences of what can be called the ""Bolivian Microfinance Model"", which renounces to the agricultural sector in order to contribute to
development in Bolivia.","['poverty', 'feminism']"
Sustaining free primary education and enrollment in Kenya,"Ombado, George Yashon",2004-12-01,['Bedi Arjun S.'],International Institute of Social Studies,"Today Kenya is among the poorest countries in the world. The political instability and economic stagnation of the 90s may have accelerated this by disrupting the operation of almost all the sectors in the country as argued by Abagi( 1997). For instance, Education sector was adversely affected, since in that period, costs were relatively higher than most parents would afford resulting in school dropouts, yet common investment lmowledge
considers education, as a key component of human development hence needs more attention. The same period also shows that Kenya is among the few countries with considerable high education expenditure. (UNESCO, 1999); unfortunately no significa:nt increase in school attendance was observed until introduction of Free Primary Education (FPE) in 2002. It is against this background that this paper has two main objectives; firstly to observe the enrollment trends before and after FPE. Secondly, to show the government's commitment and ability to sustain that enrollment yet they have limited financial resource.
While doing so, the paper shows that allocation of other social services is at a decreasing rate and that the situation may result into poor performance by other sectors. It concludes that the government of Kenya is financial committed to FPE program given the percentages of education expenditure and that improvement in revenue collection will make this goal
achievable.",
Can a curse become a blessing? Natural resource dependence and aid In the case of Suriname,"Eckhorst, S. Karel",2004-12-01,['Murshed Mansoob'],International Institute of Social Studies,"The majority of the available literature describing the vast financial flows into many
developing countries, which inflows originates from natural resource export receipts, foreign
direct investments (FDI), and Official Development Aid (ODA) have not yet illustrated the
possibility of a case where both phenomena simultaneously could cause growth or morespecifically exports to deteriorate. First, it is important to state that ODA in this study refersonly to Dutch development assistance, which is by far the largest of all ODA flows to Suriname. These failures (growth and exports) are the core of the Resource Curse Thesis(Auty, 1993) and Dutch Disease! theory (Neary and Van Wijnbergen, 1986).","['industrial', 'Political']"
The challenge of Local Economic Development: lessons to be learned from Ecuador,"Alvarez,Marfa Jose Molina",2004-12-01,['Knorringa Peter'],International Institute of Social Studies,"Despite the fact that for over fifty years the global agenda has set development as one of its top priorities, the less developed regions seem to face a discouraging situation of extreme poverty, increasing inequality and lack of opportunities. The world today is one where globalization has become the cornerstone on which development stands in the 21 st century. Never before has the world seemed so small and reachable but yet so unequal. In this new global era where technological change is constantly challenging us, many of the less developed countries have come to realize that without a
major transformation process they stand little chance in playing in the so-called global game.","['Role of government', 'NGO']"
Information Provision to Small-Scale Farmers in Zambia; Does the Draft National Information Communication Technology (ICT) Policy Provide Solutions?,"Chonya, Marjorie",2004-12-01,['Saith Ashwani'],International Institute of Social Studies,"Information provision to small-scale farmers in Zambia has been problematic for a long time now. The government therefore hopes that a policy framework will help smooth information provision to all sectors of the economy, including agriculture. This study therefore endeavoured to find out to what extent the draft ICT policy currently under formulation will answer to the small-scale farmers' information needs and access problems.","['Zambia', 'Farmers']"
Taming the Waters: Dominant Discourses on Dams in India (1947-2004),"Singh, Ruchika",2004-12-01,['Saith Ashwani'],International Institute of Social Studies,"Perceptions of natural resources are diverse and multilayered depending on what ideology one follows. Discourses on dams are dynamic and have gone through an interesting journey and are at present on the crossroads. In the current times the earlier
knowledge claims role and methods of development pursued are being questioned by social movements, civil society, and other key actors. The question of equity, rights, and sustainability are being raised at various levels along with the neglect of ecological
considerations in economic planning and development. There is lack of clarity on how to proceed ahead as the power balance between the various actors is not equitable.","['social movements', 'state', 'NGOs']"
"Institutions, Incentives and Public Participation. Unveiling the Myth of Public Participation in Coastal Policy Planning in the Netherlands","Tsuma, William",2004-12-01,['Buchy Marlene'],International Institute of Social Studies,"This paper examines coastal management institutions in the Netherlands in light ofV&W's desire to mainstream public participation in coastal policy processes. First, it teases institutional outcomes and how they shape stakeholder participation within the highly democratic and decentralized system of coastal policy planning. It reveals that, despite the presence of decentralized institutional frameworks within coastal management, public involvement and broad-based stakeholder participation is far from being achieved. This it argues is a result of institutional outcomes and incentive structures which undermine efforts to foster people-centered
policy processes by enabling the participation of a minority group within the coastal sector, while excluding the majority of the non-state actors and the public. This paper reveals that the current institutional structure and resultant incentives within it are not a result of bad practice but a product of the unique ecological and social-cultural characteristics of the county. The role that floods and rising sea levels have played in shaping coastal policy was noted in this paper as being the architect of the existing institutions. The paper concludes that, for people-centered policy processes to blossom within public institutions, the right incentives able to pull people toparticipate need to be established. In addition policy makers ought to be sensitive to contextual uniqueness of regions before adopting policy-planning methods as this has tended to explain the growing gap between policy and practice.","['institutions', 'Incentives', 'participation', 'policy making', 'coastal management']"
