title,author,date,supervisor,faculty,abstract,keywords
Responsibility in Corporate Reputation,"Belkada, Adlan",2014-07-14,['Chaudhri Vidhi'],"Erasmus School of History, Culture and Communication","This thesis aims to provide an insight regarding the influence different CSR
practices have on the corporate reputation from a consumer perspective. This
research analysed six different types of CSR by first dividing the concept into
economic, legal, and ethical responsibilities, and then creating both positive
and negative stimuli in each of the three domains. Using an online experiment
performed among students, this study aimed to create a deeper
understanding of the effects of CSR on corporate reputation. The findings
show that economic, legal, and ethical CSR practices lead to equally strong
corporate reputations. Furthermore, the findings show that legal and ethical
CSR practices lead to a corporate reputation that is built from the idea that the
company is responsible, whereas economic CSR practices lead to the
perception that the company is a good performer. Finally, the findings indicate
that the effects of bad CSR practices are not directly opposite to positive CSR
practices. The evaluation of the company after a negative CSR practice is
different on more attributes than the evaluation after a positive CSR practice,
indicating that the horns effect of negative CSR is stronger than the halo
effect of positive CSR.","['media', 'business', 'corporate social responsibility', 'corporate reputation', 'consumer perspective', 'halo effect', 'horns effect', 'three-domain approach']"
Museums in the Digital Era,"Chuang, Ching",2014-07-14,['Arora Payal'],"Erasmus School of History, Culture and Communication","Since the dawn of the digital era, museums, like all institutes, found themselves in the midst of constant changes. Rules from the past ceased to be effective, and the roles and relationships between museums and their audience no longer the same. In the age of participatory culture, global connection and high and popular cultural convergence, the power of the united fans has brought about obvious impact on the world of popular culture and potentially pervading into the art world; while trends and market demands from cultural tourism also influencing the museums’ direction.
	This study borrows the theoretical viewpoint of fandom and participatory culture from current media and popular culture studies, while incorporating conversations from cultural tourism, glocalization and effects of Diasporas. This thesis seeks to uncover the current museum engagement strategies and the fan activities on Facebook and one user-generated content project on Twitter. 
	10 museums Facebook pages randomly sampled from a list of top 500 museums Facebook presence (20 posts per museum), as well as 3 best practice museums (40 posts per museum) were analyzed qualitatively to understand the museums’ strategies on Facebook. Comments and wall postings by fans from the 3 best practice museums’ FB pages were also qualitatively analyzed. To supplement the lack of UCG projects on FB, this thesis has also included one UCG project on Twitter, hosted by one of the best practiced museums. 
	Results from the study indicate that “localism” and “popular culture reference” are both prevalent strategies among museums; however, the advertised attempts at “open dialogues” by the museums seldom take place. Effects of “the Digital Diasporas” could be the main reason behind one museum’s online success. And lastly, museum Facebook pages are becoming open spaces for artists’ self-promotion.","['media', 'business', 'museums and social media', 'participatory culture', 'cultural tourism and social media', 'digital diasporas']"
My self-published book is finished. Now what?,"Almeida, Luis",2014-07-14,['Slot Mijke'],"Erasmus School of History, Culture and Communication","When a self-publishing author finishes the writing of a book, a new process to
promote the book can start. This thesis is a first step in showing how self-publishing
authors use different social media platforms to engage with their audiences. Drawing
from Web 2.0 developments, uses and gratification theory and marketing strategies,
such as the 80/20 Rule and the 90-9-1 Principle, this study explores the social media
engagement of self-publishing authors on different social media platforms. A
combined qualitative method is applied to this study. Ten self-publishing authors
were interviewed for this research. The results show the most frequently used social
media platforms by the interviewed self-publishing authors and the engagement
process regarding time, topics and the different use of social media according the
features of the platforms. The results also show how users support self-publishing
authors by reviewing a self-published book and the existence of a self-publishing
author’s network helping each other reciprocally. This master thesis finds that the
interviewed self-publishing author’s online engagement varies according to different
social media platforms. Furthermore, social media engagement activity can increase
depending on the publishing date of the book. Hypothesis for further research and
implications and directions for future work are discussed, in order to deepen the
knowledge about self-publishing authors and social media engagement.","['media', 'business', 'self-publishing authors', 'self-published book', 'engagement', 'audiences', 'social media platforms', 'social networking sites', 'heavy contributors']"
The cultural city and inclusivity: Exploring marginal communities’ use of culture oriented apps,"Unkel, Suzanne",2014-07-14,['Arora Payal'],"Erasmus School of History, Culture and Communication","City branding aims to form a city identity that can be sold to a multitude of people. For Rotterdam, part of its identity is “the cultural city” and this is now also being communicated to publics through city apps. It is widely agreed upon that cultural visitors are older, whiter, come from a higher social class than is commonly obtained and have a higher income and education. However, Western cities like Rotterdam also need to cater to marginal communities that hold opposing demographics. This research investigates whether mobile phone apps can be an avenue to circumvent the conventional divides and become a more inclusive city by roping in those who are not yet participating in the cultural city. For this purpose (1) three focus groups were conducted with young, low-income, non-Western residents of Rotterdam to have a conversation about cultural events and activities, (2) a content analysis of official policy documents and statistics about the cultural city was performed, and (3) Rotterdam’s two official cultural city apps were analyzed. It was found that the policy intentionally does not target marginalized communities to engage with the cultural city. Thus, these disadvantaged people who may already feel disconnected from Rotterdam’s cultural offering are being even more excluded from the city due to its city branding goals. Nevertheless, the results show that mobile phone apps may indeed form a path to cultural engagement. For the cultural city to become a more inclusive city emphasis is placed on social media. All participants use Facebook (as an app or website) and some have found creative ways to make use of other media apps (e.g. YouTube) to engage with the cultural city on their own terms.","['media', 'business', 'city branding', 'the cultural city', 'marginal communities', 'multiculturalism', 'inclusivity', 'digital technologies', 'mobile phone apps', 'Rotterdam']"
An investigation of Information Exposure and Social Stigmatisation among students in the Netherlands,"Dooms, James",2014-07-14,['Mao Yuping'],"Erasmus School of History, Culture and Communication","This paper investigated the social stigmatisation of HIV/AIDS and how this related to the information exposure of HIV/AIDS among students currently studying in the Netherlands within higher educational institutions. The study also took into account the group comparisons between Caucasian-Dutch and Asian-Dutch students which served as a unique study since this provided societal relevance for the overall population as well as on the cultural differences within a single population, namely; Dutch and North-Eastern Asian. In addition to cultural differences, gender differences between and within both sample groups were also investigated. 
The results of the study provided insight to the social implications of both local Dutch and Asian-Dutch students and differences in the way each group perceives risk in terms of HIV/AIDS and how this relates to the information they are exposed to. Additionally, only looking at how people are exposed to information through the use of media was not enough, thus, linking information exposure to the social stigma of HIV/AIDS added value to the overall research, given that information shapes the perception a person has on a given topic. Using a quantitative approach, this study conducted online surveys (N=298) and utilised quota sampling methods in order to reach the specific target group for the study. 
Based on the results of the research question and sub-research questions, the conclusion was made that information exposure positively relates to the social stigmatisation of HIV/AIDS among students in higher educational institutions in the Netherlands. The degree to which Caucasian-Dutch and Asian-Dutch students differ in their social stigmatisation of HIV/AIDS did not differ indicating that the ways they think about HIV/AIDS remain relatively the same. Information exposure differed on certain levels, however, overall did not differ significantly among both groups. Gender differences among and within these two groups did not differ but could not specifically be pointed out as to why this was the case. Possible reasons may lie within the design of the questionnaire. Recommendations based on the results suggest that shifting the focus of the study towards more differentiated groups may have been more ideal in analysing differences within a population.","['media', 'business', 'Social Stigmatisation', 'Information Exposure', 'HIV/AIDS', 'Asian', 'Dutch', 'Netherlands']"
Corporate Social Responsibility in Supply Chains of Information and Communication Technology Companies,"Topalska, Rayna",2014-07-14,['Chaudhri Vidhi'],"Erasmus School of History, Culture and Communication","The topic of corporate social responsibility (CSR) in supply chains is steadily emerging in the last couple of years across various sectors and especially in the information and communication technology (ICT) industry. The current research investigates consumers’ perceptions and attitudes towards CSR in supply chains of ICT companies. The study relies on data collected from four in-depth focus groups that included 23 West European students. It provides valuable insights for scholars and professionals. The findings indicate the complex and controversial nature of the analyzed topic. Furthermore, CSR in supply chains is determined by consumers as an important factor that will shape the future development of the ICT sector.","['media', 'business', 'Corporate reputation', 'Corporate social responsibility', 'CSR communication', 'ICT industry', 'Purchase behavior', 'Supply chain management', 'Sustainability']"
Het Jeugdjournaal versus het NOS Journaal,"Zwart, Vivian de",2014-07-14,['Kester Bernadette'],"Erasmus School of History, Culture and Communication","Tegenwoordig is er een enorm aanbod aan nieuwskanalen die op elk gewenste plaats en moment kunnen worden geraadpleegd. Dit aanbod zorgt er ook voor dat kinderen niet kunnen worden weggehouden bij het nieuws. Ook al zijn ze misschien niet bewust op zoek naar informatie, ze komen er toch wel mee in aanraking in hun dagelijkse bezigheden. Televisie blijkt voor zowel volwassenen als kinderen nog steeds het belangrijkste medium om nieuws te vergaren. Deze masterthesis gaat in op de vraag in welk opzicht het Jeugdjournaal en het NOS Journaal van elkaar verschillen in de selectie en presentatie van nieuwsonderwerpen, met het oog op hun afzonderlijke doelgroep. Door middel van een kwantitatieve en kwalitatieve inhoudsanalyse van uitzendingen van beide nieuwsprogramma’s is deze vraagstelling beantwoord. Uit het onderzoek is gebleken dat de journaals van elkaar verschillen op het gebied van thema’s, taalgebruik, beeldmateriaal, (rol van) de nieuwslezer, bronnen, muziek en geluidseffecten, animaties en de vormgeving van de journaals. Beide programma’s passen deze elementen aan bij de kennis en belevingswereld van hun doelgroep zodat het nieuws voor hen aantrekkelijk en interessant is om naar te kijken. Voor het Jeugdjournaal betekent dit dat zij het nieuws vanuit een kinderperspectief benaderen en veel onderwerpen behandelen die speciaal relevant zijn voor kinderen. Het NOS Journaal daarentegen heeft politieke en financieel/economische onderwerpen hoog op de nieuwsagenda staan. De taal die het kinderprogramma gebruikt is helder en het beeldmateriaal bevat geen expliciete beelden. De woordkeuze van het NOS Journaal om het bericht over te brengen aan hun doelgroep is meer beschrijvend en sensationeler van aard en de beelden zijn een stuk explicieter en schokkender. Muziek, geluid en animaties komen vaker voor in het Jeugdjournaal om het nieuws aantrekkelijker en begrijpelijker te maken voor de jonge kijkers. De presentatie van het nieuws wordt bij het volwassenenjournaal gekenmerkt door formaliteit en autoriteit, tegenover het speelse, informele, dynamische en kleurrijke karakter van het Jeugdjournaal.","['media', 'journalistiek', 'Jeugdjournaal', 'NOS Journaal', 'kinderen', 'nieuws', 'nieuwsselectie', 'presentatie']"
Seksualiteit in tienertijdschriften: Een reden voor bezorgdheid?,"Faase, Demi",2014-07-14,['Kester Bernadette'],"Erasmus School of History, Culture and Communication",,"['media', 'journalistiek', 'beeldvorming', 'tienertijdschriften', 'vertooganalyse', 'liberalisering', 'seksualisering']"
Are they listening,"Jong, Natasja de",2014-07-14,['Engelbert Jiska'],"Erasmus School of History, Culture and Communication",,"['media', 'journalistiek', 'NGO', 'mediaplatforms', 'rekenschap afleggen', 'transparantie', 'technologische ontwikkelingen', 'publieke giften en diensten', 'affordances']"
Dutch Dance going global,"Romijn, Jaimy",2014-07-14,['Hoeven A. van der'],"Erasmus School of History, Culture and Communication","In de loop der jaren heeft dance zich ontwikkeld van een underground culture naar een meer mainstream muziekgenre. Interessant is om te bekijken hoe die ontwikkeling terug te zien is in de manier waarop kranten over dance schrijven. De media hebben immers invloed op de beeldvorming van kijkers en dragen daardoor bij aan het beeld dat mensen hebben van dance en de bijbehorende cultuur. In deze masterscriptie wordt daarom de representatie van Nederlandse dance onderzocht. De hoofdvraag die daarbij centraal staat, is: Hoe wordt Nederlandse dance in kwaliteitskranten gerepresenteerd in de periode 1990 tot en met 2013? Om deze hoofdvraag te kunnen beantwoorden zijn 47 artikelen uit de Volkskrant en het NRC Handelsblad geanalyseerd. De artikelen zijn aan de hand van een kwalitatieve inhoudsanalyse onderzocht. 
 	Naar aanleiding van deze analyse blijken een aantal thema’s in de berichtgeving dominant te zijn. In de beginperiode komen vooral thema’s als XTC, stereotypering en nationale ontwikkelingen naar voren. In latere jaren wordt de nadruk sterk gelegd op internationaal succes. De ervaring van dance is echter in alle periodes een overheersend thema. De ontwikkelingen binnen die thema’s wijzen op een groei van popularisering en acceptatie van dance. Weliswaar wordt dance overwegend beschreven aan de hand van een populair discours, de positieve berichtgeving die omtrent internationaal succes en creativiteit van dj’s aan de orde komt, wijst erop dat dance steeds meer legitimiteit heeft verkregen binnen de maatschappij. De bevindingen wijzen er bovendien op dat grenzen tussen hoge en lage culturen aan verandering onderhevig zijn. 
aan verandering onderhevig zijn.","['media', 'cultuur', 'dance', 'representatie', 'culturele legitimiteit', 'kwaliteitskranten']"
Corporate Social Responsibility Communication on Social Media: How do companies communicate their CSR strategies?,"Verhage, Sharmaine",2014-07-14,['Ward Janelle'],"Erasmus School of History, Culture and Communication","Social media have become increasingly important for corporate communication over the last couple of years. Consumers nowadays use social media to get information about companies before they make a purchasing decision. This makes an effective online communication strategy very important for companies. Besides the fact that consumers have moved online for information about companies, they also want more and more information about the companies they are interested in. Without certain information, consumers do not trust companies anymore. This explains why information about Corporate Social Responsibility (CSR) has become so important. Companies need to include CSR in their communication strategies if they want to be successful. Now that consumers search online for information, CSR communication has moved from the traditional media to social media as well. This paper examines CSR communication on Facebook by the three biggest energy companies in the Netherlands. Moreover, consumer responses to CSR communication are explored. The research is conducted with the use of quantitative content analysis. The results show that even though CSR communication has moved online, companies are still holding on to the traditional form of CSR communication as PR-messages are the most frequently used type of message for online CSR communication.","['media', 'culture', 'society', 'Corporate Social Responsibility (CSR)', 'social media', 'Facebook', 'quantitative content analysis', 'corporate communication', 'consumer response']"
The danger of watching sexualized advertising,"Oosterhout, Nathalie van",2014-07-14,['Kneer Julia'],"Erasmus School of History, Culture and Communication","Nowadays, our society can be described as a society in which a proliferation of sexual texts is part of our lives on a daily basis. Of these sexual texts, this thesis will discuss the advertisement sector. For some time, there has been a debate about what kind of impact sexualized advertisements have on young women. As is shown in previous studies, the sexualization and objectification of women can lead to many negative effects such as disordered eating and body shame. As a result, the focus of this thesis will be on the effects that these sexualized advertisements can have on women. More specifically, cognitive skills and mood. Furthermore, religion can serve as a defensive factor against the images that are portrayed in sexualized advertisements. Therefore, this thesis will focus on Dutch Muslim and non-Muslim women. An experimental design that was used in this study has shown that sexualized advertisements have an effect on the cognition of women. Thus, the sexualization of advertising does entail negative consequences.","['media', 'culture', 'society', 'self-objectification theory', 'Islam', 'women', 'social comparison theory', 'cognition', 'advertisements', 'sexualization', 'mood']"
"SO, YOU WANT TO BE A PROFESSIONAL BEAUTYBLOGGER?","Plantinga, Elisabeth",2014-07-14,['Engelbert Jiska'],"Erasmus School of History, Culture and Communication","Succesvolle bloggers kunnen worden gerekend tot de beroepsgroep culturele intermediairs, omdat een belangrijk aspect van hun service het delen van hun mening en advies is. De positie van een culturele intermediair is gebaseerd op een hiërarchische verhouding, waarbij een distinctie tussen de culturele intermediair en zijn of haar publiek belangrijk is. Voor culturele intermediairs is een bepaalde mate van status en erkenning van deze personen als autoriteit en onderdeel van deze beroepsgroep nodig om succesvol te zijn en te blijven als culturele intermediair. Communicatie via een weblog is echter voornamelijk eenrichtingsverkeer en bloggers zijn daarmee zelf verantwoordelijk voor hun eigen presentatie, zelflegitimatie en de bevestiging van hun autoritaire status. In dit onderzoek is door middel van een thematische analyse onderzocht hoe succesvolle beautybloggers in Nederland en Engeland hun status bevestigen en eventueel vergroten via de informatie die zij delen in primaire teksten op hun weblog. 
Op basis van deze empirische analyse kan worden geconcludeerd dat de beautybloggers hun status communiceren en vergroten door zichzelf te presenteren als kosmopolieten en beroemdheden en hun cultureel- (hun expertise en professionaliteit), economisch- en sociaal kapitaal te laten zien op hun weblog. Echter brengt communicatie via een persoonlijk en informeel medium als een weblog verwachtingen van intimiteit en authenticiteit met zich mee. De bloggers moeten zich onderscheiden van niet-succesvolle bloggers en moeten commercieel interessant blijven, zonder daarbij de illusie van een community en het ‘vriendschapsgevoel’ te verliezen. Deze community is immers het bestaansrecht van hun weblog. Door zich op beide dimensies te presenteren en deze op een ‘natuurlijke’ manier af te wisselen, laten zij zien wat ze waard zijn om op die manier hun positie als culturele intermediair te ondersteunen en wellicht zelfs te vergroten, maar distantiëren zij zich tegelijkertijd niet te erg van hun publiek en voldoen zij nog steeds aan de verwachting die de weblog als genre met zich meebrengt. Er blijkt een constant samenspel op de weblog aanwezig tussen enerzijds het in stand houden van een distinctie en anderzijds het voldoen aan de verwachting die communicatie via een informeel en persoonlijk medium als een weblog met zich meebrengt.","['media', 'journalistiek', 'bloggers', 'culturele intermediairs', 'distinctie', 'symbolisch kapitaal', 'zelflegitimatie', 'zelfpresentatie']"
