title,author,date,supervisor,faculty,abstract,keywords
"Negotiating Recognition of “Indigenous Peoples” in Tanzania: Development, Conflict and Rights Struggles","Muganyizi, Fadhili Ferdinand",2017-12-05,['Hintjens Helen'],International Institute of Social Studies,"This study is about negotiation for recognition of indigenous peoples (IPs) in
Tanzania. It analyses the conflictual relationship over recognition and equitable
sharing of natural resources between the Tanzanian state and indigenous peoples,
from the early years of independence, and especially in the past decade or
so. As indigenous struggles for recognition have become more organised politically,
the NGO sector has engaged in advocacy for recognition of indigenous
peoples. This notion of ‘indigenous peoples’ is strongly contested by the Tanzanian
state, resulting in formal non-recognition of the indigenous communities
by the government. There have been numerous violations of indigenous peoples’
basic rights and fundamental freedoms. For their part, indigenous peoples
have struggled to gain formal recognition and to enjoy their rights, whilst preserving
their traditional ways of life. Applying Nancy Fraser’s framework for
analysing persistent social injustices, two elements of her analysis are applied to
the conflict between the state and indigenous peoples: recognition and redistribution.
Drawing on fieldwork and secondary sources, this study found that, despite
not being formally identified in national policies and in legislations, including
in the National Constitution (1977, as amended from time to time),
indigenous peoples do exist in Tanzania. Land is central to their conflicts with
the state. The role of private investors is also explored through case studies including
the ‘Loliondo case.’ Overall the study is intended to help inform policy
makers about recognition as the basis for respecting diversity and overcoming
historical marginalisation for indigenous communities in Tanzania.","['Indigenous peoples (IPs)', 'recognition', 'redistribution', 'worldviews', 'conflict', 'social justice', 'development', 'human rights']"
Verbinden over grenzen,Hanif Moshaver,2017-11-28,"['prof.dr.ing. G.R. Teisman', 'prof.dr. J. Edelenbos']",Erasmus School of Social and Behavioural Sciences,,"['boundary spanning', 'governance netwerken', 'netwerkmanagement', 'stedelijke ontwikkeling', 'urban labs']"
Een andere kijk op de Rotterdamse Tegenprestatie,Jazz Legen,2017-11-28,"['dr. R.F.I. Moody', 'E.A. de Bruijn MSc']",Erasmus School of Social and Behavioural Sciences,,"['Framing', 'Tegenprestatie', 'Frame', 'Rotterdam']"
Balanceren tussen hemel en hel: flexwerken.,Renee Vermeulen,2017-11-28,"['dr. L. den Dulk', 'L. Vandenbussche MSc']",Erasmus School of Social and Behavioural Sciences,": In het huidige onderzoek is geprobeerd een antwoord te vinden op de vraag welke effecten het werken aan de hand van TPAW heeft op het ervaren van balans tussen werk en privé. Het onderzoek is in opdracht van het ministerie van Binnenlandse Zaken en Koninkrijksrelaties, waar het tevens heeft plaatsgevonden. Binnen de onderzoeksvraag is tevens gekeken naar de invloed van boundary management. In de analyse is gevonden dat de manier waarop met de mogelijkheden van TPAW gewerkt wordt, niet in direct verband lijkt te staan met het al dan niet ervaren van werk-privébalans. Daarentegen lijkt de manier waarop respondenten omgaan met de grenzen tussen werk en privé wel van invloed te zijn op de werk-privébalans, waarbij het toepassen van de voorkeursstijl leidt tot een goede balans. In de analyse is tevens gevonden dat het ervaren van controle in hoe grenzen gemanaged worden, en het ervaren van een omgevingsklimaat wat persoonlijke aanpassing stimuleert, verband houdt met het ervaren van balans tussen werk en privé. Het onderzoek sluit af met concrete aanbevelingen voor het ministerie van BZK.","['flexibele werkarrangementen', 'werk-privebalans', 'boundary management']"
Het migratiedebat in Nederland in de periode 1995 – 2015: Onderzoek naar het migratiedebat in zowel de Nederlandse media als de politiek,J.F.G. Willemse,2017-11-27,"['P.C. Ruigrok', 'B.C.M. Kester']","Erasmus School of History, Culture and Communication","In deze thesis staat het politieke en publieke migratiedebat in Nederland centraal. Om hier een goed beeld van te krijgen, is gekozen voor een langere onderzoeksperiode dan in het meeste voorgaande onderzoek. Hierbij wordt vooral stilgestaan bij drie belangrijke aspecten van het debat: de hoeveelheid aandacht, de aangehaalde politieke bronnen en de toon van het debat. Voor het publieke debat werd gekeken naar krantenartikelen, terwijl bij de analyse van het politieke debat gebruik werd gemaakt van de kamerhandelingen.
Door middel van een automatische inhoudsanalyse is gekeken naar de hoeveelheid aandacht voor migratie in de periode 1995 – 2015, in zowel de dagbladen als het politieke debat. Het publieke debat in de media is verder onderzocht door te kijken naar het brongebruik door media in twee onderzoeksperiodes: 1995 – 1998 en 2012 – 2015. De politici werden ingedeeld op hun politieke richting (links, centrum of rechts) en de rol die zij spelen in de politieke arena (issue-owner, oppositie of machthebber). De toon van het debat in de media en het politieke debat is tevens door middel van een handmatige inhoudsanalyse onderzocht in de twee onderzoeksperiodes. Om de toon in het migratiedebat te achterhalen is het gebruik van frames in zowel het publieke als politieke debat gemeten. Deze frames zijn ingedeeld in zowel linkse en rechtse frames, als diagnostic en prognostic frames. 
Uit de resultaten bleek dat er geen overeenkomst is tussen het politieke en publieke migratiedebat. Zowel de hoeveelheid aandacht, als het gebruik van frames bleek in beide debatten te verschillen. Er lijkt alleen op korte termijn sprake te zijn van enige beïnvloeding in de hoeveelheid aandacht. Verder bleek dat linkse politici het debat domineerden in de jaren 90, terwijl dat gebeurde door rechtse politici in de jaren 10. Politici van regerende partijen werden het meest aangehaald door journalisten, terwijl de extreemrechtse issue-owner terrein blijkt te hebben gewonnen in de jaren 10. Daarnaast is er een duidelijke toename in het gebruik van rechtse frames te zien. De belangrijkste bevinding in dit onderzoek is de grote invloed van extreemrechtse politieke partijen. In de toekomst moet daarom meer onderzoek worden gedaan naar de invloed van deze partijen op het migratiedebat.","['media', 'journalistiek', 'migratie', 'nieuwswaarden', 'issue-owner', 'indexing', 'framing', 'publiek en politiek debat', 'Nederland', 'journalistiek']"
The role of marketing in promoting cultural goods.,S. Marina,2017-11-17,['A. Klamer'],"Erasmus School of History, Culture and Communication","The study presents the results of qualitative research which aims to examine how marketing approaches are important in promoting cultural goods. More particularly, the study gives the explanation of the advantages of application particular marketing tools to increase awareness of cultural goods.","['Cultural Economics', 'Cultural Entrepreneurship', 'cultural goods', 'marketing', 'consumption', 'coffee']"
Beleid in Beheer,Aaron Keizer,2017-11-10,"['prof.dr. M.W. van Buuren', 'M.M.J. Hermus MSc']",Erasmus School of Social and Behavioural Sciences,,"['maatschappelijk initiatief', 'burgerinitiatief', 'ondersteunen', 'faciliteren', 'buitenruimte', 'zelfbeheer']"
The Impact of Foreign Direct Investment on Inequality,"Wibawa Junardy, K.B. (Kenji Bisma)",2017-11-01,"['Fransen J. (Jan)', 'Kaur R. (Rupinder)']",Institute for Housing and Urban Development Studies,"Income inequality has always been a problem, especially in Southeast Asia. It
is vulnerable to create a disparity and unjust feeling among the society which could
potentially raise a social and political conflict within a country. On the other hand,
nowadays FDI has been sought by countries in this globalization era in order to
sought economic development, income growth and employment absorption. Southeast
Asia has been known for its developing attraction for hosting foreign investment. The
region has always taken part in attracting attention, particularly in the theme of
potential market, resources and investment environment. However, there are still only
several studies that explain the relationship of FDI as the economic integration
instrument towards income inequality. These studies also present contradicting results
in explaining the FDI-income inequality nexus. Therefore, this research aims to to
compare and explain the impact of sectoral foreign direct investment towards income
inequality in the region of Southeast Asia. It also aims to provide results with the
presence of country’s capability in explaining the relationship between FDI per
sectors and income inequality, which derived from the capability approach. Lastly, it
also aims to provide evidence and suggestion on factors from county’s set of
capabilities that significantly affecting FDI and income inequality relationship.
On that regards, this research confirms the non-linear relationship between the
three major FDI sectors towards gini index of income inequality. Furthermore, results
also confirm the significance of capability approach concept in determining the
relationship of FDI and income inequality. The presence of three country’s
capabilities, namely, human, infrastructure, and government capability are significant
in providing instantaneous effect towards FDI in effecting income inequality.
However, the significant level only appears in service and manufacturing sectors.
Agriculture sector, on the other hand, does not appear to be significant, even in the
presence of capability approach. From this result, human capability is arguably the
most important capability in determining the impact of FDI towards income
inequality as in often appear to be a significant mediating variable. Their indicators of
Gross National Income (GNI) and tertiary enrollment rates are mostly significant in
all final regression models in each FDI sectors. Some indicators from infrastructure
and government capability are also appear to be significant at times with mobile
subscriptions and corruption index as the most often indicators to have significance
level.","['Income inequality', 'Greenfield inward Foreign Direct investment', 'Agriculture sector', 'Manufacturing Sector', 'Service Sector', 'Capability Approach', 'Human Capability', 'Infrastructure Capability', 'Government capability']"
Inward FDI and innovation in Asian countries,"Wardhani, D.A. (Dewanti)",2017-11-01,['Burger M. (Martijn)'],Institute for Housing and Urban Development Studies,"In many countries, FDI is considered an important component of development, therefore many
developing countries have sought investment and designed policies to attract FDI. Countries
seek FDI with the expectation that MNEs would bring new technology and know-how to their
economy or spillovers. Evidence of this in existing research is contradictory; while some
studies have proven the existence of positive spillovers, others have found no trace of such
effects in the host country of FDI. Positive spillovers can be seen in, among others, technology
and knowledge spillover in the form of innovation activities. Fagerberg et al (2010) suggest
that innovation is not limited to high-tech activities; is an aspect in all aspects of economic
activities, not only new products and process but also improvements in logistics and
distribution, for example. Simple innovations in these areas may have large-scale economic
effects. Therefore, innovation is important for developing countries, including the developing
Asia. The present research aims to explain the relationship of FDI and innovation in selected
Asian countries, and identify the condition in which FDI can have a positive effect on
innovation activities.
Using the absorptive capacity theory with moderating variables human capacity, infrastructure
and institutional environment, the result of statistical analysis is that evidence of this
relationship exists, although it is rare and inconsistent across models. The relationship between
FDI and innovation depends on the moderating variables and the type of investment. It is found
that human capital positively determines the relationship between FDI and innovation. This
finding is in line with previous research in this subject. For example, Hall and Mairesse (2006)
found that firms with a greater share of highly educated employees are more likely to innovate.
Education is necessary for the host country in order to absorb and internalize knowledge from
foreign firms and apply it locally. Additionally, investment in the services sector is positive for
innovation activities compared to investment sectors such as manufacturing and natural
resources. FDI in the service sector may have a positive relationship with innovation activities
because much of nature of the investment in this sector is high-tech.","['Foreign direct investment', 'greenfield', 'innovation', 'absorptive capacity', 'human capital', 'institutional environment', 'infrastructure', 'service sector', 'manufacturing sector', 'natural', 'resources sector']"
Classifying Urban Living Labs,"Fiúza, M.C.M. (Mariana Costa Marques)",2017-11-01,['Ruijsink S. (Saskia)'],Institute for Housing and Urban Development Studies,"This thesis focuses on Urban Living Labs, a young phenomenon that has gained importance in
recent years due to the potential it has shown to solve urban challenges in an innovative way.
Because of its novelty, the characteristics and outcomes of Urban Living Labs are difficult to
study, both theoretically and empirically. The purpose of this research is to increase the
knowledge about Urban Living Lab by exploring the relationship between their characteristics
and types (concerning the kind of solutions that they propose to urban challenges). In order to
help achieve this purpose, the main research question is divided into five sub-questions, two of
them to be answered through theoretical research and three to be covered by empirical analysis:
What is the relationship between the characteristics and the types (concerning the kind of
solutions that they propose to urban challenges) of different Urban Living Labs and how can
Urban Living Labs be classified based upon those?
The exploratory approach is the best suit for this study, due to the scarcity of academic
discussion regarding this subject. The methodology of this research is mainly qualitative;
however, it includes the first attempt towards a quantitative analysis, that should be improved
in future research. Two types of research design are combined to achieve the research objective.
The first one is Systematic Literature Review, to cover the existing academic literature
regarding Urban Living Lab. Throughout the Academic Literature Review, it was identified a
segmentation in the academic discussion about Urban Living Labs concerning the type of
solution that they propose to urban challenges. The three types resulting from this segmentation
are technology-driven, transition-driven and citizen-driven. The second type of research design
is Case Study, and six projects are analysed to compare how the characteristics are present in
different types of Urban Living Labs. The six cases studied in the thesis are The Green Village
(NL), Stratumseind 2.0 (NL), ZOHO (NL), Circular Buiksloterham (NL), Living Lab Habitat
(BR) and Vrijburcht Community (NL). To study the cases, the methods of research used are
interviews with experts and desk research until a saturation point was reached. Each case study
resulted in a table compiling a description of characteristics. This table was used to create a
definition per type of Urban Living Lab based on the empirical findings.
Comparing the case studies and the theory, the main finding regarding the three types of Urban
Living Lab concerns the existence of overlaps between them, meaning that one case can be
classified in more than one type. It happens because the characteristics, when applied in reallife,
are not mutually exclusive and a case can have features from more than one case. This
finding is significant because it shows that reality is more complex than the theory suggests,
and it creates a path to be explored in future research regarding hybrid-types of Urban Living
Labs and how they can be better implemented in practice to achieve the most that this method
has to offer in terms of urban innovation to solve current urban challenges.","['Urban Experimentation', 'Urban Living Lab', 'Technology-driven', 'Transition-driven', 'Citizendriven']"
Determinants of pro-environmental behavior in a circular program for plastic packaging,"Bellacosa, L. (Lucianna)",2017-11-01,['Skinner J.M. (Julia)'],Institute for Housing and Urban Development Studies,"In order to make a more effective use of resources in the Netherlands, the Dutch Government created Plastic Heroes, a national program for collection and recycling of plastic packaging that focuses on avoiding plastic to get lost in the chain (Rijksoverheid, 2016). The program differs from other plastic recycling schemes because it is financed by the packaging industry (Plastic Heroes, 2017a), which indirectly incentives the manufacturers to optimise plastic packaging as they pay taxes according to the weight of packages commercialised.
In Amsterdam, Plastic Heroes was fully implemented in 2013 but after two years of operation, the seven districts of the city had different results from the project. The best results were found in Zuid, where 11% of plastic packaging was recycled, while in Zuidoost only 2%, the worst scenario among all districts (Gemeente Amsterdam, 2015). Therefore, this research intended to explain the factors that led Zuid and Zuidoost to have such different results for the same program.
The research strategy used was case study, which describes and explains the problem in a real-life context, usually by combining qualitative and quantitative data. In this research, data was collected through secondary sources, observations, questionnaires and semi-structured interviews. Through the literature review, three main concepts were investigated regarding their influence in pro-environmental behaviour: psychological factors, awareness of circular economy and situational factors. Demographic characteristics such as age, gender, nationality, migration background, education level and income were also included as control variables.
The psychological factors were based on the Theory of Planned Behaviour, which involves three variables: attitude towards the behaviour, subjective norm and perceived behavioural control. Awareness of circular economy was examined based on the understanding of the concept. Additionally, situational factors were analysed by the infrastructure provision and information about the program.
The statistical analysis was based on independent t-tests and binary logistic regressions. The former was used to compare the means of Zuid and Zuidoost, from which the variables age, gender, migration background, income, education and understanding of circular economy were the only significant ones. The latter was useful to investigate what variables were significantly predicting recycling of plastic packaging and explaining differences between the two settlements. From all models analysed, the only variables that were found to be positively influencing in the behaviour were having Dutch background, being female and being well-informed about the program. Education was also significant, however, there was a negative relationship between having primary education and recycling plastic packaging with Plastic Heroes.
Several recommendations were made addressing new ways of improving the program in the context of Zuid and Zuidoost. It was suggested for the municipality to develop new communication tools such as using social media. It could also be effective to update and improve the already existing information in the website and in the containers. Additionally, it was recommended to engage community centres in raising awareness.","['Plastic', 'packaging', 'pro-environmental behaviour', 'circular economy', 'recycling']"
How to move the young audience for modern dance?,L.L. Schreijer,2017-10-27,"['T. Navarrete Hernandez', 'A. Mignosa']","Erasmus School of History, Culture and Communication","The appreciation of modern dance requires a developed taste.  Youth modern dance companies apply different audience development strategies in order to cultivate the taste of the young audience. According to the theory on taste formation, both habit formation theory and learning by consuming theory imply a cultivation of taste, each with a different approach. Where habit formation indicates a routinized development, learning by consuming suggests that the marginal utility increases during the cultivation process. This research relates taste formation theory to the practical application of audience development. 
Successful audience development consists of both the missionary approach, to reach a new audience, and the mainstream approach, to maintain the relationship with the existing audience. The missionary approach is aligned with habit formation and the mainstream approach with learning by consuming. This theoretical framework is applied to the Dutch youth modern dance sector with the following research question: ‘How do Dutch youth dance companies implement audience development strategies? And how does their audience development strategy relate to taste formation theory?’
With the use of semi-structured interviews, this research scrutinized the implementation of young audience development from the marketing, education and programming departments of four Dutch youth modern dance companies. The first main findings is that (1) the companies primarily apply the missionary approach. The programming, marketing and education activities aim at new audiences and in addition, the organizations are involved with short-term projects. The companies are prevented from long-term thinking and from applying a more mainstream approach by the cultural policy requirement to find new and diverse audiences. In addition, time; money; and manpower constraints determine the prevalence of the missionary approach. In relation with taste formation theory.
The second main finding is that (2) the activities of the youth modern dance centers imply habit formation. The companies should invest in engagement activities; the monitoring of the audience’s experience and utility; and adapt to the changing wants and needs of the existing audience, in order to align the audience development strategies better with learning by consuming theory. 
The third finding is that (3) a general, strategic organizational plan is missing that accordingly contributes to both theories on taste formation. A coherent long-term plan for the entire organization is required for effective audience development that entails both the mainstream and the missionary approach.","['Cultural Economics', 'Cultural Entrepreneurship', 'Young audience development', 'youth modern dance companies', 'habit formation', 'learning by consuming', 'missionary approach', 'mainstream approach', 'total experience', 'marketing', 'education', 'programming']"
Music Students’ Bohemian and Entrepreneurial Career Identities,L.J.K. Schediwy,2017-10-27,"['P.V. Bhansing', 'F.J.C. Brouwer']","Erasmus School of History, Culture and Communication","Entrepreneurship in the arts has started to gain attention from scholars as well as arts
educators and policy makers in recent years. Advocates suggest that entrepreneurship curricula in
art schools can help to prepare students for the tough conditions they will face on the arts labor
market after graduating. However, this opinion faces resistance by some academics, arts educators
and especially students themselves. The opposing view is that entrepreneurship does not cohere
with artists’ often strongly pronounced bohemian identity. This thesis investigates music students’
bohemian as well as entrepreneurial career identities and whether they influence students’ attitude
towards entrepreneurship education. It adopts a quantitative approach and samples 146 music
students from two Dutch music schools. First, a factor analysis is applied to find out if and how
bohemian and entrepreneurial career identity items group together or are mutually exclusive.
Then, with a multiple linear regression analysis, the relationship between the career identity
factors and students’ perceived need for entrepreneurship education (PNEE) is measured. The level
of students’ PNEE is assumed to reflect their attitude on entrepreneurship education. This variable
is operationalized according to Bridgstock’s (2013) definitional classification of arts
entrepreneurship education and is tested by means of a second factor analysis. Results reveal that
(1) parts of students’ bohemian and entrepreneurial career identities do cohere, (2) the three
stances on arts entrepreneurship suggested by Bridgstock (2013) are reflected in music students’
PNEE, and (3) the career identity factor related to “Open-mindedness” has a significant, positive
effect on students’ PNEE.","['Cultural Economics', 'Cultural Entrepreneurship', 'Arts Entrepreneurship', 'Arts Education', 'Career Identity', 'Bohemian', 'Music students']"
The Rotterdam Vibe,J.R.M. den Outer,2017-10-27,"['A. Mignosa', 'M. Lavanga']","Erasmus School of History, Culture and Communication","In this master thesis, the main objective is to find out what are important pull-factors to creative entrepreneurs
in the creative business sector in Rotterdam. The result of this thesis can provide useful policy
recommendations, since it has become evident that the Rotterdam municipality wants to make Rotterdam
appealing in various factors, and especially change the image of the harbour city to one of a creative city.
Creativity and the creative class are important factors for a thriving economy. In the Netherlands,
entrepreneurs and companies working in the creative industry are divided into three groups: arts, media and
publishing and the creative business sector. These creative industries are mostly situated in cities, creative
cities. This creative city can be the breeding ground for creativity. However, to become a s uccessful creative
city it is necessary to attract the creative class. You can do this with marketing and municipal pull-factors. The
existing literature in this field will be used to predict what pull-factors are important for the creative class in
Rotterdam. However, it was not feasible to research all Rotterdam creatives, so the sample had to be adjusted.
It was chosen to research what people working in the creative business sector, in a company founded between
2000-2015 found most important in Rotterdam. The respondents were gathered from the database of the
Chamber of Commerce, selected by SBI number. The survey questions are based on existing theory on pullfactors
for creatives. The results of the survey show that there are a lot of entrepreneurs working in the design
sector. The most common pull-factors identified by the sample were cultural diversity, authenticity and
affordable rents in Rotterdam.","['Cultural Economics', 'Cultural Entrepreneurship', 'Creative entrepreneurs', 'creative city', 'Rotterdam', 'creative industry', 'creative business sectors', 'pullfactors']"
Rotterdam as a Flexible City,B.M. van Horik,2017-10-27,"['A. Mignosa', 'M. Lavanga']","Erasmus School of History, Culture and Communication","A qualitative research method is performed to research if the creative industry is a resource for creative adaptive reuse of vacant buildings in the inner city of Rotterdam. For this research, two sample groups are formed: the professionals in the field of urban planning and policy - both from the public (Municipality) and the private sector (N=4) and the young, creative entrepreneurs (N=4). Based upon the theoretical framework four topics are discussed: A New Identity, Creative City, Creative Adaptive Reuse and Gentrification. Using semi-structured interviews, the motivations of the two sample groups in relation to the four main interview topics are discussed.
The findings confirm a relation between the entrepreneurial climate and the characteristics and mentality of the city. Second, the findings discuss the relation between innovation, dynamics and the intertwinement with creativity in the city of Rotterdam. Also, it will challenge the presumption of city gentrification as negative. At last, the ideal of Rotterdam as a flexible city will be expressed.
Furthermore, the findings of the research criticize the power of creativity for a city and evoke the discussion if creativity is self-sustaining or controlled by the Municipality","['Cultural Economics', 'Cultural Entrepreneurship', 'Rotterdam', 'Creative City', 'Creative Economy', 'New Economy', 'Flexible', 'Innovation', 'Creative Adaptive Reuse', 'Entrepreneurship', 'Gentrification']"
Maiestas in the Dutch Republic,W.W.P Damen,2017-10-27,['L. Winkel'],"Erasmus School of History, Culture and Communication",,
"Politiek nieuws in verkiezingstijd, toen en nu",H.D. Maijer,2017-10-27,"['P.C. Ruigrok', 'B.C.M. Kester']","Erasmus School of History, Culture and Communication","Deze thesis onderzoekt of er een verschuiving over tijd waar te nemen is in het gebruik van medialogica in
Nederlandse politieke berichtgeving gedurende de campagneperioden van 1994 en 2012. De
onderzoeksperioden bestaan uit de maand voorafgaand aan de Nederlandse parlementsverkiezingen van
1994 en één maand voorafgaand aan de Nederlandse parlementsverkiezingen van september 2012.
Binnen deze onderzoeksperioden worden artikelen uit een kwaliteitskrant vergeleken met een populaire
krant om te bezien of er verschillen bestaan in het gebruik van medialogica over tijd en tussen typen
kranten. Het is van maatschappelijk belang dat de burger zo correct, transparant en vooral objectief
mogelijk geïnformeerd wordt door de media, met name in het huidige tijdperk waarin onze werkelijkheid
(deels) wordt bepaald door wat media schrijven of laten zien, ook wel bekend als mediatisering. Als deze
informatie bijvoorbeeld wordt beperkt door de inhoudelijk ‘feitelijke’ focus te verplaatsen naar een meer
entertainment gerichte berichtgeving, kan dit afbreuk doen aan de inhoud en uiteindelijk aan de
controlerende functie van de journalistiek voor de democratie. Deze verschuiving in berichtgeving kan
voorkomen, doordat media steeds meer vanuit de wensen van hun eindgebruikers denken bij het
produceren van hun inhoud, ook wel medialogica genaamd. Dit gebeurt vooral door de toenemende
concurrentie en commercialisatie van de media, hetgeen ervoor zorgt dat media steeds meer
‘martkconform’ moeten schrijven zodat ze een zo groot mogelijk bereik kunnen genereren. Medialogica in
politieke berichtgeving rondom politici komt tot uiting in het gebruik van verschillende frames, waarbij
dit onderzoek zich richt op het gebruik van het conflictframe, horse race frame en personalisering. Deze
thesis biedt een antwoord op de vraag of er over tijd meer medialogica terug te zien is binnen politieke
berichtgeving. Tevens wordt er gekeken naar twee verschillende typen kranten om te achterhalen of de
verschillende focus van deze dagbladen ook tot uiting komt in het gebruik van medialogica. Hiertoe wordt
een kwantitatieve inhoudsanalyse toegepast op 1175 artikelen afkomstig van LexisNexis en AmCat. De
resultaten tonen aan dat er geen zichtbaar bewijs is voor verschillen in het gebruik van medialogica over
tijd noch tussen de verschillende kranten. Deze laatste conclusie bevestigt eerder onderzoek dat tabloids
en kwaliteitskranten steeds meer naar elkaar toeschuiven als het gaat om inhoud en wijze van
verslaggeving","['media', 'journalistiek', 'Verkiezingen', 'politiek', 'politici', 'politieke berichtgeving', 'Nederlandse medialandschap', 'medialogica', 'framing', 'conflictframe', 'horse race frame', 'personalisering', 'amerikanisatie', 'dagbladen', 'tabloid', 'populaire kranten', 'kwaliteitskrant']"
Public-private collaboration in climate adaptation to rainproof,"Visser, M. (Maartje)",2017-10-27,['Edelenbos J. (Jurian)'],Institute for Housing and Urban Development Studies,"The effects of climate change are becoming increasingly visible. Extreme precipitation events which result in sewage overflow and combined urban flooding nuisance (revised Waterplan 2, 2013), alternate with effects of drought and heat. These effects are magnified within the urban conditions and may result in traffic disruption, flooding damage, pollution and overall economic loss. Therefore, Rotterdam has, like other cities, a major task to deal with Climate Adaptation.
Problems with flooding due to heavy rainfall are getting more urgent within Rotterdam. There is an urgency to scale up the implementation making use of integration opportunities that benefit a wider urban perspective and avoid future costs outweigh the current investments to rainproof Rotterdam. Rotterdam has a front-runner’s role in climate adaption, showcasing internationally appreciated innovative solutions. Nevertheless, to live up to the implementation challenge and precede in this role, new innovations focussed on up-scaling and governance are desired.
The objective of this research is to contribute to a comprehensive governance approach for public private collaboration (PPC) and up-scaling the implementation process to ‘rainproof’ Rotterdam. Therefore, this research aims to explain and assess why and which different factors in public private collaboration influence the success of implementing climate adaptation.
A combination of academic literature, empirical findings and reviews of CA policy, regulation and PPC approaches in Rotterdam’s context, generate theoretical findings and practical advice for governance opportunities. This qualitative research with a multiple case study strategy, is a deliberate choice to study a large number of variables within different types of urban development projects. Data collection through interviews with involved public, private and social parties, result in a rich understanding of the situation.
The outcome of this research elaborates on specific points of attention towards influential factors, explains the most successful approaches and PPC models and eventually describes which conditions generate most success. In brief, the main findings are that connective public leadership is exclusively important to deploy the adaptive capacity which is potentially present within society. The municipality has best comparative advantage to perform this connective leadership role, due to its extensive knowledge of the urban fabric, urban goals, stakeholders, implementation processes, and the total water system. Mainstreaming CA generates most opportunities for public private collaboration, as added value for collaborative stakeholders is then at large and mainstreaming generates interdependence which is an important driver.
The majority of respondents specify the tactical level is little exposed in Rotterdam’s policy cycle in general and in CA specifically. To accomplish that mainstreaming can indeed lead to up-scaling of the CA, interventions need focus onto this tactical level, through elaboration of specific CA policy and a comprehensive CA program. Joint elaboration of a CA program will increase receptivity, which is besides interdependence, another important driver for collaboration. CA policy can provide a structured framework for translation of strategic visions into better operational projects outcomes, allow mainstreaming and other actors, public, private and social, to initiate and perform projects which can immensely increase CA capacity. This demands less time-consuming municipal interference in the actual operationalization of individual CA projects, which enlarges feasibility of up-scaling, especially considering the current scarce municipal human resources.
Public private collaboration based on the alliance model, in which the municipality performs a public connective leadership role and empowers other stakeholders to perform CA action, has most potential for long term collaboration and repeated performance of networks. In this alliance, the social stakeholders have an important role which often shows under-appreciated. Specifically, the group of social entrepreneurs, a group which recently raised in bottom-up self-organisation, showed to perform an important and successful ‘brokerage role’, which relate to competences of boundary spanning. Ultimately, boundary spanning capacity is the utmost important prerequisite for different conditions in the collaborative process which needs attention for overall success of the implementation of CA through public private collaboration.","['Climate change', 'Adaptation', 'Public private collaboration', 'PPP', 'governance']"
Rationality of irrational wars,Nahid Jafarov,2017-10-24,"['dr. O. Blarel', 'dr. M. Onderco']",Erasmus School of Social and Behavioural Sciences,,
Social Entrepreneurship: Challenges in the Implementation of Educational Technology Innovation to Address Literacy: Comparative Study Among Social Entrepreneurs in Prize-based Competitions,S. Andikko,2017-10-23,"['P. Arora', 'J.R. Ward']","Erasmus School of History, Culture and Communication","One of the leading causes of educational inequality persists because the lack of support from
national governments has resulted in a disproportionate opportunity to learn and gain benefit from
education. Thus, many children still lack basic skills, such as literacy. There is a growing hype in
the discussion of information and communication technology-based literacy applications as a
solution to chronic problems in the world of education. To date, substantive technology-based
learning has emerged to the forefront of the debate to enrich conducive learning environments.
Unfortunately, there is a lack of empirical studies in providing a deeper understanding of the
prospective role of technology-based learning platforms. Therefore, this thesis investigates
challenges in implementing the educational technology innovations generated by 12 social
entrepreneurs and takes into account social entrepreneurship’s intermediary namely prize-based
competitions. Additionally, this thesis also sheds some light on target audiences, types of digital
innovation produced, and the motivations of social entrepreneurs to enter a prize-based
competition. Through qualitative methods, namely content analysis and in-depth interviews, this
thesis provides insight into the key challenges encountered by social enterprises that have
emerged in the execution of technology on an educational scope. The findings indicated that
challenges involved in the process of implementation and production are: location and cultural
sensitivity (i.e. lack of qualified teachers, lack of supporting infrastructures, market
characteristics), practical usability (i.e. software and device compatibility, data analytics, and
feedback mechanisms), theoretical practicability (personalized and generic content), economic
scalability (i.e. monetization, credibility of innovation), viable scalability, and strategic alliance
establishment. The incorporation of technology in improving education can serve as a tutor, a
teaching aid, or even as a cognitive learning tool. The target audience of the innovations can be
classified into two categories: business-to-business and business-to-customers. Meanwhile, the
motivations for entering a prize-based competition included: social motives, recognition of
innovation, interconnected network, and guidance for improvement. Furthermore, the study
makes new recommendations for the organizers of prize-based competitions in order to be more
valuable for social entrepreneurs.","['media', 'business', 'technology', 'educational inequalities', 'innovation', 'social entrepreneurs', 'prize-based', 'competition', 'qualitative methods', 'content analysis', 'in-depth interviews']"
