title,author,date,supervisor,faculty,abstract,keywords
Strategies for reducing poverty and extreme poverty in Latin America: can integration social protection programs follow the successful path cash transfer programs have done?,"Mora García, Diego Andrés",2010-12-17,['Messkoub Mahmood'],International Institute of Social Studies,"This paper intends to contribute to the general debate on how social protection policies can be a response to multidimensional poverty through the comparison of two current sets of anti-poverty social policies in Latin America: Conditional Cash Transfer Programs and the Integration of Social Protection Programs. The comparison addresses the similarities and differences of each program as well as the main challenges Conditional Cash Transfers have faced in their implementation in order to be successful and how relevant lessons learned could be applied to Integration Social Protection Programs; also tackles the discussions surrounding Conditional Cash Transfers under the lens of the Integration Social Protection Programs. The discussions brought are: targeting/universalism; conditional/unconditional; incentives and gender. At the end the paper focuses on the Colombian experience in the implementation Integration Social Protection Program called Red Juntos, presenting the strategy and its main implementation challenges.","['multidimensional poverty', 'social policies', 'social protection policies', 'coping strategy', 'conditional cash transfer programs', 'integration social protection programs', 'universal', 'targeting', 'conditional', 'in conditional', 'incentives', 'gender', 'Red Juntos', 'Latin America', 'Chile', 'Colombia']"
The Politics behind the Free Trade Agreement between Guatemala and the United States of America,"García Reyes, Carlos Alberto",2010-12-17,['Knio. Karim'],International Institute of Social Studies,,
"Participation and Local Development Projects: Case Studies Isla de Chira, Costa Rica","López Salazar, Laura",2010-12-17,['Pellegrini Lorenzo'],International Institute of Social Studies,"This research paper aims to analyse the experiences of participatory development projects in Isla de Chira, Costa Rica. The study focuses on participation in development, an issue that has attracted the attention of academics and development practitioners in the last decades. To contribute to this discussion three development projects in Isla de Chira were selected as case studies: Seeding Pianguas Project, Cabinas La Amistad Project, and Handmade Craft Project. The nature of participatory development interventions have been asses with the aim of identifying the type  and level of participation in the stages of the project cycle, and analysing the practice of participatory development at the grassroots level. 
The research found that although the projects claimed to be participatory, not all of them involved local people in a process through which participation could cause empowerment and/or the project’s sustainability. The results of people’s participation in the activities were influenced by the amount of re-sources, the social structure in the community, socio-cultural factors, power relations, organization, and institutional support. These findings suggest that designing participatory development projects require a profound understanding of the communities’ social, economical, cultural, and geographic specific environments. Additionally, to achieve the project’s success, local people must be provided with resources, information, skills, and institutional support.


Relevance to Development Studies
In the last decades development practitioners claimed that people’s participation can increase the efficiency, self-reliance, and sustainability of development interventions. However, community’s involvement is full of complexities and participatory interventions take different shapes and forms. 
 This research aims to provide a deep analysis on the interaction between the stakeholders, within the project members, and the power structures immerse in such relations. Also, the study assesses the level and type of participation of the community during the project cycle. The purpose of this analysis is to provide a better understanding of community participation as the essence of local development and its importance for people’s welfare.","['Participation', 'Local development', 'Stakeholders', 'Project cycle', 'Power relations', 'Development interventions', 'Empowerment', 'Beneficiaries', 'Community']"
Going past the community: the schooling of formerly abducted youth,"Komakec, Emon",2010-12-17,['Herrera Linda'],International Institute of Social Studies,"This study investigates the discourse of forming an integrated education system in the wake of civil conflict. The main question posed is about the role of schools in helping formerly abducted youth overcome their traumatic experiences and re-enter their communities as full citizens.
Through an exploratory approach, the study situates formerly abducted youth in Northern Uganda within their delicate history of captivity and life upon return. It goes ahead to explore how schools can bridge the gap between their violent and traumatic past and prepare them for the future. In investigating the challenges with abduction and schooling, the research also does explore into specific girl experiences that provides a sensitive gendered dimension. 
While schooling presents functions of correcting societal inequalities, the experiences of abduction and the violent nature of schools reveal challenges in reforming life for these young people.","['abduction', 'children and youth', 'schooling', 'post conflict', 'reintegration', 'Northern Uganda']"
"From Trauma to Rehabilitation and Reintegration:Experiences of Women Facing the Challenges of Obstetric Fistula in Addis Ababa, Ethiopia","Fenta, Tiruwork Almaw",2010-12-17,['Keysers Loes'],International Institute of Social Studies,"Obstetric Fistula causes considerable damage to the lives of women in the developing world. This medical complication is mostly a problem of the poor and the powerless. Interestingly, despite the vast array of published reports on the medical aspects of the complication, no traceable work has been done on the post treatment psychosocial and economic situations of the victims. In this research the post treatment lived experiences of six women with fistula were analyzed. A. Sen‟s and M. Nussbaum‟s capability approach were used as the theory through which to view the problem, the situation of these six women pretreatment, during treatments and post-treatment. In addition, little attention is given to those women who have received treatment from the Addis Ababa Fistula Hospital and reintegrated into society while still suffering from the psychosocial and economical consequences of stigmatization and discrimination. This paper tries to qualitatively investigate such neglect for it has significantly contributed to the consequential underestimation in the development of policies and strategies to address the problem. The study also sees these experiences from the feminist stand point and employs further investigation techniques using aspects of intersectionality and other factors based on the highlights of information generated from the perception of the issues of fistula as discussed by the society and media. Thus, this paper argues that exclusion and stigmatization by society worsen the psychosocial and economic challenges of reintegration for victims after treatment. In addition to broadening the knowledge base on OF, the paper sets salient policy interventions sought to alleviate the challenges of rehabilitation and reintegration of victims.","['Addis Ababa', 'Early marriage', 'Exclusion', 'Gender', 'Obstetric Fistula', 'Obstructed labor', 'Rehabilitation', 'Reintegration']"
The Informal Economy and Entrepreneurship Training in Zambia: Can it lead to the Empowerment of Women?,"Mwaba, Karen",2010-12-17,['Siegmann Karin Astrid'],International Institute of Social Studies,"The past few decades have witnessed a growth in the informal economy activities as a result of the shrinking formal economy employment. A large section of people in Zambia are engaging in coping strategies in order to make ends meet. At the sometime, the growth of the informal economy has gained impetus in policy discourse in order to address some of the economic challenges that are coming with this transition such as the rise in unemployment rate, underemployment and consequently poverty. The most affected being the youth and, women. This paper seeks to address the policy response to the empowerment of women in the informal economy through the national gender policy and the training policy. It examines the relevance and the contradiction of the policy responses in as far as empowerment of women is concerned. The paper contends that the whole idea of empowerment goes beyond the provision of training for women entrepreneurs. It extends to factors such as deficits in freedoms and choices that limit their capabilities.","['Empowerment', 'Training', '', 'Informal Economy', 'Women Entrepreneurs', 'National Gender Policy']"
HUMAN RESOURCE DEVEOLPMENT FOR UPSTREAM OPERATIONS IN THE OIL INDUSTRY IN GHANA: Students views and future prospects in the oil industry,"Tuah, Thomas Wilberforce",2010-12-17,['Schiphorst Freek'],International Institute of Social Studies,"After more than three scores and two decades of oil exploration, Ghana finally struck oil
in commercial quantities in its off shore oil exploration expedition in conjunction with
Kosmos and Tullow Ghana oil companies in June 2007.
The many years spent to locate a pool of crude in the sedimentary basin of the
Saltpond oil field affected the national plan to produce manpower for the oil industry.
This then raises the interest of this paper to look into issues regarding skills that would
be required to work in the oil industry and whether universities are producing students
with these skills. All of these would be done by using the eyes of students because the
paper focuses on students perceptions, ideas and dreams.
Students’ perception with regards to why they choose to have higher education,
opted for their courses, their expectations and where they would want to work in the oil
industry after their courses and their fore knowledge about job conditions in the oil
industry were explored together with students’ perceptions about life working in the oil
industry. Their views on how they see the structure of their courses and whether in their
candid opinion the course structure would really lead them to achieve their objectives
and areas of the courses they would like changes to be effected and why.
Findings from this paper show that, students are very handicapped in the practical
aspect of their training and are much worried about their chances in contemporary
competitive labour market. This is despite the fact that the literature reports a global
shortage. The perceived unfavourable working conditions on the rig have raised fear and
anxiety among the male students to the extent that most have decided not to pursue
career on a rig. Among the female students however, a there is a noticeable desire not to
pursue a career on the rig which is heavily influenced rather by socio-cultural norms than
biological differences.
Multinational companies were found to have closed their doors to universities,
lecturers and students and have made teaching at the oil departments in the universities
to be more theoretical without practicals.
Though the nation has come out with a development policy which has been
transformed into parliamentary Bill to be passed into law to guide the oil industry, it has
little or no effect on the attitude of MNCs towards universities and students regarding
accessing their rigs and using their facilities for practical training.","['Employability', 'Higher education', 'Training', 'Transferable skills', 'Human capital and capability', 'Lifeword', 'Institutional reform']"
Succesvol samengaan,"Kraak, H.",2010-11-29,"['Steijn Prof.Dr.A.J.', 'Meer Dr. F.B.L. van der']",Erasmus School of Social and Behavioural Sciences,,"['leiderschap', 'fusie gemeenten']"
De CIO rol binnen de Rijksoverheid.,"Maes, J.",2010-11-24,['Homburg Dr. V.M.F.'],Erasmus School of Social and Behavioural Sciences,,"['CIO', 'ICT-projecten', 'Rijksoverheid']"
Dutch Sponsorship of Chinese cultural Events,"Hegeman, I.",2010-11-24,['Dekker MSc E.'],"Erasmus School of History, Culture and Communication",,"['Cultural Economics', 'Cultural Entrepeneurship']"
De geringe opleidingsinspanningen onder financiële ZZP’ers,"Haeser, R.",2010-11-22,"['Jetten Drs. L.F.J.', 'Dekker MSc. F.']",Erasmus School of Social and Behavioural Sciences,,"[""ZZP'ers"", 'opleiding', 'scholing', 'menselijk kapitaal', 'human capital']"
Zoetwaterverkenning Zuid-Holland,"Est, M. van der",2010-11-22,"['Edelenbos Prof.Dr.J.', 'Buuren Dr. M.W. van']",Erasmus School of Social and Behavioural Sciences,,"['zoetwaterverkenning', 'procesmanagement', 'boundary judgments', 'co-evolutie', 'systeembreed management']"
Een blik achter de frontlijn.,"Tahraoui, A.",2010-11-11,"['Edwards Dr. A.R.', 'Sluis Dr. A.van']",Erasmus School of Social and Behavioural Sciences,,"['interventiemethodiek', 'stedelijke handhavingsteams', 'Rotterdam']"
Polish workers in the Netherlands.,"Wojakowska, G.",2010-11-11,"['Hakvoort Dr. J.L.M.', 'Colijn Prof.Dr. J.']",Erasmus School of Social and Behavioural Sciences,"A single case study demonstrates a mechanism which is controlled by different consequences of labour migration as a dependent variable, presented in the example of Polish migrants to the Netherlands after Poland joined the European Union in 2004. The descriptive hypotheses derived through economical, social, political and legal perspectives shows an increasing number of Polish labour flows to the Netherlands and underlines macro-level dissemination of the labour market as the most frequent purpose of migration in selected cases. The investigative case study proves that all the motives are connected; however the paper highlights the economic reason as the most motivating cause of Poles migrating to Holland. The document demonstrates the political and legal difficulties obstructing the enforcement of regulations and laws between Polish and Dutch authorized labour migration in a moderately open society. Thus, the method exaggerated through using four perceptions effect on the labour market, by indentifying and considering their positively highlighted consequences.","['Polish workers', 'Polish migration', 'European Union']"
Kennis is macht,"Pijl, R. van der",2010-11-11,"['Edwards Dr. A.R.', 'Thiel Dr. S. van']",Erasmus School of Social and Behavioural Sciences,"De informatiepositie van de Tweede Kamer ten opzichte van de regering is voor de stuurgroep parlementaire zelfreflectie een belangrijk aandachtspunt omdat deze in grote mate zwak genoemd kan worden. Bewindslieden als ministers en staatssecretarissen hebben doordat zij dichter bij de uitvoering van beleid staan en de beschikking hebben over een groot specialistisch ambtelijk apparaat een kennis- en informatievoorsprong op leden van de Tweede Kamer. Kamerleden maken voor het controleren van de regering gebruik van tal van informatiebronnen, waarvan de hoorzitting er één is. Het instrument hoorzitting wordt door de organisatie van de Tweede Kamer als een belangrijk instrument gezien waarmee de Tweede Kamer de informatiepositie ten opzichte van de regering kan versterken. Eind 2009 is begonnen met het uitvoeren van pilots van een nieuw type hoorzitting; de hoorzitting nieuwe stijl. Bij een hoorzitting nieuwe stijl benaderen leden van een Vaste Kamercommissie en ambtenaren van de Tweede Kamer het informatieverwervingsproces op een manier die lijkt op de manier van werken bij parlementair onderzoek. De hoorzitting wordt inhoudelijk op een analytische manier voorbereid door de leden van de Vaste Kamercommissie en de ondersteunende staf met de doelstelling op een bedachtzamere en bewustere manier informatie te verzamelen ter voorbereiding op een beleidsdebat met een bewindspersoon.
Dit onderzoek kijkt naar hoe het instrument hoorzitting verbeterd kan worden en verder kan bijdragen aan het versterken van de informatiepositie van de Tweede Kamer ten opzichte van de regering. De hoorzitting wordt binnen de Tweede Kamer aangeduid als een instrument waarbij Kamerleden op een rationele manier het informatieverwervingsproces benaderen. Rationeel handelen bij hoorzittingen is belangrijk omdat men op die manier het eigen kennis- en informatieniveau kan verhogen maar het is tevens van belang dat begrepen wordt dat het handelen van betrokkenen gekenmerkt wordt als politiek handelen van zowel Kamerleden als genodigden. Kamerleden en genodigden hebben in de informatieverwervende arena, die de hoorzitting is, tevens eigen doelstellingen die voortkomen uit de belangen van de eigen partij of organisatie. De informatie waar naar gezocht wordt kan voor Kamerleden een strategische functie hebben om hun eigen machtspositie en invloed binnen het parlement te versterken. Een hoorzitting staat daarnaast niet alleen in het teken van het inwinnen van informatie voor Kamerleden maar is ook een arena waarin vertegenwoordigers van maatschappelijke organisaties Kamerleden proberen te beïnvloeden. De organisatiedoelstellingen en belangen van genodigden
3
worden uitgedragen en zo wordt geprobeerd de besluitvorming omtrent een bepaalde beleidsthematiek te beïnvloeden.
Voor het verbeteren van het instrument hoorzitting is het van belang dat betrokken actoren de hoorzitting op een serieuze, bedachtzame en bewuste manier benaderen, zodat op die manier het maximale uit het instrument gehaald kan worden. Op die manier kan de informatievoorziening voor Kamerleden worden geoptimaliseerd. Belangrijk daarbij is te begrijpen dat het inwinnen van informatie voor Kamerleden niet alleen een proces is van rationeel handelen maar ook van politiek handelen van Kamerleden en genodigden. Hierdoor kan het informatieverwervingsproces een ambigu karakter krijgen. Om het informatieverwervingsproces tijdens hoorzittingen te optimaliseren is het belangrijk dat Kamerleden en genodigden hun onderlinge relatie onderhouden en dat betrokkenen zich bewust zijn van de functie van het instrument en welke vormen het instrument kan aannemen. Daarnaast is het managen van verwachtingen bij betrokkenen belangrijk omdat op die manier de verwachtingen van actoren op elkaar worden afgestemd. Een geoptimaliseerd informatieverwervingsproces bij hoorzittingen kan zodoende leden van de Tweede Kamer sterker doen staan ten opzichte van de regering.","['Tweede Kamer', 'parlementaire hoorzittingen', 'informatiepositie']"
Wijsheid komt met de jaren.,"Baldewsingh, K.",2010-11-10,"['Dulk Dr. L. den', 'Steijn Prof.Dr.A.J.']",Erasmus School of Social and Behavioural Sciences,,"['langer doorwerken', 'arbeidstevredenheid', 'vergrijzing']"
Responsiviteit van de Rotterdamse politiek,"Garcia Giraldo, V.",2010-11-10,"['Scholten. Dr. P.W.A.', 'Bekkers Prof.Dr. V.J.J.M.']",Erasmus School of Social and Behavioural Sciences,,"['agendadynamiek', 'responsiviteit', 'lokale politiek', 'Rotterdam']"
Kleur bekennen in de Postjesbuurt,"Kooi, J.T.",2010-11-09,"['Veld Dr. Th.W.M.', 'Braster Prof.Dr. J.F.A.']",Erasmus School of Social and Behavioural Sciences,,"['schoolkeuze', 'autochtone middenklasse ouders', 'Postjesbuurt']"
De positieve en negatieve invloeden van diversiteitsmanagement,"Ghiraw, M.",2010-11-08,"['Groeneveld Dr. S.M.', 'Dulk Dr. J. den']",Erasmus School of Social and Behavioural Sciences,Een organisatie kan verschillende vormen en soorten van diversiteit hanteren. De diversiteitsmanagement ofwel de verschillende onderdelen die met betrekking tot diversiteit wordt gehanteerd kan positieve en negatieve gevolgen hebben op de houding en het gedrag van medewerkers. In dit onderzoek wordt onderzocht wat de gevolgen zijn van diversiteitsmanagement op de houding en het gedrag van medewerkers in een publieke en private organisatie. Waarna vergeleken wordt wat de verschillen en overeenkomsten zijn tussen deze publieke en private organisatie.,"['diversiteit', 'diversiteitsmanagement', 'ING', 'VWS']"
