title,author,date,supervisor,faculty,abstract,keywords
Kantoorconcepten en organisatiestromingen: visies op menselijke arbeid.,"Hest, van M.",2012-07-19,"['Bert Jetten', 'Jacques Burgers']",Erasmus School of Social and Behavioural Sciences,"In deze scriptie wordt de relatie tussen organisatiestromingen en kantoorconcepten onderzocht. Er wordt bekeken of deze relatie voortkomt uit een gemeenschappelijk mensbeeld en hoe deze relaties er precies uitzien binnen theorie en praktijk. In de praktijk, dankzij een casus bij een overheidsbedrijf, blijkt de relatie tussen organisatiestromingen, kantoorconcepten en mensbeelden complexer te zijn dan in de theorie wordt aangenomen. Organisatiestromingen die aan de orde komen: Scientific Management, Sociotechniek en Het Nieuwe Werken. Kantoorconcepten: Kantoorfabriek, Coconkantoor en De Flexibele Werkplek. Mensbeelden van McGregor (1957), Theory X en Theory Y en de motivatiepiramide van Maslow (1954).",
Help! Is mijn baanonzekerheid een gevaar voor mijn familie?,"Ulusoy, S.",2012-07-01,"['Koster F.', 'Jetten B.']",Erasmus School of Social and Behavioural Sciences,,"['Baanonzekerheid', 'werkdomein', 'familiedomein', 'werk-familie conflict', 'sociale steun']"
Publiek dienstverleners; Eigenwijze professionals of conformisten?,"Vallen, L.",2012-06-22,"['Mascini P.', 'Veen R. van der']",Erasmus School of Social and Behavioural Sciences,"Belangrijke veranderingen binnen de jeugdbeschermingsketen zorgen voor een nieuwe methode die gepaard gaat met minder beslissingsruimte en een toename van netwerksamenwerking. Kwalitatief onderzoek wijst uit dat publiek dienstverleners verschillend omgaan met de veranderingen en dat de manier van omgaan samenhangt met een al dan positieve of negatieve houding ten opzichte van beide aspecten. Het intra-organisationele perspectief wordt gevormd door de theorie van Lipsky en is nodig om de negatieve houding van raadsonderzoekers ten aanzien van de veranderingen te begrijpen. Naast de houding ten opzichte van beslissingsruimte, blijken de houding ten opzichte van de samenwerking en van de instituties een belangrijke rol te spelen. Het inter-organisationele perspectief geeft een aanvulling, omdat blijkt dat individuele theorieën onvoldoende zijn om de grote verscheidenheid aan houdingen en reacties te begrijpen.","['Publiek Dienstverleners', 'aanpassingsstrategieën', 'beslissingsruimte', 'netwerksamenwerking']"
Geeft Passend Onderwijs het antwoord?,"Mulder, E.",2012-06-22,"['Frans-Bauke van der Meer', 'Tilly Beukenholdt']",Erasmus School of Social and Behavioural Sciences,,
De Rotterdamse Urban Dance Scene,"Giessen, T. van de",2012-06-21,"['Prof. Dr. J.P.L. Burgers', 'Dr. Theo Veld']",Erasmus School of Social and Behavioural Sciences,"""In deze masterthesis wordt de Rotterdamse Urban Dance Scene onderzocht vanuit een aantal sociologische invalshoeken. Het onderzoek is bedoelt als een eerste sociologische verkenning van een creatieve beroepsgroep uit de, hedendaags populaire, urban cultuur. Het onderzoek wordt vormgegeven door 13 diepte interviews met urban dancers, observaties en een deel literatuuronderzoek. De conclusie van het onderzoek is dat de creatieve beroepsgroepen uit de urban cultuur, niet onderschat en genegeerd moeten worden in het bepalen van het culturele en maatschappelijke beleid van de stad Rotterdam. Het bestuderen van hedendaagse populaire subculturen zou kunnen leiden tot nieuwe inzichten en oplossingen en van toegevoegde waarde kunnen zijn voor stedelijk beleid.""","['Creatief', 'urban', 'kunst', 'commercieel', 'Rotterdam', 'subcultuur']"
Sturen en navigeren,"Sabiran, M.S.S.",2012-06-16,"['Klijn prof. Dr. E.H. Klijn', 'Koppenjan prof. Dr. J. Koppenjan']",Erasmus School of Social and Behavioural Sciences,,"['netwerksturing', 'netwerkeffectiviteit', 'netwerkmanager', 'veiligheidshuis']"
Rol van social media bij de lokale verkiezingen van 2010 in de gemeente Den Haag,"Wakili, T.",2012-06-15,"['Dr. P.L. Hupe', 'Dr. R.F.I. Moody']",Erasmus School of Social and Behavioural Sciences,,
CHINA’S ENGAGEMENT IN REGIONAL MULTILATERAL ORGANIZATIONS,"Voorhorst, J.",2012-06-15,"['PROF. DR. KO COLIJN', 'FREDERIK VOÛTE MA']",Erasmus School of Social and Behavioural Sciences,"This thesis investigates how a Chinese perspective on International Relations, as well as the theoretical paradigm of the English School, can contribute to understand China’s increased activity in regional multilateral organizations. Three case studies, The Association of Southeast Asian Nations (ASEAN), The Asia-Pacific Economic Cooperation Forum (APEC) and the Shanghai Cooperation Organization (SCO), are selected in order to analyse China’s decision to join and participate in these organizations. It is argued that international governance in Asia, with China’s membership, has its own characteristics. Supranational elements are kept to a minimum. China is willing to cooperate but does not want to compromise on its sovereignty. However, in several cases membership is essential to safeguard domestic policy interests, mainly safeguarding territorial integrity and participation in international trade. Moreover, membership in international organizations guarantees an effective representation of its interests versus other great powers that are active in institutional environment in the region. Overall, using a Chinese historical and political perspective increases understanding of its behaviour in multilateral organizations in Asia. However, the strict application of Westphalian sovereignty by the Chinese leadership makes that Chinese behaviour in regional multilateral organizations can well be understood with the help of the English School paradigm.",
Invloed op burgerparticipatie,"Bastiaans, M. (Marleen)",2012-06-15,"['Daemen Dr. H.H.F.M. (Harry)', 'Edwards Dr. A.R. (Arthur)']",Erasmus School of Social and Behavioural Sciences,,
On the Robustness of Economic Models,"Thoma, J.M.",2012-06-12,['Heilmann H.C.K.'],Erasmus School of Philosophy,,"['Economic Models', 'Robustness']"
Over integratie gesproken,"Mostert, J.",2012-06-01,"['Prof. Dr. H.B. Entzinger', 'Dr. E. Snel']",Erasmus School of Social and Behavioural Sciences,,"['integratie', 'eisen integratie']"
First in Class vs Best in Class,"Brinkman - Staneva, M.",2012-06-01,"['Dr. H. Pruijt', 'Prof. Dr. J. Heilbron']",Erasmus School of Social and Behavioural Sciences,"The purpose of this single case study is to examine those changes in structural characteristics and organizational actions which affect the innovation ability of an organization under acquisition. This study’s context was pharmaceutical innovation. It was shaped by the organizational learning perspective, specifically the exploration and exploitation model of James March (1991). By basing the analysis on a pharmaceutical company, this report helps us to assess the applicability of the model to this industry. Furthermore, given the specific history of this company, i.e. two acquisitions, it also helps indicate the applicability of the model to the acquisition process and its value in predicting and explaining the effects of such processes on innovation ability. The study found that changes in strategic actions had the strongest influence on organizational innovation ability. With the change of strategy organizational characteristics such as task division, decision-making power and communication lines altered, resulting in the emergence of a vertically integrated and centralized structure, with many phases, especially in the discovery process, being outsourced.","['exploration', 'exploitation', 'mergers', 'organizational learning', 'pharmaceutical industry']"
The capability approach and development policies: The problem of adaptive preferences,"Oki, H.",2012-05-24,['Robeyns I.A.M.'],Erasmus School of Philosophy,,"['capability approach', 'human life', 'Amartya Sen', 'Martha Nussbaum']"
Kuifje in cyberspace,"Nieman, R.T.",2012-05-21,['Beunders Prof.dr. H.J.G.'],"Erasmus School of History, Culture and Communication","Bekende zoekmodellen zoals het Leckie model zijn statische modellen. Journalisten die informatie zoeken op internet doen dat in de beginfase echter chaotisch, gebruikmakend van verschillende zoekstrategieën. Dit past moeilijk in de nu bekende modellen. De zoekruit zoals die in dit onderzoek wordt beschreven is ook een fluïde model die de manier van zoeken bij journalisten beter beschrijft. In de beginfase is er sprake van divergerend zoeken waarbij de journalist zoveel mogelijk informatie probeert te verzamelen. Na het vaststellen van het perspectief van het verhaal, wordt het zoeken meer convergerend op basis van de gekozen invalshoek. Redacteuren met goede informatievaardigheden houden meer tijd over om aan het artikel te schrijven. Wat belangrijk is, want tijdens het schrijfproces blijken nieuwe informatiebehoeften te ontstaan waaraan zij kunnen voldoen. Minder ervaren redacteuren zijn langer bezig met algemene informatieverzameling.
Kennis is de belangrijkste factor in het zoekproces. Zowel inhoudelijke kennis als de beschikbare informatievaardigheden. Inhoudelijke kennis zorgt ervoor dat de journalist sneller tot betere zoektermen komt. Het (digitale) netwerk van de journalist is hier ondersteunend. Informatievaardigheden fungeren daarbij als een katalysator omdat zoektermen effectiever gebruikt worden. De hoeveelheid informatie die wordt gevonden is afhankelijk van de kennis over het onderwerp bij de redacteur, de beschikbare informatievaardigheden en de aanwezige tijd die vaak vaststaat vanwege een deadline. 
Om te komen tot zoekoptimalisatie zouden redacties journalisten in staat moeten stellen zich te laten specialiseren op een specifiek aandachtsgebied en moeten ze hen opleiden in informatievaardigheden. Omdat op internet veel informatie beschikbaar is, is een kritische evaluatie van die informatie noodzakelijk. Meer ervaren journalisten blijken dat beter te kunnen. Coaching van beginnende collega’s door hen is eveneens aan te raden.","['media en journalistiek', 'internet', 'informatiemaatschappij', 'zoekgedrag', 'informatievaardigheden', 'bronnen']"
Beheerste ironie & ‘New Sincerity’: Een filosofische reflectie op ‘Over het begrip ironie’ van Søren Kierkegaard,"Boer, R. den",2012-05-21,['Prins A.W.'],Erasmus School of Philosophy,,"['kierkegaard', 'begrip', 'ironie']"
Onderwijs: drillen of skillen?,"Mous, B.E.",2012-05-16,['Oosterling A.H.F.'],Erasmus School of Philosophy,,"['Discipline', 'Foucault', 'onderwijs', 'toezicht en straf']"
"Michel Foucault en het medische weten: Een forcipale extractie van zijn ""Geboorte van de kliniek""","Kerkkamp, H.J.J.",2012-05-10,['Prins A.W.'],Erasmus School of Philosophy,,"['foucault', 'Geboorte van de kliniek']"
Vita activa en de derde levensfase,J.G.M. Willemsen,2012-05-08,['Dr. G.H. van Oenen'],Erasmus School of Philosophy,,"['Vita activa', 'Hannah Arendt', 'levensfase']"
"Autoritair politiek leiderschap & management:  Het ideaal van laag opgeleide werknemers, schrikbeeld van hoog opgeleide managers?","Kostwinder, J.B.",2012-05-01,"['dr. P. Mascini', 'J. van der Waal Msc']",Erasmus School of Social and Behavioural Sciences,"Dit onderzoek toont aan dat leiderschapsvoorkeuren in het politieke en organisationele domein overeenkomsten vertonen. Anomie blijkt in beide domeinen een voorkeur voor zowel  een autoritair politiek leider als een autoritair manager te voorspellen. Doordat leidinggevenden hogeropgeleid zijn (en hierdoor minder anomie hebben), hebben zij een kleinere voorkeur voor autoritair leiderschap. Het direct hebben van een leidinggevende functie blijkt echter geen verschil uit te maken. Het tegenstijdige verlangen naar zowel vrijheid als veiligheid (de veiligheidsutopie)blijkt als geheel in verschillende analyses geen resultaten op te leveren.  Wel geven de analyses enkele aanknopingspunten.","['Leiderschap', 'politiek', 'management', 'autoritair', 'libertair', 'veiligheidsutopie', 'anomie']"
De bedreigde middenklasse,"Vrijland, T.",2012-04-26,"['Burgers  prof. Dr. J.', 'Veld Dr. T.']",Erasmus School of Social and Behavioural Sciences,,"['massaontslag', 'baanonzekerheid', 'strategieën', 'hoogopgeleiden', 'werkloosheid']"
Hoogopgeleide vrouwen en ouderschapsverlof. Een onderzoek naar de combinatie van arbeid en zorg.,"Gras, D.",2012-04-23,"['Bram Peper', 'K. Tijdens']",Erasmus School of Social and Behavioural Sciences,,
"Gemeenteraad en Lokale Veiligheid, over de mogelijkheden van raadsleden om sturing te geven aan het lokale veiligheidsbeleid","Verkaik, N.",2012-04-20,"['Dr. A. Cachet', 'MSc. R. Prins']",Erasmus School of Social and Behavioural Sciences,,"['Raadsleden', 'Lokaal Veiligheidsbeleid', 'Gemeenteraad', 'Sturing', 'Instrumenten', 'Formele bevoegdheden']"
Van Participatie naar Maximalisatie,"Leeflang, A.
     and 
    
  


Martens, V.",2012-04-13,"['Dr. H.J.M. Fenger', 'Dr. H.H.F.M Daemen']",Erasmus School of Social and Behavioural Sciences,,"['burgerparticipatie', 'burgermaximalisatie']"
Binden of boeien? In hoeverre is de inzetbaarheid van professionals van invloed op de relatie baanonzekerheid en organisatiebetrokkenheid,"Kasteel, E.C.J.M. van de",2012-04-11,"['Bert Jetten', 'Ferry Koster']",Erasmus School of Social and Behavioural Sciences,"This paper examines to what extent Gasperz and Ott's (1996) employability-paradox is effectively present within organizations that act in markets being liable to different economic developments. The main question that dominates within organizations is if wanting to act in a flexible way contradicts with investing in the development of employees. Is it true that when organizations offer flexible contracts as well as educational development opportunities, this makes sure that the connection with employees is influenced? In order to test this relation, this study uses three different variables: job insecurity, organizational commitment, and employability. The hypotheses are tested on a sample of 221 respondents that are active at an employment agency. One of the conclusions is that job insecurity has less influence on organizational commitment than appears from earlier studies to this relation. Furthermore, it is concluded that the increase in employability ensures a decrease in job insecurity. Moreover, this study has shown that the increase of the feeling of being employable ensures a decrease of organizational commitment. Overall, the empirical results show limited support for the assumption that job insecurity has impact on the employability-paradox.","['Baanonzekerheid', 'Organisatiebetrokkenheid', 'Inzetbaarheid', 'Professionals']"
(Not) just to make a living?,"Bleichert, M.B.",2012-04-03,['langenberg B.J.'],"Erasmus School of History, Culture and Communication","It is one of the distinctive characteristics of artists’ labour markets that many artists hold several jobs at the same time, often of different nature. This phenomenon is the subject of this thesis. The main question it aims to answer reads as follows:

To what extent do choreographers of contemporary dance working in the Netherlands hold multiple jobs and how can this be explained?

The approach is a primarily economic one. The literature on labour economics in general and cultural economics in particular, offers a few explanations. The most prominent theory on multiple jobholding artists is Throsby’s (1994) work preference theory. While this theory, and in particular its distinction between arts, arts-related and non-arts work, has been much applied in research of artists’ labour markets, it has not been subjected to much empirical testing itself. Moreover, research as well as casual observation indicates that things may be more complex than this theory allows. Alternative theories, like those of risk-diversification and role versatility may offer a more suitable explanation, but are under researched.

The aim of this thesis is twofold. First and foremost, it aims to contribute to our knowledge and understanding of artists’ multiple jobholding behaviour by assessing the relative merits of the work preference theory on the one hand and other explanatory theories on the other. It does so by studying the multiple jobholding behaviour of a specific artistic profession: choreographers of contemporary dance. The secondary aim of the thesis hence is to gain insight into choreography as a profession and the labour market position of choreographers of contemporary dance in the Netherlands. 

To achieve this, two surveys were done, one about the year 2005 and one about the year 2010, amongst individuals who had worked as choreographers in the Netherlands in 2005. This way, the subject could be placed in a longitudinal perspective as well.","['Cultural Economics', 'Cultural Entrepeneurship', 'Artists', 'Choreographers', 'Cultural economics', 'Labour economics', 'Labour markets', 'Portfolio choice']"
"""Blijven werken als je moeder wordt. Wie wordt daar gelukkiger van en wie niet?""","Geerds, J.S.",2012-04-01,"['Dr. Babette Pouwels', 'Drs. Bert Jetten']",Erasmus School of Social and Behavioural Sciences,"Deze scriptie gaat over de vraag: ‘welke invloed heeft persoonlijkheid op de relatie tussen veranderingen in werkstatus en in geluk van vrouwen na de geboorte van hun eerste kind. Hieruit komen de volgende resultaten naar voren: 
Alle vrouwen die meer uren gaan werken hebben evenveel kans om gelukkiger te worden na de geboorte dan de huismoeders. Persoonlijkheid heeft hier geen invloed op. Vrouwen die na stoppen met betaald werken, evenveel uren betaald blijven werken of minder uren betaald gaan werken na de geboorte van het eerste kind hebben een kleinere kans om gelukkiger te worden dan huismoeders. Persoonlijkheid heeft hier wél invloed op. Voor neurotische vrouwen zijn de negatieve effecten minder sterk, met uitzondering van het effect van stoppen met betaald werk, dat voor deze groep juist sterker is. Voor extraverte, open en verdraagzame vrouwen verdwijnen de negatieve effecten helemaal. Voor nauwgezette vrouwen, daarentegen, worden de negatieve effecten versterkt.","['Geluk', 'Werken', 'Moeder', 'Kinderen', 'Persoonlijkheid', 'Werkstatus', 'Happiness']"
'Werken voor het algemeen belang van Aruba',"Miguez, L.",2012-03-30,"['Prof. dr. Bram Steijn', 'Dr. Peter Scholten']",Erasmus School of Social and Behavioural Sciences,"Vanuit de literatuur worden verschillende inzichten gegeven, te weten de
concepten ‘psychologisch contract’, ‘procedural justice’ en ‘distributive
justice’, voor de verklaring van de houding en het gedrag van werknemers.
Tevens staat het begrip ‘leiderschap’ centraal, in de LMX- theorie,
hetgeen op zijn beurt ook de houding en het gedrag van werknemers kan
beïnvloeden.

Door middel van interviews met ambtenaren en/of arbeidscontractanten heb
ik binnen het Kabinet van Aruba deze concepten onderzocht. Geconcludeerd
kan worden dat de medewerkers bij het Kabinet van Aruba een psychologisch
contract hebben waarbij niet aan bepaalde verwachtingen over aspecten van
het werk wordt voldaan. Dit leidt tot negatieve effecten op houding
/gedrag van werknemers, waardoor er sprake is van een psychologisch
contractbreuk.

Verder kan worden geconcludeerd dat het Kabinet een vrij goed
‘Leader-Member Exchange’ (LMX) heeft en dat er sprake is van een soort
‘Public Service Motivation’ (PSM), waardoor de effecten op de houding en
het gedrag van werknemers minder negatief zijn en daardoor
contractschendingen minder vaak voorkomen.

De rode draad is dat leidinggevenden met de medewerkers de dialoog moeten
voeren over de verwachtingen over aspecten van het werk. Vervolgens moeten
dezelfde leidinggevenden de volgende boodschap accentueren: “We werken
voor het algemeen belang van Aruba, we moeten het samen doen. We hebben
elkaar nodig!”","['psychologisch contract', 'procedural justice', 'distributive justice', 'leiderschap']"
"Duurzaam erfgoed, het label regeert?","Weg, C.J.J. van de",2012-03-21,['Halbertsma Prof.dr. M.E.'],"Erasmus School of History, Culture and Communication","In dit onderzoek staat het spanningsveld
tussen culturele en ecologische duurzaamheid in het Nederlandse erfgoedbehoud centraal. De nadruk ligt
op de beweegredenen van erfgoedinstellingen om
al dan niet ecologisch duurzaam te werk te gaan en de
manieren waarop dit toegepast wordt.","['media en journalistiek', 'erfgoedbehoud', 'culturele duurzaamheid', 'culturele duurzaamheid', 'ecologische duurzaamheid', 'duurzame ontwikkeling']"
An Exploration of the Concept Utopia,"Ruitinga, V.E.",2012-03-19,['Prof.dr. L. van Bunge'],Erasmus School of Philosophy,,"['Utopia', 'Ernst Bloch']"
A defence of the economics profession after the crisis: a discussion on the use of models in economics,"Vergara Fernandez, S.M.",2012-02-29,['Reiss J.'],Erasmus School of Philosophy,,"['microfoundations', 'models', 'reduction']"
Bezuinigingen Een rondje Waterweg,"Norville, A.",2012-02-17,,Erasmus School of Social and Behavioural Sciences,,
Spoorwegen in het Rijngebied en de concurrentiepositie van de Nederlandse zeehavens,"Smid, F.W.",2012-02-15,['Klemann Prof.dr. H.A.M'],"Erasmus School of History, Culture and Communication",,
Werkgelegenheid onder lager opgeleiden in een mondialiserende economie,"Sluiman, D.",2012-02-15,,Erasmus School of Social and Behavioural Sciences,"Economische mondialisering heeft gevolgen voor de arbeidsmarktpositie van lager opgeleiden in reeds geïndustrialiseerde landen. Dat arbeidplaatsen
in de producerende sector verhuizen naar lagelonenlanden, is een bekend fenomeen. Waar echter geen consensus over bestaat, zijn de gevolgen voor de arbeidsmarktpositie van lager opgeleiden. De populaire uitleg is, dat het verlies aan banen in de producerende sector simpelweg leidt tot een
hogere werkloosheid onder lager opgeleiden. Dit onderzoek toont echter aan dat hier geen sprake van is. Landen die relatief veel investeren in het
buitenland, hebben in tegenstelling tot wat op basis van International Trade Theory kan worden verwacht, een lagere werkloosheid onder lager opgeleiden. De groei van de geavanceerde dienstensector, waar voornamelijk hoger opgeleiden werkzaam zijn,draagt direct bij aan de afname van
werkloosheid onder lager opgeleiden. Dit is geheel in lijn met de polarisatiethese van Saskia Sassen. Offshoring en outsourcing leiden niet tot een hogere werkloosheid onder lager opgeleiden omdat zij, bij afwezigheid van banen in de producerende sector, elders werk vinden of
arbeid verrichten dat mensen in de geavanceerde dienstverlening direct en indirect ondersteunt.",
The Rise of China Economic Power: China Growing Importance to Indonesian  Economy,"Purba, Martina Angelika",2012-02-01,['Hout Wil'],International Institute of Social Studies,"The world for several decades has been acknowledged The United States of America as the leader with its dominance in military and economy resources. The U.S. dominance in international institutions shaped international society through its development agenda, which was believed as the only way to be developed. However, China rising economy in contrast with the U.S. declining economy then opens the developing countries’ eyes to other alternative development notions. 
Nowadays, the Indonesia long troubled relations with China entered a new period. If during Cold War Indonesia had an intimate relations with the U.S. to avoid China domination in Asia, the soft power enabled China to develop a “mutual understanding and equal relations” with Indonesia. However, with U.S. intention in getting back its influence in Asia, the China-U.S. rivalry then brings many opportunity and challenge to Indonesia.","['soft power', 'power transition', 'The US-China rivalry', 'Indonesia', 'China', 'infra-structure projects']"
Samuel Lyde en James McKinnis Balph,"Rensen, F.M",2012-01-26,['Douwes Prof.dr. D.'],"Erasmus School of History, Culture and Communication","In de negentiende eeuw werden er vanuit Europa en de Verenigde Staten verschillende zendingsmissies georganiseerd. De zending werd in deze periode over de hele wereld uitgevoerd, ook in gebieden waar nauwelijks informatie over bestond. Dit onderzoek richt zich op het Osmaanse Syrië en zoomt vooral in op het kustgebergte in het noordwesten, het gebied ten noorden van - het huidige - Libanon. Halverwege de negentiende eeuw werd door de Britse zendeling Samuel Lyde het eerste langdurige contact gelegd met de nusayris, een heterodox islamitische minderheid, in het Syrisch kustgebergte. Een paar decennia later zou de zendeling James McKinnis Balph bij de nusayris gaan werken. Voor de komst van Lyde bestond het contact tussen westerlingen, waaronder ook zendelingen, en nusayris uit incidentele ontmoetingen. De nusayris waren een lokale gemeenschap woonachtig in het noordwesten van het Osmaanse Syrië, hoofdzakelijk in het noordelijke deel van de provincie Beiroet, het kustgebergte tussen Tripoli en Antakya. Over hun religie en gebruiken was, door het geringe contact, niet veel bekend. De twee zendelingen, Samuel Lyde en James Mckinnis Balph, reisden in de tweede helft van de negentiende eeuw naar het Syrisch kustgebergte om de nusayris te bekeren tot het protestantisme. Samuel Lyde was Brits onderdaan en lid van de Anglicaanse Kerk. Hij was van 1850 tot 1860 in de Levant. Er werden twee werken van hem gepubliceerd: The Ansyreeh and Ismaeleeh (1853)  en The Asian mystery (1860).  James Mckinnis Balph was lid van de Reformed Presbyterian Church of North America. Hij ging in 1887 naar het Syrisch kustgebergte als medisch zendeling. Hij verbleef er meer dan zevenentwintig jaar. Van hem verscheen het werk Fifty years of mission work in Syria (1913).  In dit onderzoek is aan de hand van bovenstaande documenten gekeken naar verschillende aspecten van de zendingsmissies. De komst van de zendelingen zorgde, met of zonder opzet, voor veranderingen. De introductie van nieuwe religieuze ideeën speelde hierbij zeker een rol, maar hier bleef het niet bij: ook seculiere zaken, zoals politieke en sociale verhoudingen, werden door hun komst beïnvloed.","['Zending', 'Samuel Lyde', 'Osmaanse Rijk', 'Egodocument', 'Midden-Oosten']"
Online practice of fan-based subtitles,"Bayar, S.C.",2012-01-23,['Jansz Prof.dr. J.'],"Erasmus School of History, Culture and Communication","Abstract:
This thesis is twofold in that it analyzes whether Turkish online volunteer translators are organized into an online community of practice, and if they fulfill the societal role of cultural remediators. The main characteristics of an online community of practice are: people, purposes, policies and computer technology. The concept of cultural remediator is based on the work of Bourdieu’s cultural intermediary, this concept is adapted according to the social shaping of technology which brought about user created content. The cultural remediator both literally adds value to a product, for example through UCC, and furthermore adds value by choosing a certain product and promoting this. 
The research showed a division between entertainment translators and atheist translators. It was found that the entertainment translators are in fact an online community of practice according to the four main characteristics. It is however also asserted that they are part of a larger online community consisting of reviewers, critics, admins and streamers. Though the translators make English-spoken media products accessible to the Turkish community, the role of cultural remediators is carried out by the whole community. The translators do add to the product by providing the subtitles, their choices are based on fandom, but they do not promote their work nor the product. The atheist translators form a subject-oriented community consisting of individuals promoting their work on personal web pages. They function as cultural remediators in that they make media products digitally and linguistically accessible, and promote and distribute these products.","['media en journalistiek', 'Online community of practice', 'online volunteer translators', 'fansubs', 'cultural intermediary', 'cultural remediator', 'subtitles']"
Schijt aan regels?!,Vivian Coelho,2012-01-17,"['Dr T. Veld', 'Dr. M. van Meeteren']",Erasmus School of Social and Behavioural Sciences,,"['Jongeren', 'straatcultuur', 'leefwereld', 'Rotterdam West']"
Understanding Local NGO’s Effectiveness on Livelihoods Recovery Process in Post-tsunami Aceh,"Doloksaribu, Ridwan Aman",2012,['Saith Ashwani'],International Institute of Social Studies,"The earthquake and the Indian Ocean Tsunami in 2004 ruined people’s lives, especially in Aceh, Indonesia. There were massive destruction and casualties. This situation has attracted sympathy of many actors from various countries and organisations to come and help the survivors to recover. However, there is a big gap between the affected people and the external actors in linking their needs and interests. The linkage between the locals and NGOs is weak because although the locals have resources, many NGOs may not know the local context well. This research seeks to understand that the linkage or ‘bridge’ between locals and external NGOs is the most important aspect of the recovery process. Furthermore, this paper looks at how crises, to some extent, produce and reshape a local NGO who is the ‘bridge’ between the locals and the external NGOs, making the local NGO more effective. The case study of Cipta Fondasi Komunitas (CFK) involving with livelihoods recovery process is used in this research. CFK’s Pertanian and Kelompok Swadaya Masyarakat have become the focus of the research in understanding how they deal with the dynamics of various actors, including the locals, and how they develop the programmes. Using qualitative methods, this research investigates how CFK’s development is significantly influenced by their partnership with other organisations and local governments, and also participatory approach with the locals in developing and delivering their programmes.","['Natural Disaster', 'Tsunami', 'Local NGO', 'Development', 'Livelihoods Programme', 'Rehabilitation', 'Recovery Process', 'Effectiveness', 'Humanitarian Assistance', 'Krueng Sabee', 'Pertanian', 'Kelompok Swadaya Masyarakat', 'Aceh', 'Indonesia', 'Partnership', 'Participation', 'Participatory Approach', 'Empowerment']"
"Mijn werk is mijn leven, ik blijf nog even.'","Sheombarsing, D.",2012,"['Bert Jetten', 'Sjaak Braster']",Erasmus School of Social and Behavioural Sciences,,
(On)zekerheid door openheid?,"Singh, E.",2012,"['Dhr. F. Koster', 'Dhr. J. van der Waal']",Erasmus School of Social and Behavioural Sciences,,"['Economische openheid', 'Baanonzekerheid', 'Baanzekerheid', 'Globalisering', 'Menselijk Kapitaal']"
