title,author,date,supervisor,faculty,abstract,keywords
Universalising Primary Education and the Child Labour Problem in Bangladesh,"Salehin, Khan Mohammad Faizus",2004-12-01,['White Ben'],International Institute of Social Studies,"This study aims to investigate whether the Universal Primary Education (UPE) policies in Bangladesh take into account the reasons why the children especially the child
labourers do not enter or complete primary· education. To do this, this research tries to locate the recognition of the link between child labour and education in UPE Policies.",
Malnutrition and Childhood Mortality in Nigeria,"Idoko, Elizabeth Ebenyi Edith",2004-12-01,['Wuyts Marc'],International Institute of Social Studies,,"['childhood mortality', 'malnutrition', 'poverty', 'Nigeria']"
Surviving the Sambas Conflict: Gender Relations in the Context of Resettlement in West Kalimantan,"Minza, Wenty Marina",2004-12-01,['White Ben'],International Institute of Social Studies,"Using a gender approach to bargaining power, this study illustrates how Madurese couples that were evicted from Sambas are adjusting to the new environment, and processes in which gender relations are altered. The couples' main concerns on
decision making were related to the migration patterns during the post-Sambas conflict, the allocation of household labor, and the allocation of money after they resettled in Pontianak.
The findings show that a woman from a well to do household has higher power to
influence her husband, because it is the middle and upper class households that seem to hold on to the kinship ideology of matrilocal living arrangements. Mixed marriages with the Javanese seem to offer more flexible living arrangements, which also provide more space for the women to bargain. As time passes, decisions on migration patterns shift from merely trying to find a place to run for safety to destinations that can also provide suitable income.","['Migration', 'Household', 'women rights']"
"Land Tenure, Land Titling, Efficiency and Equity: Lessons from Central Uganda","Buhwamatsiko, Tumuheki Peace",2004-12-01,"[""O'Laughlin Bridget""]",International Institute of Social Studies,,
An assessment of the capacities of the Zambian parliament in policy making,"Phiri, Martin Kachigamba",2004-12-01,['Gomien Donna'],International Institute of Social Studies,"Thirteen years after Zambia reintroduced multi""'party politics (became the third Republic), the Constitution of Zambia still do have some problems which need addressing particularly
with regard to policy making role of the Parliament (Wiseman, 1995:208). This is depicted by continued amendments which characterise the third republic. The Constitution of Zambia
No. 17 of 1996 section 3 states that, ""except as provided under this act, the Constitution of Zambia Act, 1991, and the Constitution schedule. thereto, are amended in sofar as they form part of the laws ofZambia""(National Assembly of Zambia, 1996: 9).","['Zambia', 'policy']"
'Social orphans' in institutional care in Bulgaria: Voices from children in the orphanage in Plovdiv,"Fukuda, Yuki",2004-11-30,['Truong Thanh-Dam'],International Institute of Social Studies,,
The Gender Gap in Responses to the Orphan Crisis in Zambia: How well is the female Orphan catered for?,"Mwiinga, Rhoda Mutema",2004-11-01,['Okwany Auma'],International Institute of Social Studies,"Zambia is one of the countries that have been hit hard by the HIV I AIDS pandemic. As parents die, they are leaving behind a huge number of orphans, because the pandemic is
affecting mostly those in the productive age (15-45 years). Traditionally, the extended family has been absorbing orphans, but now it is getting overwhelmed since the problem has reached the level of a crisis. This is due to the fact that HIV/AIDS is eroding both the nuclear and extended family. However, even where members of the extended family are still there, it is extremely difficult for them to help due to high poverty levels in the country.","['Civil Society', 'HIV/AIDS']"
'Social orphans' in institutional care in Bulgaria: Voices from children in the orphanage in Plovdiv,"Fukuda, Yuki",2004-11-01,['Truong Thanh-Dam'],International Institute of Social Studies,"Bulgaria has one of the highest numbers of children in institutional care among CEECs. Population at age from 0 to 17 has been decreasing after the collapse of communist regime - from 2,273 thousands in 1989 to 1,459 thousands in 2003 (UNICEF Innocenti 1 This document does not mention the year publishing.
Research Center, 2004:56). Yet, the rate of children in institutional care has been
increasing from 1,281.4 per hundred thousands populations at age from 0 to 17 in 1990 to 1,466.6 per hundred thousands in 2002 (UNICEF Innocenti Research Center, 2003:84). While the total number of children in Bulgaria may have decreased, the rate of children who are not cared by their parents has increased. This trend indicates that there may be systematic failure in the domain of care for children and youth in Bulgaria.",['child welfare']
Undocumented Filipina migrant domestic workers in the Netherlands,"Sanchez,  Josephine Alava",2004-11-01,['Truong Thanh-Dam'],International Institute of Social Studies,"The labour export policy of the Philippines is a means to overcome the country's chronic financial crisis. The remittances of overseas Filipino workers constitute a significant part
of the foreign exchange earnings of the government. The link between labour export programs and increasing dependency on migrant remittance fostered by faileddevelopment policy and prolonged crisis in the country, has turned development policy
into a form of 'feminisation of survival'.
In the Netherlands as a recipient country, The Dutch government, has no explicit policy on the import of domestic workers nor a clear bilateral agreement with the Philippine
government. The state is not acknowledging the need for domestic workers and not legally recognizing domestic work as work and the state does not take its account-abilities
to protect undocumented migrant domestic workers, it doesn't even recognize their existence. Therefore, undocumented migrant domestic workers are left without any basis
for claiming their rights as workers.
The aims of this study is to gather empirical data regarding the experiences and situations of undocumented Filipina migrant domestic workers in the Netherlands. Results of the
research will be used as basis for evaluating, revising or developing intervention programs for the undocumented Filipina migrants. The data may be used for advocacy, education, and consciousness-raising both in the Netherlands and in the Philippines bynon-government organisations (NOO's), peoples' organisations (PO's), and other agencies concerned with migration issues.
The international migration of women as domestic workers may be analyzed within the frameworks of the gendered international division of labour in the global capitalist system where developing countries like the Philippines supply cheap labor to developed countries so that human reproduction will not suffer while the latter engages in ""productive"" work and the pursuit of more profits. The problems and difficulties confronted by undocumented migrant domestic workers have a structural roots.
Domestic work is not recognized as work and those who perform it are not considered as objects of legislation as workers. They face triple discrimination for performing a type of work that is not recognized by the state, for being undocumented migrant workers whose contributions and presence does not acknowledge by the Dutch government and for being citizens of a country that cannot protect their rights and well-being despite their being the family breadwinners and the modem-day heroes.
The invisibility of domestic work, the absence of the social obligations of the host country, the lack of protection from the home country and the strict and harsh migration
policies of the Netherlands compound the vulnerability and insecurity of undocumented Filipina migrant domestic workers.","['health care', 'shelter', 'abuse']"
Landbouwsteun in Nederland; Controle en aansturing inzake de steunregelingen van het GLB,"Gulik, S. van
     and 
    
  


Selnes, T.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['landbouwsteun', 'Nederland', 'steunregelingen', 'gemeenschappelijk', 'landbouwbeleid']"
Van secties naar hele taakgroepen; Een sociotechnisch onderzoek naar de invoering van vakgroepoverstijgende teams binnen de Pontes Scholengroep,"Vos, A. de",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['taakgroepen', 'sociotechniek', 'cultuurontwerp', 'Pontes Scholengroep']"
"Nu even niet!! Een onbekende term in de thuiszorg....; Over marktwerking, attitude, functioneren en werkdruk","Kamerman, S.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['thuiszorg', 'marktwerking', 'attitude', 'functioneren', 'werkdruk']"
"Gelijke werelden, gelijke kansen: Een verkennend onderzoek naar de condities die","Sewnarain, S.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['maatschappelijke positie', 'Turken', 'Creolen', 'Hindustanen', 'Marokkanen']"
Zorgbehoefte Alochtone ouderen VERKLAARD!; Onderzoek naar waarom allochtone ouderen minder gebruik maken van ouderenzorgfaciliteiten en mass customization als oplossing?,"Batal, O.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['zorgbehoefte', 'allochtonen', 'ouderenzorgfaciliteiten', 'masscustomization']"
"Overheid en de WOR, een stel apart; Onderzoek naar invoering van de WOR bij de overheid in het algemeen en bij de politie in het bijzonder","Bruin, J. de",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Overheid', 'sectorenmodel', 'WOR', 'politie']"
Electronic Human Resource Management; Professionaliseringsslag of Hype,"Bemmel, J. van",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Human Resource Management', 'Electronic HRM', 'informatisering', 'automatisering']"
"Proletariers der Nederlanden, verenigt u?; Over de invloeden op de organisatiegraad van de Nederlandse werknemers.","Bouwman, A.W.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['organisatiegraad', 'vakbeweging', 'vakbonden']"
Van vakoverdracht naar procesbegeleiding; Een onderzoek naar de gevolgen van de Tweede Fase voor het leraarschap,"Kips, M.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['onderwijs', 'pedagogiek', 'onderwijsvernieuwing', 'Tweede Fase']"
Van bestruring naar zelfsturing?; Een onderzoek naar zelfsturing binnen de Jeugd Gezondheidzorg,"Slob, N.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['zelfsturing', 'Jeugd Gezondheidzorg', 'sociotechniek', 'organisatiekunde']"
De CAO in de praktijk; CAO-afspraken over de combinatie arbeid en zorg in het onderwijs,"Bruin, N. de",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['arbeidsparticipatie', 'vrouwen', 'CAO-afspraken', 'onderwijs']"
Oud worden zoals ik dat wil; Onderzoek naar wensen en verwachtingen van de toekomstige clienten van Woonzorgcentrum De Burcht m.b.t kleinschalige woonvormen en verenigingsleven,"Bektas, S.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['status', 'leefstijl', 'sociale positie', 'ouderen', 'psychogeriatrie', 'zorginstellingen', 'generatie']"
Gezocht m/v; Een onderzoek naar de mate van vrouwvriendelijkheid in organisaties,"Chotkan, C.
     and 
    
  


Soebroto, R.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['arbeidsmarkt', 'emancipatie', 'personeelsbeleid']"
Kennis ZAT?; kennisdeling tussen onderwijs en jeugdzorg binnen zorgadviesteams,"Mohle, M.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['onderwijs', 'jeugdzorg', 'zorgadviescentrum', 'netwerken', 'kennismanagement']"
Als mijn moeder werkt...; Een onderzoek naar schoolkinderopvang op drie brede scholen in Zuid-holland,"Berg, M. van den",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['kinderopvang', 'brede schoolmodel', 'arbeidspaticipatie', 'moeders', 'gender']"
Zoekt.....en gij zult vinden; Een onderzoek naar elektronisch solliciteren,"Doel, C. van den",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['ICT', 'internet', 'arbeidsbemiddeling', '(E-)HRM']"
36 urige werkweek: Doorbraak in taakverdeling?; Een onderzoek naar de effecten van de vierdaagse werkweek op de tijdsbesteding van mannen aan onbetaalde arbeid,"Busse, M.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['arbeid', 'taakverdeling', 'tijdsbesteding', 'emancipatie']"
Ziekteverzuim;  een kwestie van aanstelleritis?; Een sociologisch onderzoek naar de invloed van verzuimcultuur en werkdruk op ziekteverzuim,"Dekker, F.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['ziekteverzuim', 'HRM', 'werkdruk', 'verzuimcultuur']"
De inspectie Verkeer en Waterstaat; Eenheid of verscheidenheid,"Schuiten, J.P.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['toezicht', 'inspectie', ""organisatietheorie 'Mintzberg'"", 'divisies Verkeer/ Waterstaat']"
Ruimtelijk beleid als bijdrage aan Gelijke kansen,"Bat, J. de",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['ruimtelijke ordening', 'netwerken', 'sociaal kapitaal', 'gelijke kansen']"
Interactieve beleidsvorming; Een onderzoek naar de rol van raadsleden bij interactieve beleidsvorming in de Gemeente Vlagtwedde,"Ahlers, M.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['burger participatie', 'interactieve beleidsvorming', 'dualisering', 'gemeente Vlagtwedde', 'rol Raadsleden']"
Zelfsturende teams bij een gemeentelijke organisatie; het ingenieursbureau van Gemeentewerken Rotterdam,"Jansson, J.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['zelfsturing', 'sociotechniek', 'leiderschapsstijl', 'leidinggeven']"
Het ontstaan van het LNV-loket; Op weg naar een relatiegerichte organisatie?,"Kruithof, H.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['LNV (ministerie)', 'dienstverlening', 'vuilnisbakmodel', 'stromenmodel', 'arenamodel']"
Dienstverlening bij de ABN AMRO; De klant beter geholpen?,"Doting, J.A.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['dienstverlening', 'New Public Management']"
"Haaglanden, Plaaglanden, Laag landen; De lange weg naar herindeling in de Haagse regio","Mok, A.",2004-08-01,,Erasmus School of Social and Behavioural Sciences,,"['herindeling', 'stadsprovincie', 'haaglanden', 'ruimtelijke ordening']"
"The impact of liberalization measures on production, marketing and imports of maize and rice in West Africa. A comparative study of Ghana and Mali","Adams, Fusheini",2003-12-31,"[""O'Laughlin B.""]",International Institute of Social Studies,,
"Enhancing Service Delivery Through Innovative Management: An Analysis of Kampala City Council's Strategic Framework
for Reform","Nabukeera, Judith",2003-12-30,['Wit Joop de'],International Institute of Social Studies,,
"The effectiveness of the ""Family Protection Scheme""
in alleviating poverty in Albania","Mece, Merita",2003-12-19,['Saith Ashwani'],International Institute of Social Studies,,"['family', 'poverty alleviation', 'Alnania', 'family protection']"
"Interaction between higher education and
labour market in China","Luyu, Li",2003-12-19,['Bedi Arjun'],International Institute of Social Studies,,"['higher education', 'labour market', 'China']"
Multistakeholder processes in sustainable development  : the limitations of Agenda 21 in Costa Rica,"Suarez Perez, Irene",2003-12-15,"['Ross E.', 'Guimaraes J.']",International Institute of Social Studies,,
HIV/AIDS in Kenya and Uganda: A Comparative Analysis,"Ndiku, John",2003-12-01,['Ross Eric'],International Institute of Social Studies,"AIDS was identitied 111 the two countries during a time when the advocacy for
structural adjustments by the World Bank and IMF was at its peale This challenged
the capacity of governments to provide adequate health care to its citizens.
The way the two countries organized to put up a fight against the pandemic in the
face of reduced government role in social provisioning shows some differences. It
brings to the fore the how strong coordination of all other actors, who became
increasingly important, determines the achievement of the set goals. Despite the shift
of many services from government to other sectors, such as the civil society and the
private sector, the lead role of the government as a coordinator and supervisor
remains quiet important.
Major differences have been identified in the way the policy environment has been
managed. Although striking similarities are evident, a political disengagement
characterizes majority of the actions towards I-IIV and AIDS in Kenya and
consequently leads to lack of coherent coordination of the activities from the various
actors.
However, gaps are still evident in both countries in terms of scaling up services to
reach the majority of the population in need. Important services such as VeTs, ARV
drugs provision and blood safety still need to be scaled up.","['HIV', 'AIDS', 'Kenya', 'Uganda']"
"Challenging the Obstacles Facing the Access to AIDS Medicines: The Pharmaceutical Industry, Corporate Social Responsibility, and the Developing World","TRANDEM, AME",2003-12-01,['Hout Wil'],International Institute of Social Studies,,"['Corporate Social Responsibility', 'Developing World', 'Access to AIDS Medicines']"
Het locatiekeuzeproces van kleine culturele ondernemingen in Amsterdam en Rotterdam,"Kamp, M. van de",2003-12-01,['Hitters E.'],"Erasmus School of History, Culture and Communication","In dit onderzoek wordt aan de hand van het locatiekeuzeproces van kleine
culturele ondernemingen in Amsterdam en Rotterdam gekeken waarom
ondernemers in de culturele industrie kiezen voor een bepaalde stad en
wijk. In het locatiekeuzeproces spelen harde, rationele (o.a. huurprijs en
bereikbaarheid) en zachte locatiefactoren (o.a. het imago van de locatie
en de aanwezigheid van andere creatieve ondernemingen) een rol. Uit het
onderzoek blijkt dat de locatiekeuze van kleine culturele ondernemers veel
minder rationeel is dan veel mensen denken en blijkt dat het vooral een
kwestie is van inspelen op mogelijkheden en privé-omstandigheden.","['cultural entrepreneurs', 'creative industry', 'location', 'architecture', 'Amsterdam', 'Rotterdam', 'advertisement', 'design', 'performing arts']"
NEPAL'S CARPET INDUSTRY IN THE ERA OF GLOBALIZATION AND COMPETITION,"Shrestha, Shyamal Krishna",2003-12-01,['Knorringa Peter'],International Institute of Social Studies,,"['Nepal', 'Carpet industry', 'Globalization', 'Competition']"
Sub-national borrowing incentives under the principal-agent model in the Bolivian decentralization experience,"Yaksic, Drina Zdenka Saric",2003-12-01,['Alarcon Jorge V.'],International Institute of Social Studies,"Decentralization traditionally derives its rationale from the theory of 'fiscal federalism (Tiebout model, 1956) that emphasizes the benefits arising from governments functioning at lower levels, increasing allocative efficiency and responsiveness of government, trough clear assignment of
functions, informed decision-making, definition of local priorities and focus on accountability.
Experience however, shows that decentralization also has costs and some times these can outweigh the potential benefits. For instance, externalities between jurisdictions e.g. arising from
tax competition, tax exporting and opportunistic behaviour of lower level governments, if allowed to go uncorrected, may inhibit growth. One manifestation of such externalities is the existence of soft budget constraint for the local governments (LGs), leading to' fiscal indiscipline and negative borrowing incentives and their implications for economic stability and growth (Qian and Roland, 1998).","['municpal', 'government']"
Overeducation in peru: determinants and effects on labor incomes: 1995-1999,"Villanueva, Carlos r. Calienes",2003-12-01,['Cuesta Jose'],International Institute of Social Studies,"The term ""overeducation"" is commonly used to characterize a situation in which individuals have schooling level in excess of the educational level required by their current job.",
Impact of natural resources on economic growth of transition countries: cis case,"Alpenidze, Irma",2003-12-01,['Murshed Mansoob'],International Institute of Social Studies,"In the process of transition, trying to recover from the economic crises after the collapse of Soviet Union, many of the Commonwealth of Independent States (CIS)3 countries have
become more natural resource dependent. Consequently, IFIs recommended macroeconomic policies consistent with the patterns of volatile growth performance characteristic to most
resource-rich countries: prudent fiscal, monetary and trade policies. The implications of the recommended policies, especially those emphasising the liberalisation of international trade, capital and natural resource markets can be crucial for the development perspectives of those countries. Hence, the soundness of theoretical underpinnings and the extent of its applicability to transition economies becomes an important and interesting matter to scrutinise.",
"Bureau Jeugdzorg; ""Hoe grootse plannen in Den Haag, worden uitgekleed in Rotterdam;Of, waarom het verbazingwekkend is dat nationale plannen uberhaupt werken, dit als sp","Spek, J. v.d.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Jeugdzorg', 'Rotterdam', 'jeugdbeleid', 'samenwerking']"
Op weg naar resultaatgerichte sturing?; Een onderzoek narar resultaatgerichte sturing in het Korps landelijke politiediensten,"Boer, M. de",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Korps landelijke politiedienst', 'agentschap', 'sturing', 'verantwoordelijkheid']"
Kiezen of delen; Het Indonesische hoger onderwijssysteem hinkt op twee gedachten,"Broek, C. van den",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['onderwijs', 'Indonesië', 'macht', 'arbeidsmarkt']"
Performance indicators for good Governance,"Cornelissen, W.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Governance', 'development', 'co-operation', 'Bolivia']"
Eigen belang boven landsbelang?; Een onderzoek naar de nadelen van commerciële exploitaitie van overheidsinformatie door overheden en de effectiviteit van de oplossingen op het gebie,"Beniers, B.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['commerciële exploitatie', 'overheidsinformatie', 'beleid']"
"Gemeentelijke regie op het activerend arbeismarktbeleid; Een case-study naar de manier van sturing op het activerend arbeidsmarktbeleid in de gemeenten Tilburg, Maastricht en Dordrecht","Lansbergen, N.G.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['arbeidsmarktbeleid', 'lokaal', 'regierol']"
Technocity; Een onderzoek naar de roots van Detroit techno,"Rijpers, Y.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Detroit-techno', 'disco', 'house', 'Techno city', 'muziek']"
Onderzoek naar onderzoeksinput; Een casestudy naar de benutting van onderzoek in beleid op het ministerie van BZK,"Jethoe, R.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['onderzoek', 'ministerie van BZK', 'obstakels', 'onderzoeksinput']"
Competentiemanagement binnen de gemeente Delft; coachen en sturen op competenties,"Elschot, M.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['competentiemanagement', 'personeelsmanagement', 'organisatie', 'MMC']"
"Partnerkeuze, familie-aangelegenheid of een persoonlijke keuze?; De veranderende kijk op het kiezen van een partner bij verschillende generaties Marokkanen","Meijs, T.M.A.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Marokko', 'Islam', 'huwelijk', 'partnerkeuze']"
'Het zijn natuurlijk grote honden'; Een onderzoek naar jongeren en het gezag van de politie,"Braun, P.",2003-08-01,,Erasmus School of Social and Behavioural Sciences,,"['jongeren', 'politie', 'gezag', 'respect']"
Nieuwe verbindingen en oude barrieres : Een institutionele kijk op regionale samenwerking en regionaal-ruimtelijk beleid.,"Hornis, W.",2003-03-23,,Erasmus School of Social and Behavioural Sciences,,"['regionale samenwerking', 'intergemeentelijke samenwerking', 'interbestuurlijke verhoudingen', 'institutionalisme', 'ruimtelijk beleid']"
"State Response to Women Affected by the 1997 Crisis:
A Gender Analysis of the Social Investment Fund Programme
(SIF)","Promyarat, Suwannee",2002-12-31,['Truong Than-dam'],International Institute of Social Studies,"SIF, a crisis management programme, uses the Social Capital concept in community development expecting that the sub-project implementation by the community will help increase social capital and lead to community awareness raising and bring about political engagement. SIF introduces communities to the processes of Social Capital identification, community linkage and civil society. (Social Fund Office 2002) SIF works directly with the grassroots. What is needed is a formulation which will respond to women's long-term needs and thereby lead to gender equity. The 37 month- progress report showed that women highly benefited from SIF. However, a high number of women as beneficiaries is not a sufficient indicator for success. It is important to look into how gender was considered in the project implementation, and how women's participation can contribute to an enlargement of their power base and political resources to change gender relations in the long run.","['gender analysis', 'state', 'women', 'crisis', 'social investment fund']"
Decentralization: The Case of Intergovernmental Fiscal Relationships in Ethiopia,"Dame, Hailu Tafa",2002-12-15,"['Helmsing A.H.J.', 'Sibbing G.M.']",International Institute of Social Studies,,
The decision and implementation of Privatization in Tanzania,"Michael, Anicet",2002-12-01,['Tangri R.'],International Institute of Social Studies,"The growth of Tanzania's public enterprises I can be back as far as 1967 when Arusha Declaration sought to put the major means of production in the hands of the govemment. Various statutes that sought to nationalize companies that were privately owned effected this. The Public Corporations Act of 1969 was passed that gave the president powers to establish state owned enterprises by a simple order published in the government gazette. From 1950s to early 1970s, state interventionism in the economy was the dominant paradigm, where govenm1ent directed allocation of resources for production, took an active form in production and provision in the public sector. Various forms of price control were administered, where in Tanzania, The National Price Commission was setup in 1974 to regulate prices.","['Civil', 'politics']"
Plan Colombia: A Plan to Solve What Problem?,"Loaiza, Jose Andres Egas",2002-12-01,['Ross Eric'],International Institute of Social Studies,"The recognition that Colombia is currently suffering from one of its worst national socio, economic and political crisis is probably the only point where the State, the guen'illa and paramilitary forces, and the civil society of Colombia in general, together with the international organizations and other foreign governments, agree .","['narcotic', 'political factors']"
Financing SMEs in Nigeria through equity investment scheme: a policy appraisal,"Abarshi, Ishaya Ibrahim",2002-12-01,['Tangri Roger'],International Institute of Social Studies,,
Procesmanagement en stedelijke vernieuwing; Een afstudeeronderzoek naar een procesmatige aanpak bij stedelijke vernieuwing van naoorlogse wijken,"Oever, A. v.d.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['stedelijke vernieuwing', 'beleid', 'Pendrecht']"
"Benchmarking in het kwadraat; Een analyse van verschillende benchmarkinitiatieven in de publieke sector in het Verenigd Koninkrijk, Duitsland, België en Nederland","Groeneveld, P.M.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['benchmarking', 'Verenigd Koninkrijk', 'België', 'Duitsland']"
De publieke opinie eist haar rol; Een analyse naar de rol van de publieke opinie op het besluitvormingsproces rekeningrijden,"Braun, S.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['rekeningrijden', 'publieke', 'opinie', 'besluitvormingsproces']"
Van beleidsbegroting tot beleidsverantwoording; een onderzoek naar een meer resultaatgerichte begroting,"Slabbekoorn, G.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['VROM', 'sturingsparadigma', 'management']"
"Publiek belang, privaat?; Een studie naar borging van publieke belangen binnen private Kamers van Koophandel","Charite, D.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['Kamer van Koophandel', 'publieke belangen', 'borging']"
"Vrijwillige herindeling; onderzoek naar maatschappelijke en bestuurlijke oorzaken onder bestuurders, burgers en buitenlui uit de zeven gemeenten in het Westland","Baalen , E.A. van",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['herindeling', 'gemeente', 'Westland', 'schaalvergroting']"
"De WBSO, een beleidsinstrument van het Ministerie van Economische Zaken","Lempers, R.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['instrumenten', 'subsidies']"
Van actor naar regisseur; Afstudeeronderzoek naar de regierol van de gemeente,"Pijfers, J.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['regie', 'gemeente', 'Almere', 'Tilburg']"
Vertrouwen komt te voet en gaat te paard,"Putman, A.J.",2002-08-01,,Erasmus School of Social and Behavioural Sciences,,"['informatie-uitwisseling', 'modern toezicht', 'informatierelaties', 'postmodern toezicht', 'klassiek toezicht', 'publieke taken']"
