title,author,date,supervisor,faculty,abstract,keywords
De weg inslaan naar een klimaatbestendig Amsterdam,"Zomerdijk, Floortje",2019-08-29,"['Dr. ing. J. Eshuis', 'Dr. W. Voorberg']",Erasmus School of Social and Behavioural Sciences,"Dit onderzoek gaat over de invloed van verantwoordingsmaatregelen en motivatie rond duurzaamheid op de duurzaamheidsprestatie en duurzaamheidsbeoordeling van projectteams van het Ingenieursbureau van de gemeente Amsterdam. De opdrachtgever van het Ingenieursbureau, de dienst Verkeer & Openbare Ruimte, heeft verantwoordingsmaatregelen genomen om de stad te kunnen verduurzamen. De verantwoordingsmaatregelen bestaan enerzijds uit de verplichting te rapporteren over duurzaamheid en anderzijds uit het bijwonen van een duurzaamheidssessie. Data zijn verkregen met behulp van vier case studies. Er zijn vijftien interviews gehouden met leden van vier projectteams en een ambtelijk opdrachtgever en er is een documentenanalyse gedaan. Uit het onderzoek is gebleken dat de motivatie om zich in te zetten voor duurzaamheid een positieve invloed heeft op de verantwoording van projectteams. De projectteams zijn meer bereid zich in te zetten voor de uitvoering van de verantwoordingsmaatregelen wanneer zij gemotiveerd zijn zich in te zetten voor duurzaamheid. De verantwoordingsmaatregelen hebben geen invloed gehad op de motivatie van projectleden om zich in te zetten voor duurzaamheid. Verder is gebleken dat de verantwoordingsmaatregelen een positieve invloed hebben op de duurzaamheidsprestatie en de duurzaamheidsbeoordeling van projectteams. Daarnaast is naar voren gekomen dat motivatie van teamleden om zich in te zetten voor duurzaamheid een positieve invloed heeft op de duurzaamheidsprestatie. Om de invloed van de verantwoordingsmaatregelen op de beoordeling en prestatie te versterken en om de verdere strategie omtrent duurzaamheid bij het Ingenieursbureau van de gemeente Amsterdam te verbeteren zijn verschillende aanbevelingen gedaan.",
AFRICAN REFUGEE AND ASYLUM SEEKER DOMESTIC WORKERS IN EGYPT,"Mansour, Basma",2019-08-28,"['Dr. A. Pisarevskaya', 'Prof.dr. P. Scholten']",Erasmus School of Social and Behavioural Sciences,"In a restrictive context where refugees and asylum seekers in Egypt face difficulties to access the labour market, they are pushed to pursue employment in the informal sector of domestic work. With the increasing demand on foreign domestic workers in Egypt, particularly from African countries, 
African female refugees and asylum seekers find domestic work as a good opportunity to secure a decent living. They engage with increasing numbers in domestic work to be able to support themselves and their families. With the absence of any policy that regulates domestic work in Egypt; African refugee and asylum seeker domestic workers find themselves subject to exploitation and abuse. Therefore, this thesis seeks to explore the working conditions of African refugee and asylum seeker domestic workers as well as their vulnerabilities. It also investigates how the existing legal frameworks are impeding their access to protection. Additionally, the thesis explores o the protection strategies that the African refugee and asylum seeker domestic workers develop to pursue protection. This is done through the self-governance approach and the strategies approach in connection to Bourdieu’s notion of capitals. A separate analysis for African Refugee and Asylum Seeker domestic workers is justified in this thesis since they are faced with additional layer of vulnerabilities and discrimination due to their legal and social status. While Migrant domestic workers in the Gulf countries and Lebanon under the Kafala system has attracted the attention of academics, policy makers, and NGOs over the past years; the experiences of African migrant – especially refugees and asylum seekers - domestic workers in Egypt have been greatly neglected.",
Gezocht: motivatie,"Dolk, Mirthe",2019-08-28,"['Prof.dr. A. van Buuren', 'Dr. W. Voorberg']",Erasmus School of Social and Behavioural Sciences,"Wat motiveert mensen om zich te kandideren voor het raadslidmaatschap? Deze vraag staat centraal in dit onderzoek naar de verschillende motivatieprofielen van (oud)raadsleden in de gemeente Rotterdam. In de media is het teruglopende animo voor het raadslidmaatschap iedere vier jaar een terugkerend thema. Ook binnen de gemeente Rotterdam is men bezorgd over het animo voor het raadslidmaatschap. Op initiatief van de raadsgriffier is in samenwerking met het ministerie van Binnenlandse Zaken en Koninkrijksrelaties en de Governance Design Studio van de Erasmus Universiteit Rotterdam een onderzoek opgezet naar het animo voor het raadslidmaatschap in de gemeente Rotterdam.
Op basis van theorieën uit de motivatiepsychologie, public service motivation, politieke recruitment en de ‘grijze’ literatuur over het raadslidmaatschap is een model opgesteld waarin een viertal categorieën is opgenomen. Van deze factoren wordt verwacht dat deze van verklarende aard zijn voor de motivatie van burgers voor het raadslidmaatschap. Deze factoren zijn vervolgens in een serie diepte-interviews voorgelegd aan twintig respondenten, allen (oud)raadslid in de gemeente Rotterdam. Allereerst is er nagegaan in hoeverre de factoren uit de literatuur aanwezig zijn in de Rotterdamse casus, waarbij er ook is stilgestaan bij de uitingsvorm van deze factoren. Op basis van deze sociale, zakelijke, persoonlijke en recruitmentfactoren kunnen vervolgens verschillende motivatieprofielen onderscheiden worden. In deze motivatieprofielen komen enkele factoren samen in een configuratie. Door de individuele motivatieprofielen van de respondenten te vergelijken, is een typologie aan motivatieprofielen opgesteld. Zodoende kan men drie type motivatieprofielen onderscheiden: een idealistisch motivatieprofiel, een rationeel motivatieprofiel en een ‘aangespoord’ motivatieprofiel. Binnen het idealistische motivatieprofiel valt telkens een verdere driedeling aan te merken, te weten inhoudelijk-idealistische motivatie, vertegenwoordigend-idealistische motivatie en politiek-idealistische motivatie.
Op het gebied van recruitment bleken vier factoren bij te dragen aan de rekrutering van raadsleden. Zo werden sommige raadsleden gevraagd voor een functie, terwijl anderen uit eigen initiatief politiek actief zijn geworden. Na deze eerste stap is een tweede tweedeling aan te wijzen, waarbij sommige respondenten een ‘drift’ naar het raadslidmaatschap doormaken, terwijl anderen als ‘nieuw talent’ snel de raadszaal betreden. Gecombineerd levert dit vier routes op die respondenten kunnen volgen.
Ten slotte vloeien er enkele aanbevelingen voort uit deze scriptie. Zo valt de motivatie van burgers niet los te zien van politieke structuren. Samenwerking met politieke partijen is cruciaal om meer burgers aan te trekken voor de Rotterdamse raad. Ook is het publieke beeld van het raadslid niet correct. De verschillende motivatieprofielen kunnen ook naar buiten gecommuniceerd worden, om zodoende te laten zien dat er diverse types nodig zijn voor het raadswerk. Tevens valt er op het gebied van ondersteuning een hoop winst te behalen voor de huidige raadsleden. Veel respondenten geven aan moeite te hebben met het bolwerken van het raadslidmaatschap. Het gesprek over deze moeilijke kant van het raadswerk kan helpen bij het optimaliseren van het functioneren van de raad, wat wellicht ook een doorwerking zal hebben in de aantrekkelijkheid van de raad.","['public administration', 'political motivation', 'intrinsic motivation', 'extrinsic motivation', 'motivational profiles', 'running for office', 'political recruitment.']"
"""We hebben voldoende poep aan de muur gesmeerd""","Rouwhorst, Carlijn",2019-08-28,"['Dr. R. Moody', 'R. Warsen MSc']",Erasmus School of Social and Behavioural Sciences,"De Koninklijke Landmacht werkt in het kader van ‘De Adaptieve Krijgsmacht’ toe naar een toekomstbestendige Landmacht. Het idee achter de transitie naar een adaptieve krijgsmacht is dat door de samenwerking te zoeken met civiele partijen deskundigheid en capaciteiten in huis worden gehaald die op dit moment ontbreken om in te spelen op nieuwe, complexe en ondenkbare dreigingen. De veranderingen in de samenleving maken het idee van een adaptieve krijgsmacht een logische en innovatieve oplossing voor de huidige onderbezetting, het gebrek aan middelen en het benutten van civiele deskundigheid binnen de organisatie. De vraag is echter of de organisatie na jarenlange bezuinigingen, met als gevolg een bureaucratische organisatiestructuur, in staat is om te veranderen. Vandaar dat de centrale onderzoeksvraag van dit onderzoek is: Wat is de invloed van de institutionele waarden van de Koninklijke Landmacht op de veranderbaarheid van de organisatie? Met het beantwoorden van deze hoofdvraag draagt dit onderzoek bij aan de veranderliteratuur. Daarnaast biedt het aangrijpingspunten en handvaten om de transitie te bewerkstelligen.
In het theoretisch kader van dit onderzoek werd stilgestaan bij het institutionalisme en wat institutionele waarden zijn. Deze regels, gedragingen en praktijken werden opgedeeld in drie categorieën. Vervolgens werd in gegaan op het definiëren van organisatieculturen en – structuren, organisatorische verandering en de invloed van instituties op verandering. Tot slot werd ingegaan op de veranderbaarheid van een organisatie. Deze wordt bepaald door de optelsom van interne routines en organisatorische capaciteiten en beïnvloed door de vereisten vanuit de externe omgeving. Verwacht werd dat instituties en institutionele waarden van invloed zijn op de organisatiecultuur – en structuur. Deze zouden vervolgens een invloed hebben op de veranderbaarheid van de organisatie. Dit is onderzocht middels kwalitatief casusonderzoek. Door drie cases te bestuderen en ook respondenten buiten deze cases om te spreken, is onderzoek gedaan naar de veranderbaarheid.
Het jarenlange bezuinigingen heeft ertoe geleid dat werknemers bij de Koninklijke Landmacht het vertrouwen in de organisatie zijn verloren en niet veranderbereid zijn. Ook het imago dat de Landmacht in de samenleving heeft is hierdoor beschadigd. Daarnaast zijn in navolging van enkele schandalen strakke procedures en een vergaande taakopsplitsing ingebed in de organisatie, met alle gevolgen van dien. Uit dit onderzoek is gebleken dat de Koninklijke Landmacht niet veranderbereid is en dat sprake is van een indirecte doorwerking van institutionele waarden, middels de organisatiecultuur en -structuur, op de veranderbaarheid van de organisatie. Het gebrek aan vertrouwen en leiderschap, maar ook het gebrek aan verantwoordelijkheid en eigenaarschap, maken dat de organisatie niet de organisatorische capaciteiten en de interne routines in huis heeft om de verandering, vereist door de externe omgeving, te bewerkstelligen. Vandaar dat dit onderzoek eindigt met een aantal aanbevelingen om de gewenste transitie te stimuleren.",
Normative vs Commercial Interests,"Suijlichem, Pieter-bas van",2019-08-23,"['Dr. S. Grand', 'Prof.dr. M. Haverland']",Erasmus School of Social and Behavioural Sciences,"The question of whether the European Union (EU) is a normative actor that uses its immense market power to be a force for good is one that has kept scholars intrigued for decades. Exporting its values and enhancing its economic capacity are two key foreign policy interests of the EU, which intersect in the human rights conditionality clauses included in its trade agreements. Despite its rhetoric, when conflict between these interests arises the EU tends to let commercial interest prevail and make concessions. This study examines why this is the case, by offering a case study of the bilateral trade agreements that the EU has concluded with Singapore (2014) and Vietnam (2015).  The research is executed through a congruence analysis that tests the complementary explanatory 
power of two theories when applied to these two trade agreements. The two theories chosen for this research are an adapted version of Graham T. Allison’s Bureaucratic Politics model and a qualitatively applied variant of Heike Klüver’s Exchange model. The former presupposes that each EU institution has a clear set of preferences when it comes to human rights conditionality, that the clashing preferences create bureaucratic competition and that the salience of the negotiations determines how prepared the European Parliament and the European External Action Services (EEAS) are to advocate stronger human rights provisions. Klüver’s Exchange model, meanwhile, presupposes that the content of the conditionality clauses is the result of interest group lobbying, in which 
lobbying success depends on how effectively lobbying coalitions can offer information, civil support and backing of economic power to the Commission in exchange for influence. Using both theories allows for an examination of how EU institutions, interest groups and their interaction shape the EU’s position on human rights in trade negotiations. The empirical analysis shows that the commercial interests of the EU institutions and the lobbying by business interests groups reinforced each other during the trade negotiations with Singapore and Vietnam. In both cases, conditionality was contested and consequently bureaucratic competition broke out between the EU institutions about whether to prioritise norm promotion or commercial interests. Eventually, this competition was skewed in the favour of the former, also in part due to the current decision-making rules, which include a larger formal role for the Council and the Commission, with the Parliament only being able to withhold its consent, as well as the compartmentalisation of trade-related and human rights-related issues. Moreover, lack of saliency meant that the Parliament drew very few red lines in both cases. Commercial interests were also more prevalent in the interest group mobilisation patterns during the negotiations, which featured predominantly business lobbying. Those groups pushing for liberalisation and a rapid conclusion of the negotiations were more energetic in their lobbying activities compared to the groups pushing for higher regulatory standards. Meanwhile, the Commission actively sought out these groups, more than NGOs and other CSOs, to ask for their input and support for the trade agreements. All three 
propositions of the Bureaucratic Politics model were confirmed but there was insufficient evidence to confirm all of the Exchange model’s propositions. The model nevertheless offers a promising way to empirically capture the influence of interest groups on the content of trade agreements.",
Intergrating the United nations Sustainable Development Goals into Corporate Social Responsibility Policies,"Laan, Christina van der",2019-08-23,"['Dr. K. Stapelbroek', 'Prof..dr. A.G. Dijkstra']",Erasmus School of Social and Behavioural Sciences,"Over the last decades, national governments have become increasingly concerned with developing effective policies to promote CSR among businesses. On an international level, several (voluntary) Corporate Social Responsibility (CSR) frameworks have been established by international organisations such as the OECD, ILO and UN. These frameworks and policies have been developed in an attempt to hold businesses globally responsible and accountable for their potential negative impact on society and the environment. This has especially become essential in a globalising, increasingly complex world in which businesses operate globally and in which common minimum standards on social and environmental issues are lacking. National governments and international organisations, and to a certain extent also consumers, increasingly demand businesses to not only minimise their negative impact on society but also advance broader, long-term societal goals, such as the United Nations Sustainable Development Goals (SDGs).
This research focuses on the CSR policies of two case study countries – the Netherlands and Denmark - and specifically deals with the question as to how the United Nations Sustainable Development Goals (SDGs) are integrated into the national public policies on CSR of these countries. The SDGs were adopted by 193 countries in 2015 – following the preceding Millennium Development Goals (MDGs) – as a global agenda that calls for action from governments, businesses and civil society to end poverty, protect the planet and secure prosperity for all by 2030. Together with governments and civil society, businesses are seen as key drivers of this global agenda. By aligning strategies, operations and CSR activities with the SDGs, businesses can minimise their negative impact and maximise their positive impact on long-term societal development and become more responsible towards their impact on society.
The Sabatier and Mazmanian’s (1981) Conceptual Framework of the Implementation Process, which is based on the literature on implementation theories, is applied to empirical data, which is gathered through both interviews and document analysis. This research focuses on the Dutch and Danish public policies on CSR, through which the governments of these countries stimulate CSR among businesses, and aims to find out how the governments of these two countries have integrated the SDGs into their public policies on CSR.","['Corporate Social Responsibility (CSR)', 'United Nations Sustainable Development Goals (SDGs)', 'Public Policy', 'Sustainability', 'International Voluntary Initiatives', 'Responsibility', 'Impact']"
A Parliamentary Discourse on Human Trafficking in the Netherlands,"Pires, Aracy",2019-08-23,"['Dr. A. Zhelyazkova', 'Dr. S. Grand']",Erasmus School of Social and Behavioural Sciences,"The goal of this thesis is to find out whether the Netherlands is following the observed trend of European politics with regards to migration and human trafficking moving towards stricter policies. Two dominant approaches within this discourse, a victim- based and a security- maintenance approach, are analysed through the theoretical framework on International Relations (specifically realism and constructivism). In order to be able to indicate which approach is most dominant, the researcher observes parliamentary debates on human trafficking in the Netherlands. Parliamentary debates provide an opportunity to grasp both what is happening in society, what public concerns exist as well as senses the political urgency of the matter and how these sentiments will ultimately affect policy. A more security- maintenance approach to the crime, influenced by the migration crisis, could predict the future of anti- trafficking policymaking and could show the need for further research into the links between migration and trafficking and their policies. Ultimately, an observation is made that the Netherlands is quite able to distinguish between migration and human trafficking. In addition, the data shows how the security- maintenance approach and the victim- based approach are intertwined in the discussion on how to best tackle trafficking in human beings. The outcomes could possibly mean that within a context of foreign policy or international cooperation, states not only act in their self- interest (protecting the state and its borders) but can manage to uphold a perspective in which protecting victims is equally as important.",
The Influence of the European Union’s Preferential Trade Agreements on Civil Liberties and Political Freedoms in Lesser Developed Countries: A Quantitative Approach,"Panjer, Carley",2019-08-23,"['Dr. S. Grand', 'Dr. M. Onderco']",Erasmus School of Social and Behavioural Sciences,"The European Union (EU) is been increasingly incorporating Non-Trade Issues (NTIs) clauses in their Preferential Trade Agreements (PTAs) agreements. These NTIs include civil liberties and political freedoms obligations third countries must subscribe to in order to receive the benefits of trade through these agreements. When these agreements are in place, presumably, third countries will be more aware of their practices and ensure a suitable level of civil liberties and political freedoms, so as not to lose the economic relationship with the EU; however, since the EU has never suspended an economic agreement in the event of gross civil liberties violations or sudden political upheaval, the question becomes: are NTIs in PTAs effective in monitoring or regulating civil liberties and political freedoms in third countries? This research finds that the answer to this question is very complicated, and countries who have PTAs with the EU are more likely to be in the lowest category in terms of civil liberties and political freedoms. However, these trade agreements create an open communication channel for the EU and third countries to discuss civil liberties and political freedoms, in the hopes of influencing positive reform.",
Patriotic Hackers or Russian Cyberwarfare?,"Rens, Dominick van",2019-08-23,"['Dr. A. Zhelyazkova', 'Dr. S. Grand']",Erasmus School of Social and Behavioural Sciences,"Cyberattacks, and especially Russian cyberattacks, have started to play an increasingly larger role within international politics. However, at the same time, within the field of International Relations, a gap exists in the applicability of IR-theories on cyberconflicts. This thesis, through a congruence analysis, tests which theory works better in analyzing the perpetration of Russian cyberconflicts: realism or constructivism? Both theories are tested in two different case studies: The cyberattacks on Estonia after the removal of the Bronze Soldier in 2007 and the cyberattacks on Georgia in 2008 during the Russo-Georgian war. Ultimately, this research finds that although constructivism can best explain both conflicts, due to the characteristics of cyberspace, a single IR-theory is highly unlikely to be able to fully explain cyberconflicts. Realism is unable to explain the involvement of non-state actors within the conflicts, while constructivism is unable to explain state involvement, which is often hidden or indirect. As such, this thesis proposes a synthesis between constructivism and realism in order to capture the full context of Russian cyberconflicts.",
Diplomatic visits and international trade,"Hou, Wanlu",2019-08-23,"['Prof..dr. A.G. Dijkstra', 'Dr. M. Onderco']",Erasmus School of Social and Behavioural Sciences,"ver since the first application of the gravity model of trade on studying bilateral trade flows, 
more
cholars have begun to pay attention to the research related to the effects of political factors on 
nternational trade. Only after numerous factors had been identified, they broadened their scope and 
urned their focus to the influence of diplomatic visits. However, most of the research is performed 
ocusing on developed countries, and both positive and negative results are found in specific 
countries. Their results are therefore difficult to generalise to other countries in the world. In 
recent years, more tudies on the effects of diplomatic visits on international trade in developing 
countries and rising owers have appeared. As one of the significant representatives of rising 
powers, studies on China are till limited. Hence, this research concentrated on China, trying to 
add more evidence to the existing iterature about China on this topic. In addition, as economic 
diplomacy has been playing a more and more critical role in international trade, this research 
would provide helpful insights for future policies.
More specifically, the goal of this research is to explore the relationship between diplomatic 
visits f Chinese leaders and China’s export flows. A quantitative research of panel-data design has 
been employed with data covering 175 countries and a time span of 15 years. The gravity model of 
trade has een used for other variables. Results of the panel regression analysis present that 
diplomatic visits of Chinese leaders are positively correlated to China’s export flows. In 
addition, more findings have shown hat there is no significant positive relationship between state 
visits of Chinese Presidents and China’s export flows. Based on the theoretical and empirical 
analysis, the results of this research provide mplications for future research and policies.",
China's development Aid Effectiveness in Africa,"Fazzini, Giacomo",2019-08-23,"['Prof..dr. A.G. Dijkstra', 'Dr. A. Zhelyazkova']",Erasmus School of Social and Behavioural Sciences,"Following the publication of the AidData database on Chinese financial flows in 2016, it has become possible to differentiate between Chinese commercial and humanitarian financial flows. Based on the assumption that Chinese aid differs from traditional ODA, many studies have tried to identify its impact on economic growth, corruption, and the environment. However, there is no final consensus on its impact on socioeconomic welfare in recipient countries. Employing the African continent as the main unit of analysis, since it represents the major recipient of Chinese ODA-like aid, this research has attempted to uncover the effects on the socioeconomic welfare dimension. For this purpose, the impact of Chinese ODA-like aid on HDI and its component dimensions Health, Education, and Income has been analyzed from 2002 to 2016. The findings indicate that in recipient African countries Chinese ODA-like aid has a positive effect on HDI and its component dimensions: however, investment and are shown traditional ODA to fare better than Chinese aid.","['Chinese Aid', 'HDI', 'socioeconomic welfare', 'ODA', 'Africa.']"
De Toegevoegde Waarde van MARKAZ,"Hoesel, Martijn Peter van",2019-08-22,"['Prof.dr. J.F.M. Koppenjan', 'Dr. I. F. van Meerkerk']",Erasmus School of Social and Behavioural Sciences,"In 2012 besloot de minister van Defensie om een nieuwe marinierskazerne, de Michiel Adriaanszoon de Ruyter kazerne (MARKAZ), te realiseren in Vlissingen. In 2017 zouden belangrijke delen van het Korps Mariniers, momenteel gehuisvest in Doorn, naar Vlissingen toe te verhuizen. In 2018, als de daadwerkelijke bouw van de kazerne nog moet beginnen, blijkt de uitstroom uit het korps zodanig hoog dat de minister gedwongen wordt gevechtseenheden buiten gebruik te stellen. Als oorzaak van de uitstroom wordt de verhuizing naar Vlissingen genoemd, waarmee het hele project op losse schroeven komt te staan. In dit onderzoek wordt vanuit de disciplines van verandermanagement, project-management en project governance gezocht naar een verklaring van de uitkomst van het project om een nieuwe marinierskazerne te realiseren in Vlissingen.
Uit de theorie komen vijf mogelijke verklaringen naar voren voor het niet behalen van het gestelde doel.
▪ De strategische fit van het project zou het al dan niet halen van het gestelde doel kunnen verklaren. De strategische fit is een afweging tussen de kosten van het project, de som van alle negatieve en positieve baten (tezamen de toegevoegde waarde van het project), passend binnen de strategische doelen van de organisatie. De project governance functie dient te sturen op de strategische fit van het project, onder meer door risico’s ten aanzien van de strategische fit te beheersen.
▪ Een project heeft een scope bestaande uit tijd, geld en het product (de oplossing) die het project moet bieden. Het projectmanagement dient te sturen op het realiseren van de oplossing binnen de gestelde kaders van tijd en geld. Ook hier is het van belang de risico’s ten aanzien van de scope goed te beheersen, teneinde scope creep te voorkomen: het vragen van meer oplossingen, zonder dat hier meer middelen (tijd en geld) tegenover staan. Scope creep wordt gezien als een belangrijke oorzaak van projectfalen.
▪ Een project bied oplossingen aan, die door het management van de organisatie, die de oplossingen in ontvangst neemt, moet worden omgezet in baten. Bij het realiseren van baten dient het project nauw met het management samen te werken. Dit vraagt om commitment van dat management, en ook om leiderschap. Middels het omzetten van oplossingen in baten voor de organisatie, levert het project de gevraagde toegevoegde waarde. Als het realiseren van baten uitblijft, neemt de relevantie van en daarmee ook betrokkenheid bij het project af.
▪ Naast de betrokkenheid van het management in de vorm van commitment, is ook de participatie van medewerkers van belang. Betrokkenheid leidt tot commitment aan het projectresultaat, waardoor de veranderbereidheid toeneemt. Deze betrokkenheid
werkt echter alleen indien medewerkers ook de mogelijkheid hebben om invloed uit te oefenen op de besluitvorming.
▪ Veranderbereidheid bestaat uit het product van ontevredenheid over de huidige situatie, de wenselijkheid van de toekomstige situatie en de directe noodzaak om te veranderen. Indien de veranderbereidheid lager is dan de kosten die gepaard gaan met de verandering, ontstaat er weerstand tegen de verandering. Weerstand wordt gezien als een belangrijke oorzaak van projectfalen.
Op basis van het projectdossier, aangevuld met openbare bronnen en interviews met medewerkers bij Defensie met een directe betrokkenheid bij het project en/of de mariniers, is een reconstructie gemaakt van het procesverloop van het realiseren van de marinierskazerne. Het procesverloop is beschreven in diverse ronden, waarbij in iedere ronden actoren bijeenkomen in één of meerdere arena’s, om daar op basis van een eigen strategie hun eigen achterliggende doelen nastreven. In het procesverloop zijn een zevental ronden beschreven:
▪ In de eerste drie ronden staat Defensie voor een zware bezuinigingsopgaaf. De mariniers zitten op een verouderde kazerne die geen toekomstperspectief meer heeft. De minister besluit een onderzoek te starten om te kijken of het mogelijk is om in Zeeland, een krimpregio, een nieuwe marinierskazerne te realiseren. Door de mariniers in Vlissingen te huisvesten, wordt voorkomen dat als gevolg van de bezuinigingen het Korps Mariniers wordt ingelijfd bij het Korps Commandotroepen. Ondanks bezwaren vanuit de gemeente Utrechtse Heuvelrug, waar de mariniers momenteel zijn gehuisvest, besluit de Tweede Kamer om een nieuwe kazerne in Vlissingen te realiseren.
▪ In ronde vier start het project met het verwerven van de benodigde gronden. Alhoewel de provincie en de gemeente de benodigde gronden ‘om niet’ en ‘bouwrijp’ hebben aangeboden, ontstaan er grote meningsverschillen tussen Defensie en de provincie over de inhoud van deze begrippen. De gronden blijken archeologische vindplaatsen te zijn, en bezaaid met niet-ontplofte munitie die door bommenwerpers is gedropt tijdens de Tweede Wereldoorlog. De nabijheid van industrie en een rioolzuiveringsinstallatie beperken de gebruiksmogelijkheden van het zwaar vervuilde terrein, dat bovendien te klein is ingeschat, waardoor er extra grond moet worden bijgekocht. De oude marinekazerne in Vlissingen wordt als gevolg niet afgestoten zoals gepland, maar moet worden aangehouden en opgeknapt. De risico’s van de vervuilde grond, die moet worden geruimd alvorens te kunnen bouwen, worden uiteindelijk 50-50 verdeeld tussen provincie en Defensie. Ook dient het project extra oefenterreinen en andere additionele voorzieningen te realiseren.
▪ Het project gaat in de vijfde ronde formeel van start. Op dat moment wordt ook de project governance ingericht. Ook wordt er dan input gevraagd van de mariniers om de zogeheten Outputspecificatie op te stellen, die zal worden gebruikt om producten en diensten van de markt af te nemen. Dit leidt tot een extra vraag vanuit de mariniers voor voorzieningen. Vooral sociaal-maatschappelijke en recreatieve voorzieningen, waar eerder weinig aandacht voor was, hebben de aandacht. De Defensiestaf wijst deze extra voorzieningen af.
▪ Naast de mariniers die zijn betrokken bij de Outputspecificatie, komt in ronde 6 ook de medezeggenschap aan bod. Dit naar aanleiding van vragen vanuit de vakbonden voor Defensiepersoneel. Vrij laat in het proces wordt de medezeggenschap ingeregeld, en er zijn ook wat correcties nodig om het goed ingeregeld te krijgen. Wanneer de medezeggenschap aangeeft dat zij invloed willen kunnen uitoefen op de – inmiddels vastgestelde – Outputspecificatie, levert dit een negatieve reactie op vanuit het project en het management. Uiteindelijk wordt de medezeggenschap grotendeels in het gelijk gesteld door een geschillencommissie. Dit levert echter wel een forse vertraging op in het project.
▪ In de laatste ronde blijkt de ontevredenheid van de mariniers over Defensie in het algemeen, de in hun perceptie gebrekkige voorzieningen op de nieuwe kazerne en de sociaal-maatschappelijke consequenties van wonen en werken in Vlissingen zodanig, dat zij besluiten Defensie te verlaten. De eerdere berichten vanuit het project die via-via doorsijpelden, het wordt allemaal veel duurder en veel later, leiden bij de mariniers tot de conclusie dat het allemaal wel niet zo’n vaart zou lopen met de verhuizing, totdat de korpscommandant aangeeft dat de verhuizing toch echt aanstaande is. Alhoewel er vanaf het begin van het project rekening is gehouden met een hogere uitstroom dan gebruikelijk, blijkt deze zodanig dat de minister moet besluiten gevechtseenheden buiten gebruik te stellen. Uiteindelijk gaat de Tweede Kamer zich er mee bemoeien, en kan de minister niet anders besluiten dan de aanbesteding van de kazerne aan de markt uit te stellen.
Uit de analyse van het procesverloop blijkt dat het lastig is om de doelen van het project en de achterliggende doelen van de diverse actoren vast te stellen. Het primaire doel was vooral gericht op de oplossing, en beschreven in kwantitatieve termen als hoeveelheid gebouwen, slaapplaatsen, schietbanen, et cetera. De term ‘fit-for-purpose’ die aan de kazerne is gehangen, betekent zoveel als ‘voldoet aan het gestelde doel’, waarbij het doel is geformuleerd als ‘passende huisvesting voor de mariniers’. Maar wat ís passend? Wanneer voldoet het aan het gestelde doel? Daarover gaat nu de discussie tussen het project en de TRMC. Tot die vraag is beantwoord, is het niet mogelijk om vast te stellen in welke mate het strategische organisatiedoel is behaald. De bovenmatige uitstroom van mariniers, met als gevolg het buiten gebruik stellen van gevechtseenheden, valt duidelijk niet binnen de organisatiedoelen.
Wel is duidelijk dat het primaire doel van het project, het realiseren van een mariniers-kazerne, niet is behaald. De verwachte oplevering in 2017 heeft niet plaatsgevonden, en ook de bijgestelde planning van oplevering in 2021 wordt waarschijnlijk niet gehaald.
De baten, behorende bij de passende huisvesting, niet SMART zijn geformuleerd, en ook gedeeld (herkend en erkend) tussen de verschillende actoren, wat terug te zien is in de achterliggende doelen, waarbij iedere actor een eigen invulling geeft aan het primaire doel, en daarbij een eigen strategie hanteert, die vooral is gebaseerd op kostenvermijding en niet op doelvervlechting.
Het niet hebben van een eenduidig doel en een bijbehorende toegevoegde waarde heeft tot gevolg dat het sturen op de strategische fit lastig, zo niet onmogelijk, is. De gebrekkige inrichting van de project governance, die niet voldoet aan de interne richtlijnen van Defensie
voor project governance, heeft hier niet in geholpen. Het gevolg is dat de project governance zich vooral richt op het sturen op de oplossing en de kostenbeheersing daarvan, wat feitelijk de taak is van projectmanagement.
Het niet hebben van een strategische fit, kan leiden tot de perceptie van een lage relevantie van het project. Dit kan weer leiden tot een lage betrokkenheid. Dit wordt in de analyse bevestigd door zowel de lage commitment vanuit het management aan het project, alsmede de geringe invloed die mariniers konden uitoefenen op de besluitvorming: zij waren niet of indirect betrokken bij de besluiten. Middels de expertisegroepen konden zij wel invloed uitoefenen op de Outputspecificatie, met als gevolg dat er scope creep optrad. Deze scope creep was eerder al ontstaan als gevolg van het gronddossier, waar een risicomanagement-proces ontbrak. De scope creep op de factor Geld werd door de CDS zoveel mogelijk tegengehouden, wat weer leidde tot een lagere veranderbereidheid bij de mariniers.
Uiteindelijk blijkt de scope creep die is opgetreden tijdens het project, het gebrek aan het realiseren van baten en de ontstane weerstand tegen verandering verklaren in de casus van project MARKAZ waarom het gestelde doel, het vinden van passende huisvesting voor de mariniers, niet is behaald.
De factoren strategische fit en betrokkenheid zijn indirect verklarende factoren voor het al dan niet behalen van de gestelde doelen.
De gebrekkige inrichting van de project governance heeft geresulteerd in een gebrekkige sturing op de strategische fit, scope creep, batenrealisatie en betrokkenheid.",
