title,author,date,supervisor,faculty,abstract,keywords
"Power, politics and Propaganda",N.S.D. Linkels,2014-12-03,['R.C.F. von Friedeburg'],"Erasmus School of History, Culture and Communication",,
Queasy Quasi-Realisme,T. Heijmeskamp (Thijs),2014-12-01,['Sie Prof.Dr. M.M.S.K.'],Erasmus School of Philosophy,,
Aan de slag met duurzaam gedrag,"Acharju, W.R. (Winita)",2014-11-28,"['Hakvoort Dr. J.L.M. (Jan)', 'Beukenholdt Ter Mors Dr. M.A. (Tilly)']",Erasmus School of Social and Behavioural Sciences,"Het doel van het onderzoek is verklarend en prescriptief van aard. Enerzijds is het doel streven naar inzicht in de factoren die van invloed zijn op de bereidheid van werknemers ten aanzien van duurzaam gedrag binnen de bedrijfsvoering van de Belastingdienst. Anderzijds kunnen door de factoren uit te lichten aanbevelingen aan de Belastingdienst worden gedaan over hoe de bereidheid van werknemers ten aanzien van duurzaam gedrag kan worden gestimuleerd. Duurzaam gedrag van werknemers draagt bij aan vermindering van milieubelasting in het bijzonder de CO2-uitstoot veroorzaakt door onder meer reisgedrag, printpapierverbruik, energieverbruik en de mate van afvalscheiding door werknemers.
Op welke wijze kan de bereidheid van werknemers ten aanzien van duurzaam gedrag binnen de bedrijfsvoering van de Belastingdienst worden gestimuleerd?","['bereidheid', 'duurzaamheid', 'duurzaam gedrag', 'stimuleren']"
Waarom toch niet gewoon samen?,"Mourik, L. (Laurens)",2014-11-28,"['Klijn Prof.dr. E.H. (Erik-Hans)', 'Korthagen MSc I.A. (Iris)']",Erasmus School of Social and Behavioural Sciences,"De gemeente Sliedrecht maakt onderdeel uit van het samenwerkingsverband van de Drechtsteden. De gemeenteraad heeft het besluit genomen om bestuurlijk zelfstandig te blijven, maar wel de samenwerking te willen intensiveren. 
Het onderzoek richt zich op het vinden van een antwoord op de vraag op welke manier de gemeente Sliedrecht invloed kan uitoefenen op het besluitvormingsproces om op te komen voor de eigen belangen. In het onderzoek wordt de besluitvorming binnen de Drechtsteden benaderd vanuit de theorie over complexe besluitvorming binnen netwerken.",['Drechtsteden samenwerking besluitvormingsprocessen netwerktheorie gemeente Governance']
De Tegenprestatie voor Bijstandsgerechtigden: gedwongen arbeid of reciprociteit?,"Winter, T. de (Thomas)",2014-11-28,"['Hupe Dr. P.L. (Peter)', 'Fenger Dr. H.J.M. (Menno)']",Erasmus School of Social and Behavioural Sciences,"Sinds 2012 mogen gemeenten een tegenprestatie vragen aan bijstandsgerechtigden. Waar veel gemeenten er tot op heden voor kozen om hier geen invulling aan te geven, gaat dit per 1 januari 2015 veranderen als de Participatiewet in werking treedt. Deze wet verplicht gemeenten in ieder geval beleid te formuleren rondom de tegenprestatie. ‘Werken met behoud van uitkering’ houdt in dat iedereen die een uitkering ontvangt daar wat voor terug doet voor de maatschappij, ook als dit niet direct leidt tot een snellere re-integratie naar arbeid. Deze gedachte heeft voor veel discussie gezorgd in de maatschappij. Er is al het nodige onderzoek verricht naar hoe gemeenten het beleid al dan niet vormgeven, maar niet naar de groep die het beleid ondergaat: de bijstandsgerechtigden. Omdat dit onderzoek zich richt op de arbeidsrelatie van bijstandsgerechtigden met hun werkgevers biedt het een ander perspectief.","['Tegenprestatie', 'beleidseffecten', 'arbeidsrelatie', 'bijstand', 'bijstandsgerechtigden', 'gemeenten']"
Doordecentralisatie van onderwijshuisvestingsmiddelen,"Bracke, P. (Patricia)",2014-11-28,"['Klaassen Dr. H.L. (Henk)', 'Moody Dr. R.F.I. (Rebecca)']",Erasmus School of Social and Behavioural Sciences,"Gemeenten hebben de mogelijkheid de taken en bevoegdheden wat betreft onderwijshuisvesting over te dragen aan schoolbesturen. Deze overdracht van taken en bevoegdheden en de financiële middelen naar schoolbesturen wordt doordecentralisatie genoemd. Echter, na deze overdracht blijft de verantwoordelijkheid voor onderwijshuisvesting bij de gemeente liggen: de zorgplicht. Door instrumenten als legitimiteit, transparantie, verantwoording, toezicht en monitoring kan de gemeente in de gaten houden hoe de taak wordt uitgevoerd en is het risico dat de gemeente niet aan haar zorgplicht kan voldoen minder groot.","['doordecentralisatie', 'onderwijshuisvesting', 'zorgplicht', 'good governance']"
Leanmanagement in de gemeentelijke organisatie: een stap in de richting van succesvolle implementatie,"Dijk, E.J.P. van (Eric)",2014-11-28,"['Klaassen Dr. H.L. (Henk)', 'Kuipers Dr. B.S. (Ben)']",Erasmus School of Social and Behavioural Sciences,"De gemeentelijke organisatie staat de komende jaren voor enorme uitdagingen. Meer taken moeten met minder middelen worden uitgevoerd, terwijl de burger geen genoegen neemt met een 'beperkte kwaliteit’ van publieke dienstverlening. De veranderende eisen in een dynamische omgeving maken dat de ‘traditionele’ organisatie-inrichting niet meer volstaat. In toenemende mate introduceren gemeenten daarom de filosofie van Leanmanagement, wat volgens verschillende auteurs een antwoord biedt op de uitdagingen waar de overheid op dit moment voor staat. Dit heeft geleid tot aansprekende resultaten, maar na de initiële successen komt de borging vaak onvoldoende tot stand. In dit onderzoek is vanuit zowel de theorie als in de praktijk onderzocht welke factoren het implementatieproces mogelijk beïnvloeden. Vervolgens worden er aanbevelingen gedaan voor succesvolle implementatie van Leanmanagement in de gemeentelijke organisatie. De hoofdvraag die in dit onderzoek wordt beantwoord luidt als volgt: Op welke wijze kunnen Nederlandse gemeenten komen tot succesvolle implementatie van Leanmanagement, en hoe kan dit worden verklaard?","['Leanmanagement', 'Gemeenten', 'Bedrijfsvoering', 'Publieke waarden', 'Succesfactoren', 'Barrières']"
Leidt Public Service Motivation tot een hogere job performance: de rol van de Person- Environment Fit,"Tenter, A.P.G. den (Anneke)",2014-11-27,"['Edelenbos Prof.dr. J. (Jurian)', 'Steijn Prof.dr. A.J. (Bram)']",Erasmus School of Social and Behavioural Sciences,In deze scriptie is onderzocht of een hoge mate van Public Service Motivation bij medewerkers van een gemeentelijke organisatie leidt tot een hogere job performance. Daarbij is de rol van de Person-Environment Fit onderzocht. De resultaten laten zien dat er geen positieve relatie aanwezig is tussen PSM en de Job performance.,"['Public Service Motivation', 'Person- Environment Fit', 'Job Performance', 'Person- Organisation Fit', 'Person- Job fit']"
Het Nieuwe Werken bij de Belastingdienst,"Doorn, A.J. van (Bram)",2014-10-31,"['Peper Dr. A. (Bram)', 'Dykstra Prof.dr. P.A. (Pearl)']",Erasmus School of Social and Behavioural Sciences,"Door de invoering van Het Nieuwe Werken kunnen werknemers te allen tijde en op alle plekken werkzaam zijn. Dit kan gevolgen hebben voor het ‘boundary management’ van de werknemers. Dit onderzoek zoekt naar de verschillende veranderingen en mogelijke problemen in de grensbewaking tussen werk en privé, en probeert deze te verklaren aan de hand van diepte interviews met werknemers die te maken hebben met Het Nieuwe Werken. Werknemers zien veelal de voordelen van Het Nieuwe Werken in en laten de werksfeer en de privésfeer soms in elkaar overlopen. De één in weekenden, de ander in avonden. Met behulp van technologische apparatuur, zoals ‘smartphones’, wordt het ‘boundary management’ vorm gegeven. Uiteindelijk wegen de nieuwe vrijheiden zwaarden dan de problemen","['Het Nieuwe Werken', 'Work-life balance', 'integratie', 'separatie', 'boundary management']"
Energy Policy in Turkey,"Nussy, Z. U.I. (Zoë)",2014-10-10,"['Haverland Prof.dr. M. (Markus)', 'Onderco Dr. M. (Michal)']",Erasmus School of Social and Behavioural Sciences,"Turkey is a country with an increasing demand for energy. This demand cannot be met through indigenous resources, and thus Turkey has to find resources elsewhere. In the course of time, Turkey became over depend on Russian gas supplies. Overdependence on Russian gas is a serious concern for security; diversification of energy sources enhances security. This study uncovers how Turkey diversified its energy supply sources, and how this can be explained. This study applies a congruence analysis to explain the diversification of energy source in the period 1990–2012. Two different theories propose that the  developments of diversification are explained by Structural Realism’s systemic features, or by Liberalism’s domestic features. Turkey was using the construction of pipelines to balance against Russian dominance and to spread its own influence in the region. Turkey developed warm ties with the other states in the region, while diversifying its sources of energy supply.","['Turkey', 'energy', 'policy']"
Boundary spanning in de context gezet,"Ligterink, B. (Bryan)",2014-10-10,"['Eshuis Dr.ir. J. (Jasper)', 'Meerkerk Dr. I.F. van (Ingmar)']",Erasmus School of Social and Behavioural Sciences,"Op 19 maart 2014 werd er in de gemeente Rotterdam een nieuw bestuursmodel ingevoerd. Hierbij werd de bestuurlijke laag op deelgemeentelijk niveau vervangen door gebiedscommissies. Deze verandering ging gepaard met een grote reorganisatie binnen de gemeente Rotterdam waarbij op tal van terreinen verschuivingen plaatsvonden. Deelgemeenten werden afgeschaft en taken en verantwoordelijkheden met bijbehorende bevoegdheden en middelen werden anders ingericht. 
	Deze verandering was aanleiding voor de onderzoeksvraag om te onderzoeken of het vermogen van gebiedsaccounthouders en gebiedsmanagers om wensen en behoeften van gebieden te kunnen koppelen aan inzet van de gemeentelijke diensten is beïnvloed door het nieuwe bestuursmodel.  Dit vermogen om te verbinden is gekoppeld aan de term 'boundary spanning' die in verscheidene literatuur (Williams, 2002; Van Meerkerk & Edelenbos, 2013) wordt gebruikt.
	Om de hoofdvraag te onderzoeken is een case study uitgevoerd, met als geneste case het gebied Prins Alexander. Hierbij is gefocust op de gebiedsaccounthouders en gebiedsmanagers die betrokken zijn bij dit gebied. De gebruikte onderzoeksmethoden waren documentenstudie, tien semigestructureerde interviews en (participatieve) observaties.  
	De verandering van bestuursmodel heeft in grote lijnen ervoor gezorgd dat gebiedsmanagers meer afhankelijk geworden van de clusters om te kunnen zorgen dat wensen en behoeften uit een gebied vervuld kunnen worden. Het is nu moeilijker om als gebiedsmanager zelf iets voor het gebied voor elkaar te krijgen. Verder zijn door de verandering cluster veel meer verantwoordelijk geworden voor  het zorgen voor maatwerk voor een gebied. De gebieden zijn een stap richting het college en clusters gekomen, en het college en de clusters een stap richting de gebieden. Door de afschaffing van de politieke laag is er meer een wij-gevoel gekomen tussen gebieden en clusters en verdwijnt de wij/zij tegenstelling.  Door deze verandering is er meer boundary spanning nodig.","['boundary spanning', 'interfaces', 'bestuursmodel', 'verbinden', 'gemeente Rotterdam']"
Success in the eyes of the beholder?,"Darius, M.R.J.A. (Milan)",2014-09-26,"['Beukenholdt-ter Mors Dr. M. A. (Tilly)', 'Hakvoort Dr. J.L.M. (Jan)']",Erasmus School of Social and Behavioural Sciences,The goal of this research is to test whether one type of evaluation framework for peace operations yields a different result than another type of evaluation framework when exactly the same operation is evaluated.,['UN peacekeeping operations']
“Aan tafel!”,"Groeneweg, J. (Jaap)",2014-09-26,"['Klijn Prof.dr. E.H. (Erik-Hans)', 'Buuren Dr. M.W. van (Arwin)']",Erasmus School of Social and Behavioural Sciences,"Gelet op de veranderende rol van SOHW en het belang van het procesontwerp en het procesmanagement op het verloop en de uitkomsten van interactieve processen, is het interessant om de concepten procesontwerp en procesmanagement in een specifieke casus nader te onderzoeken. SOHW heeft het proces rondom de Dialoogtafels op door middel van een procesbenadering opgepakt. In paragraaf 1.1 is het proces gedefinieerd. Door de bijdrage van het procesontwerp en het procesmanagement op het verloop en de uitkomsten van dit specifieke proces te analyseren kan er lering worden getrokken voor toekomstige processen binnen SOHW. Op basis van het voorgaande kan het doel van dit onderzoek als volgt worden omschreven:
Inzicht verschaffen in de wijze waarop het proces rondom de Dialoogtafels Hoeksche Waard is verlopen, welke procesafspraken er zijn gemaakt en wat de invloed is van het procesontwerp en het procesmanagement op het verloop en de uitkomsten van het proces.
Vraagstelling
Op basis van de omschreven doelstelling richt dit onderzoek zich op de beantwoording van de volgende centrale vraag:
Hoe is het proces rondom de Dialoogtafels Hoeksche Waard verlopen, welke procesafspraken zijn er gemaakt en wat is de invloed van het procesontwerp en het procesmanagement op het verloop en de uitkomsten van het proces?","['Netwerkbenadering', 'Netwerktheorie', 'Governance', 'Rondenmodel', 'Procesmanagement', 'Procesontwerp']"
MIRT 3.0: 'Een verbeterde samenwerking tussen Rijk en regio',"Poppelen, C.L. van (Chantal)",2014-09-25,"['Koppenjan Prof.dr. J.F.M. (Joop)', 'Geerlings Prof.dr. H. (Harry)']",Erasmus School of Social and Behavioural Sciences,"Het MIRT (Meerjarenraming Infrastructuur Ruimte en Transport) welke valt onder het Ministerie van IenM, functioneert niet meer goed. Een vernieuwing is noodzakelijk. Hier liggen verschillende oorzaken aan ten grondslag die zowel te vinden zijn in de samenleving als bij de overheid. Er is dan ook een vernieuwingsproces opgezet binnen het Ministerie van IenM die ervoor moet zorgen dat het MIRT verbeterd zal worden. In dit onderzoek zal in gekeken worden naar dit vernieuwingsproces van het MIRT. Er zal in kaart gebracht worden waarom het MIRT vernieuwd moet worden en hoe het in de toekomst eruit moet komen te zien. Daarnaast zal gekeken worden naar het procesontwerp van 'de vernieuwing MIRT’.  Er zal in kaart worden gebracht aan welke voorwaarden een goed procesontwerp moet voldoen en in hoeverre 'de vernieuwing van het MIRT' hieraan heeft voldaan. Dit zodat tijdens het proces eventuele verbeteringen kunnen worden aangebracht.","['(Vernieuwing) MIRT', 'Rijk', 'regio', 'samenwerking', 'procesmanagement', 'procesontwerp']"
Cybersecurity,"Berg, D. van den (Dennis)",2014-09-19,"['Onderco llm M. (Michael)', 'Homburg Dr. V.M.F. (Vincent)']",Erasmus School of Social and Behavioural Sciences,"Cybersecurity has been put high on the agenda’s of most countries around the world. This research analyzes the determinants of cybersecurity policies of 23 countries partner to the NATO Cooperative Cyber Defense Centre of Excellence (CCDCOE). For this end a Country Analysis Model is developed which ranks countries based on three dimensions; legal foundation, agency responsibility, and international cooperation. The countries are analyzed primarily on the data put forward in the National and Cyber Security Strategy documents. Although cybersecurity is a primary concern of the countries the development of their cybersecurity policies differs significantly. The determinants used for the analysis are technological development, internet penetration, and military expenditure. The approach taken by the governments included in the CCDCOE database is highly diverse and is related to the perspective in which cybersecurity is held. The determinants are tested with the use of a linear regression to find which is most significant for the determination of cybersecurity policies.","['cybersecurity', 'policy', 'strategy', 'NATO']"
The implementation of OECD recommendations in Danish Policies,"Petersen, J.P. (Jonatan)",2014-09-19,"['Moyson Dr. S.L.V. (Stéphane)', 'Fenger Dr. H.J.M. (Menno)']",Erasmus School of Social and Behavioural Sciences,"This thesis concerns the topic of policy change and therein the role that international organisations have on national policy change. It conducts research on the factors of what decide whether policy recommendations made by international organisations are implemented nationally. This is done through a test of two research hypotheses. One hypothesis objectifies that congruence among policy beliefs of national policymakers and professionals in international organisations induce implementation of policy recommendations. The second hypothesis contest that the quality and intensity of relations among national policymakers and professionals are a factor that induces implementation. In order to test these hypotheses empirically, two cases that represent a ‘most similar system’ was chosen. These cases were the Compulsory Education Reform in Denmark from 2013 and the Youth Employment Effort, also Denmark, from 2012. Prior to the agreement of these two reforms, the OECD had made reviews of the respective sectors – reviews that provided recommendations for further policy development. Here it was found that implementation of the policy recommendations occurred in the case of the education reform, whereas there was no implementation in the Youth Employment Effort. The explanation behind this was found to be the high degree of quality and intensity of relations that policymakers had with OECD professionals with development of the education reform – together with a detection of congruent policy beliefs among national policymakers and OECD professionals. In the other case, such findings were not inherent, and the reason for policy recommendations not being implemented could be prescribed to the absence of such quality and intensity of relations along with no shared policy core policy preferences among policymakers and the professionals of the OECD.","['OECD', 'Denmark']"
Lobbyen 2.0,"Bremen, R. van (Ricardo)",2014-09-19,"['Gerrits Dr. L. (Lasse)', 'Edelenbos Prof.dr. J. (Jurian)']",Erasmus School of Social and Behavioural Sciences,"Deze masterthesis onderzoekt de politieke invloed van twee verschillende lobby strategieën van de ANWB. De eerste lobbystrategie wordt ‘Beïnvloeding 1.0’ genoemd. Het is een traditionele lobbystrategie, primair gericht op het verkrijgen van politiek draagvlak. Sinds begin 2013 gebruikt de ANWB een alternatieve strategie. Deze strategie, ‘Beïnvloeding 2.0’, maakt veel gebruik van (social) media en de vier miljoen leden van de ANWB. Door een grote rol aan te nemen in het maatschappelijke debat, wordt namelijk geprobeerd via de media en het eigen communicatieapparaat publiek draagvlak of verzet voor een issue te creëren, zodat op den duur politici van standpunt veranderen. In het kader van legitimiteit en accountability is het relevant om de politieke invloed van beide strategieën in kaart te brengen. Dit leidt tot de volgende hoofdvraag:
Wat is de invloed van ‘Beïnvloeding 1.0’ en ‘Beïnvloeding 2.0’ op de politieke besluitvorming?","['belangenvereniging', 'belangengroep', 'lobbyen', 'beïnvloeding', 'beïnvloedingsstrategieën', 'politieke invloed', 'publiek draagvlak', 'legitimiteit', 'accountability', 'effectiviteit']"
Diversiteit op de universiteit,"Broekharst, D.S.E. (Damien)",2014-09-19,"['Groeneveld. Dr. S.M. (Sandra)', 'Dulk Dr. L. den (Laura)']",Erasmus School of Social and Behavioural Sciences,"De wetenschappelijke sector is de laatste decennia sterk aan het veranderen op het gebied van personeel. Daar waar de klassieke wetenschap werd bedreven door voornamelijk blanke mannen van middelbare leeftijd is er inmiddels sprake van veel meer diversiteit. Ook vrouwen zijn toegetreden tot de wetenschappelijke arena. Bij de EUR blijkt echter dat het moeilijk is voor vrouwen om zich te handhaven in de top van de wetenschappelijk staf. Andere wetenschappelijke literatuur suggereert dat vrouwen moeilijk hun draai kunnen vinden in de masculiene organisatieculturen van wetenschappelijke instituten en universiteiten. Heeft de personeelssamenstelling van de EUR invloed op de gepercipieerde promotiekansen van zijn wetenschappers? En welke rol speelt organisatiecultuur in deze relatie? Dit zijn vragen die voortkomen uit de geconstateerde problematiek en vormen samen de centrale vraag van dit onderzoek.
 
Uit het onderzoek blijkt dat faculteiten waar voornamelijk mannen werkzaam zijn zich significant meer kenmerken door een masculiene organisatiecultuur dan faculteiten waar de verhouding tussen mannen en vrouwen relatief gelijk is. Daarnaast wordt er geen direct effect van genderdiversiteit op gepercipieerde promotiekansen gevonden. Deze masculiene organisatiecultuur blijkt negatief te zijn voor de gepercipieerde promotiekansen van zowel mannelijke als vrouwelijke wetenschappers. Dit effect blijkt voor vrouwelijke wetenschappers echter veel groter te zijn dan voor mannelijke wetenschappers.","['Diversiteit', 'genderdiversiteit', 'organisatiecultuur', 'promotiekansen', 'carrière', 'wetenschap']"
