title,authors,supervisors,date,language,keywords,program,abstract
"De invloed van het preventieprogramma Stay in 
Love + op de attitude jegens relationeel geweld 
bij adolescenten.
Met empathie als moderator en structuur als mediator?","['Hoed, E. den']","['Kempes, M.M.', 'Pelt, R.D. van']",2009-07-23T17:01:04Z,nl,"['Preventieprogramma, VMBO, relationeel geweld, adolescenten, attitude, empathie']",Kinder- en jeugdpsychologie,
De Smeedkunst van Imtech. Onderzoek naar het creëren van een fit tussen de medewerker en de organisatie,"['Berg, A.C. van den']","['Wijk, E. van']",2009-07-23T17:05:44Z,nl,[],Strategisch Human Resource Management,
"De samenhang tussen ouderlijke conflicten, echtscheiding en zelfvertrouwen van jongeren","['Zaalberg, E.C.']","['Valk, I. van der', 'Spruijt, E.']",2009-07-24T17:01:05Z,nl,"['(echt)scheiding', 'ouderlijke conflicten', 'zelfvertrouwen', 'jongeren', 'samenhang']",Orthopedagogiek,"Achtergrond: Er is al veel onderzoek gedaan naar echtscheiding en de gevolgen hiervan op probleemgedrag bij jongeren. Dit onderzoek richt zich specifiek op de gevolgen van echtscheiding op het zelfvertrouwen van jongeren. Daarnaast staat de vraag centraal of echtscheiding op zich, of de mate van ouderlijke conflicten die hiermee samenhangen een relatie hebben met het zelfvertrouwen van jongeren. De relatie tussen ouderlijke conflicten en zelfvertrouwen zal worden onderzocht in zowel intacte als gescheiden gezinnen. Daarnaast zal er een onderscheid gemaakt worden naar sekse van de jongere. 
Methode: Om de onderzoeksvragen te beantwoorden zal er gebruik worden gemaakt van data die in 2006 verzameld zijn bij survey-onderzoek door dr. Spruijt. De ondervraagde jongeren zijn afkomstig van twintig middelbare scholen in Nederland. De totale steekproef bedroeg 1632 jongeren in de leeftijd van 12 tot 16 jaar. Resultaten: Er blijkt geen significant verschil te zijn in het gemiddelde zelfvertrouwen van jongeren uit intacte gezinnen en jongeren uit gescheiden gezinnen. Wel blijken ouderlijke conflicten negatief samen te hangen met het zelfvertrouwen van jongeren. Deze relatie is sterker bij jongeren uit intacte gezinnen dan bij jongeren uit gescheiden gezinnen. Daarnaast is deze relatie sterker voor meisjes dan voor jongens. Het verband tussen ouderlijke conflicten en zelfvertrouwen is het grootst bij meisjes uit intacte gezinnen. Discussie: Er is sprake van een groot verschil in aantal respondenten uit intacte gezinnen (ongeveer 600) en gescheiden gezinnen (ongeveer 100). Mogelijk zijn hierdoor sommige uitkomsten niet significant vanwege de kleine power. Verder is het van belang om te melden dat interventieprogramma’s die zich richten op het vergroten van het zelfvertrouwen bij ouderlijke conflicten specifiek moeten kijken naar meisjes en jongens uit intacte gezinnen."
"Locus of control, denkfouten en copingstijl bij jongeren met gedragsproblemen in een residentiële instelling","['Laarhoven, M. van']","['Brugman, D.', 'Velden, F. van der']",2009-07-27T17:03:21Z,nl,"['Locus of control', 'denkfouten', 'HID', 'gedragsproblemen', 'adolescenten']",Kinder- en jeugdpsychologie,"Deze studie heeft  de verbanden tussen externaliserende problematiek, locus of control, denkfouten en coping onderzocht bij adolescenten tussen 12 en 18 jaar die behandeld werden in een residentiële instelling. Aan de hand van vier theorieën werden hypotheses gevormd. Verwacht werd dat jongeren met gemengde problematiek zouden verschillen van jongeren met pure externaliserende problematiek op locus of control. Ook werden verbanden verwacht tussen gedragsproblemen en locus of control op verschillende domeinen. De derde hypothese stelde dat de relatie tussen locus of control en gedragsproblemen gemedieerd zou worden door denkfouten en de vierde hypothese stelde dat deze relatie gemedieerd zou worden door coping. Locus of control werd gemeten met de Multidimensional Measure of Children’s Perceptions of Control (MMCPC), denkfouten werden gemeten met de How I Think Questionnaire (HIT-Q), coping werd gemeten met de Utrechtse Copinglijst voor Adolescenten (UCL-A) en externaliserende problematiek werd gemeten met de Child Behavior Checklist (CBCL). Uit de resultaten bleek dat er geen verschillen waren in locus of control tussen jongeren met gemengde en jongeren met pure externaliserende problematiek. Er werd wel een relatie gevonden tussen onbekende locus of control en externaliserende problemen. Deze relatie bleek volledig gemedieerd te worden door denkfouten. Tot slot werden er geen significante verbanden gevonden tussen externaliserende problemen en coping. De hypothese over locus of control op verschillende domeinen kon niet worden getoetst vanwege te lage betrouwbaarheid van de subschalen van de MMCPC. Er zijn een aantal sekseverschillen gevonden, verschillen tussen autochtone en allochtone jongeren en tussen jongeren met en zonder ondertoezichtstelling. Vervolgonderzoek zou deze verschillen verder kunnen bekijken."
Het mediërende effect van sociale informatieverwerking in de relatie tussen opvoedgedrag en externaliserend probleemgedrag van kinderen met een lichte verstandelijke beperking,"['Schippers, E.']","['Orobio de Castro, Bram']",2009-07-27T17:03:37Z,nl,"['sociale informatieverwerking, lichte verstandelijke beperking, gedragsproblemen']",Kinder- en jeugdpsychologie,"Background Children with mild intellectual disabilities tend to have high rates of externalizing behavior problems. Research has indicated that different steps in social information processing are related to these externalizing behavior problems. Few studies, however, have assessed whether parental behavior might cause these different steps in social information processing. This study aimed to examine whether hostile intent attribution and/or aggressive response generation would mediate the relation between authoritarian parental behavior (high control, corporal punishment, low warmth/responsiveness) and externalizing behavior in children with mild intellectual disabilities.
Method Authoritarian parental behavior, social information processing (including hostile intent attribution and aggressive response generation) and externalizing behavior problems of 40 10-to 16-year old children with mild intellectual disabilities and externalizing behavior problems were assessed. Bivariate correlations were executed to test the associations between the different variables.
Results Low monitoring was found to be related to externalizing behavior problems and also to aggressive response generation. Consistent discipline was found to be related to hostile intent attributions. No result was found for the social information processing steps as mediating variables.
Conclusions Limitations as well as implications for further study are discussed."
Temperament en number sense bij baby’s van 9 en 12 maanden,"['Zwijsen, S.G.J.']","['Kroesbergen, E.H.']",2009-07-27T17:02:16Z,nl,"['Temperament', 'number sense', 'aandachtcontrole', 'exploratie']",Orthopedagogiek,"Doel. De belangrijkste onderzoeksvraag in dit onderzoek is of temperament samenhangt met number sense bij baby’s van 9 en 12 maanden. Daarnaast wordt onderzocht of het controleren van aandacht een mediërende factor is tussen temperament en number sense. Tevens wordt onderzocht of er een verschil is tussen kruipende en niet-kruipende baby’s op temperament en number sense. 
Methode. Er deden in totaal 41 baby’s mee aan dit onderzoek. Er was een testafname op 9 en 12 maanden. Twee vragenlijsten, een temperamentsvragenlijst (welke emotieregulatie en zelfregulatie meet) en exploratievragenlijst werden voor de eerste afname ingevuld door de ouders. Beide testafnamen bestonden uit de A-niet-B taak, om de aandachtcontrole te meten, en de taak voor number sense. De taak van number sense bestaat uit twee delen, stippen die verschillen in een 1:2 ratio (8 en 16 stippen) en een 2:3 ratio (8 en 12 stippen).
Resultaten. Er is een samenhang gevonden tussen emotieregulatie en number sense 8-16 op 12 maanden, baby’s die beter hun emoties kunnen reguleren behalen lagere scores op number sense. Daarnaast is een samenhang gevonden tussen zelfregulatie en number sense 8-12 op 12 maanden, een baby die beter zichzelf kan reguleren behaalt een lagere score op number sense. Er is geen samenhang gevonden tussen temperament en aandachtcontrole. Er is wel een samenhang gevonden tussen aandachtcontrole op 9 maanden en number sense 8-16 op 9 maanden; Baby’s die beter hun aandacht kunnen controleren op 9 maanden behalen een hogere score op number sense. Als laatste is er in dit onderzoek een verschil gevonden tussen kruipers en niet-kruipers op emotieregulatie, kruipende baby’s hebben in vergelijking met niet-kruipers meer moeite met het reguleren van emoties.
Conclusie. De bevindingen uit dit onderzoek zijn in strijd met de verwachtingen die werden gesteld. De resultaten uit dit onderzoek kunnen een basis vormen voor verder onderzoek naar dit onderwerp. Het is van belang te onderzoeken of de praktijk andere bevindingen oplevert dan de literatuur. In dit onderzoek zijn echter veel kanttekeningen, waardoor aan de gevonden resultaten geen conclusie verbonden kan worden."
"Opvoedingsstress bij Nederlands-Turkse, Nederlands-Marokkaanse en Nederlandse Ouders.  Het Verband met Probleemgedrag van de Adolescent en de Medierende Rol van Opvoeding","['Kaizer, E.G.W.']","['Wissink, IB']",2009-07-24T17:03:14Z,nl,"['Opvoedingsstress', 'Opvoedgedrag', 'Externaliserend probleemgedrag']",Orthopedagogiek,"Met behulp van de huidige studie is onderzocht of opvoedgedrag een medierende rol inneemt in de relatie tussen opvoedingsstress en externaliserend probleemgedrag bij Nederlandse, Turks-Nederlandse en Marokkaans-Nederlandse adolescenten, woonachtig in Nederland. 170 ouders (54 Nederlanders, 54 Turkse-Nederlanders en 62 Marokkaanse-Nederlanders) hebben een vragenlijst ingevuld. Nederlandse moeders rapporteerden een hogere mate van steunend opvoedgedrag en mindere mate van autoritair opvoedgedrag. Marokkaans-Nederlands vaders rapporteerden een lagere mate van steunend en autoritatief opvoedgedrag en de Turks-Nederlandse vaders rapporteerden een hogere mate van autoritatief opvoedgedrag. Turks-Nederlandse moeders en vaders ervaarden de hoogste mate van opvoedingsstress en de Nederlandse ouders het minste. Geen etnische verschillen waren gevonden voor externaliserend probleemgedrag. Enkel de Marokkaans-Nederlandse ouders bevestigden het mediatie model: een hogere mate van opvoedingsstress was gerelateerd aan meer autoritair opvoedgedrag, deze was gerelateerd aan een hogere mate van externaliserend probleemgedrag."
Exploring the time course of staring induced dissociation and uncertainty about visual perception,"['Saric, R.', 'Turksma, K.']","['Van den Hout, Prof. Dr. M.']",2009-07-24T17:02:10Z,en,"['OCD', 'staring', 'dissociation', 'uncertainty', 'time course', 'visual perseveration']",Klinische en Gezondheidspsychologie,"Earlier studies found that perseverative checking provokes memory distrust for checked stimuli, suggesting that compulsive checking is a counterproductive strategy to increase memory confidence. Obsessive compulsive uncertainty also occurs for functions other than memory, like perception. A previous study on OC-like perseveration found that perseverative staring causes dissociation and uncertainty about perception. In the current study with eighty healthy volunteers it was tested when this phenomenon sets in. Five conditions that differed in duration of visual perseveration were compared. Analysis of Variance showed a significant increase between pre- and post-test for both uncertainty and dissociation. More importantly, the increases set in after a short period of visual perseveration. These findings indicate that increasing dissociation and uncertainty about perception is a rapid occurring phenomenon, and therefore not an artefact of laboratory studies."
Terugkeer naar werk: predictoren voor deelname aan een subsidiebaan door langdurig werklozen,"['Jurzik, M.']","['Blonk, R.W.B.']",2009-07-24T17:05:18Z,nl,[],Arbeids- en organisatiepsychologie,"Dit onderzoek richt zich op predictoren van werkzoekintentie en deelname aan een subsidiebaan. Er is gebruik gemaakt van Ajzen’s (1991) Theory of Planned Behavior om werkzoekintentie te kunnen voorspellen. Tevens is gekeken welke invloed de moderatorvariabelen gezondheid, belastbaarheid en obstakels bij het zoeken naar werk hebben op de relatie tussen werkzoekintentie en deelname aan een subsidiebaan. Data zijn verzameld onder langdurig werklozen in de leeftijdscategorie 45-65 jaar middels het invullen van  de DMA-vragenlijst. Resultaten laten zien dat self-efficacy wat betreft het zoeken naar werk werkzoekintentie voorspelt. Werkattitude en sociale druk voorspellen werkzoekintentie echter niet. Er zijn geen moderatoreffecten gevonden, wel drie hoofdeffecten. Werkzoekintentie, gezondheid en belastbaarheid voorspellen deelname aan een subsidiebaan. Het niet deelnemen aan een subsidiebaan heeft weinig te maken met de motivatie van langdurig werklozen, maar wordt veroorzaakt door het verminderde geloof in het eigen kunnen (self-efficacy) en een slechte gezondheid. Interventies zouden gericht moeten zijn op het verhogen van self-efficacy en gezondheidbevordering bij langdurig werklozen."
Het effect van de executieve functie updating op de rekenvaardigheden bij kinderen in groep 3 en 4,"['Garritsen, M.P.']","['Kroesbergen, E.H.', 'Ven, S.H.G. van der']",2009-07-24T17:04:17Z,nl,"['Executieve functie', 'updating', 'rekenvaardigheden']",Orthopedagogiek,
"De inzet van een oudertrainingsprogramma bij
Rentray Jeugdzorgplus. Het verband tussen opvoeding en probleemgedrag en de behandelmotivatie van ouders.","['Jansen, C.C.']","['Brugman, D.', 'Wigboldus, Rentray, M.']",2009-07-29T17:17:31Z,nl,"['Oudertraining', 'behandelmotivatie', 'gedragsproblemen', 'adolescenten', 'Ouders van Tegendraadse jeugd']",Kinder- en jeugdpsychologie,"Rentray Jeugdzorgplus is een orthopsychiatrische instelling voor jongeren van 10 tot 23 jaar met ernstige gedragsproblemen en/of jongeren die om de één of andere reden ernstig vastlopen in hun ontwikkeling. Rentray wil gebruik gaan maken van het Programma Ouders van Tegendraadse Jeugd; een training gericht op het bieden van verschillende vormen van opvoedondersteuning aan ouders van kinderen met een (verhoogde kans) op politiecontacten vanwege het plegen van een strafbaar feit. Dit onderzoek draagt informatie aan die van belang is bij de inzet van het programma bij Rentray Jeugdzorgplus. 
Het onderzoek beslaat zowel toetsend kwantitatief onderzoek als kwalitatief onderzoek. Het kwantitatieve onderzoek beschrijft de verbanden tussen opvoeding, probleemgedrag, behandelmotivatie en demografische kenmerken. Tevens worden moderatorverbanden van behandelmotivatie en sekse van het kind op het verband tussen opvoeding en probleemgedrag onderzocht. Het kwalitatieve deel van het onderzoek beschrijft de mate van behandelmotivatie van de doelgroep en de inzet van het programma binnen Rentray Jeugdzorgplus. 
Vragenlijsten betreffende opvoedkenmerken en behandelmotivatie zijn afgenomen bij 19 moeders (Mleeftijd 42.7 SD 5.7) en 6 vaders (Mleeftijd 46.5 SD 6.7) van jongeren; 9 meisjes (Mleeftijd 15.0 SD 1.66) en 16 jongens (Mleeftijd 15.3 SD 1.34) die op het moment van het onderzoek bij Rentray Jeugdzorgplus verblijven. Inventarisatie van de dossiers van de jongeren leverde informatie betreffende demografische kenmerken van het kind en de mate van politiecontact op.
Resultaten laten zien dat er een positieve relatie bestaat tussen slechte monitoring/supervisie en probleemgedrag. Hoe meer ouders blijk geven van het toepassen van slechte monitoring/supervisie, hoe meer probleemgedrag het kind vertoont. Tevens is gebleken dat eenoudergezinnen vaker gebruik maken van positieve bekrachtiging en dat zij blijk gaven van meer ouderlijke betrokkenheid dan tweeoudergezinnen. Voorts bleek dat hoe meer ouders blijk gaven van het toepassen van inconsistente discipline, hoe gemotiveerder zij waren om deel te nemen aan een oudertrainingsprogramma. Er zijn geen moderatorverbanden gevonden van behandelmotivatie van ouders en sekse van het kind op het verband tussen opvoeding en probleemgedrag. De participanten van het onderzoek bleken in behoorlijk mate gemotiveerd te zijn tot deelname aan een oudertraining en dit is niet gerelateerd aan demografische kenmerken van het gezin.
In de conclusie en discussie zijn enkele kanttekeningen van het onderzoek opgenomen alsmede suggesties voor vervolgonderzoek. Tevens worden implicaties voor de inzet van het Programma Ouders van Tegendraadse Jeugd bij Rentray Jeugdzorgplus beschreven."
